string2 0,string 1,string 2,string 3
m300_010_010,char_AEGIOMON,Это место...,m300_010_010
m300_010_020,char_AEGIOMON,"Похоже, мы снова переместились во времени.",m300_010_020
m300_010_030,char_INORI,"Ты потрясающий, Эгиомон! С такой силой... всё обязательно будет
хорошо.",m300_010_030
m300_010_040,char_OPERATOR_M,И наверняка любой сказал бы то же самое...,m300_010_040_M m300_010_040_F
m300_010_050,char_OPERATOR_M,С возможностью управлять временем всё возможно... верно?,m300_010_050_M m300_010_050_F
m300_010_060,char_OPERATOR_M,"Но ты, как никто другой, наверняка не забыл...",m300_010_060_M m300_010_060_F
m300_010_070,char_OPERATOR_M,"О Докторе Юки, основателе АДАМАС и твоём приёмном отце.",m300_010_070_M m300_010_070_F
m300_010_080,char_OPERATOR_M,"Он приблизился к истине, стоящей за принципами времени, и в
итоге исчез из этого мира...",m300_010_080_M m300_010_080_F
m300_010_090,char_OPERATOR_M,"...словно переступил черту, которую переступать не следовало.",m300_010_090_M m300_010_090_F
m300_010_100,char_OPERATOR_M,"Если бы всё было возможно, мы бы вступили в запретную область
богов...",m300_010_100_M m300_010_100_F
m300_010_110,char_OPERATOR_M,"И это область, по которой нам нелегко ступать. Мы можем нарушить
сам порядок этого мира.",m300_010_110_M m300_010_110_F
m300_010_120,char_OPERATOR_M,"Те, кто несёт такую силу, представляют огромную угрозу.
Присматривай за ним с крайней осторожностью.",m300_010_120_M m300_010_120_F
m300_020_010,char_AEGIOMON,"Если ничего не изменить, все эти дигимоны погибнут...?",m300_020_010
m300_020_020,char_INORI,"Мы не можем этого допустить! Мы должны выяснить, что здесь
произойдёт!",m300_020_020
m300_030_010,char_AEGIOMON,"Вакхмон, со всеми что-то не так.",m300_030_010
m300_030_020,char_AEGIOMON,Вакхмон...?,m300_030_020
m300_030_030,char_AEGIOMON,"О, нет. Я не могу его разбудить...",m300_030_030
m300_030_040,char_INORI,Что... происходит...?,m300_030_040
m300_030_050,char_AEGIOMON,Инори!,m300_030_050
m300_030_060,char_???,Засыпайте... засыпайте... спите...,m300_030_060
m300_030_070,char_???,...спите... спите...,m300_030_070
m300_030_080,char_???,...спите... спите...,m300_030_080
m300_030_090,char_AEGIOMON,Этот голос...,m300_030_090
m300_030_100,char_AEGIOMON,Чей... он...?,m300_030_100
m300_040_010,char_INORI,Ты тоже заснул?,m300_040_010
m300_040_020,char_INORI,"Я услышала странную песню и просто не смогла больше держать
глаза открытыми.",m300_040_020
m300_040_030,char_INORI,"Когда я очнулась, то обнаружила себя здесь.",m300_040_030
m300_040_040,char_AEGIOMON,Есть где-нибудь выход?,m300_040_040
m300_050_010,char_WITCHMON,"Ого, кто это у нас? Похоже, вы спите чутко.",m300_050_010
m300_050_020,char_WITCHMON,"Погодите-ка... Вы, случайно, не Эгиомон?",m300_050_020
m300_050_030,char_AEGIOMON,Ты... знаешь меня?,m300_050_030
m300_050_040,char_WITCHMON,Конечно. Твоё имя появлялось в моих снах бессчётное число раз.,m300_050_040
m300_050_050,char_WITCHMON,Хм. «Великий Страж Эгиомон»! Это из-за ТЕБЯ наш лорд Титамон...,m300_050_050
m300_050_060,char_AEGIOMON,"Титамон... Тот дигимон, что сражался со мной за сокровище
в Синдзюку!",m300_050_060
m300_050_070,char_WITCHMON,Как ты смеешь! Лорд Титамон исчез после битвы с тобой!,m300_050_070
m300_050_080,char_WITCHMON,"Я была так счастлива служить под началом лорда Титамона! А ты,
«Великий Страж Эгиомон», всё у меня отнял!",m300_050_080
m300_050_090,char_WITCHMON,Я отомщу за лорда Титамона!,m300_050_090
m300_060_010,char_WITCHMON,"Не вздумай считать, что победил здесь...",m300_060_010
m300_060_020,char_WITCHMON,Эгиомон... Ты не переродившийся герой.,m300_060_020
m300_060_030,char_WITCHMON,"Мы, Титаны, видим в тебе воплощение демона.",m300_060_030
m300_060_040,char_AEGIOMON,Д-демона?!,m300_060_040
m300_060_050,char_WITCHMON,Проклятие Хрономона так тяжело давит на Титанов...,m300_060_050
m300_060_060,char_WITCHMON,"Вот почему... я буду преследовать тебя даже во сне... Наша
обида... Обида Титанов... так просто не исчезнет...",m300_060_060
m300_060_070,char_WITCHMON,Нгх...,m300_060_070
m300_060_080,char_WITCHMON,Лорд Титамон...,m300_060_080
m300_060_090,char_WITCHMON,Я... уже иду к тебе...,m300_060_090
m300_070_010,char_BACCHUSMON,Ч-что случилось...?,m300_070_010
m300_070_020,char_BACCHUSMON,"Понимаю... Это, без сомнения, работа Титанов.",m300_070_020
m300_070_030,char_BACCHUSMON,"Они и раньше много раз нападали на святилище, но каждый раз
я их прогонял.",m300_070_030
m300_070_040,char_BACCHUSMON,"Наверное, они поняли, что силой меня не одолеть, и прибегли
к хитрости!",m300_070_040
m300_070_050,char_BACCHUSMON,"Сиренмон была права, когда предупреждала нас.",m300_070_050
m300_070_060,char_BACCHUSMON,Нам и правда нельзя терять бдительность.,m300_070_060
m300_070_070,char_AEGIOMON,"Я просто рад, что ты цел. Теперь всё позади?",m300_070_070
m300_070_080,char_BACCHUSMON,"Нет. Их истинная цель — святилище, точнее, Течение.",m300_070_080
m300_070_090,char_BACCHUSMON,"Я поручил Сиренмон охранять святилище... Нужно скорее
вернуться и помочь ей.",m300_070_090
m300_070_100,char_BACCHUSMON,Составите мне компанию?,m300_070_100
m300_070_110,char_PLAYER_M,Конечно. Я прямо сейчас начну миссию.{next},
m300_080_010,char_TYRANTKABUTERIMON,"Святилище — источник Течения. Мы, Титаны, давно мечтаем
завладеть им.",m300_080_010
m300_080_020,char_TYRANTKABUTERIMON,"Вы достаточно долго наслаждались благословением Течения,
не так ли? Сегодня праздновать будем мы! Хе-хе-хе!",m300_080_020
m300_080_030,char_SIRENMON,Нгх...!,m300_080_030
m300_080_031,char_TYRANTKABUTERIMON,"Нарушить Течение в святилище и превратить сражение в войну
на истощение — всё шло по плану.",m300_080_031
m300_080_032,char_TYRANTKABUTERIMON,"Но чудовищная сила того пропойцы превзошла ожидания, поэтому
захват святилища пришлось отложить.",m300_080_032
m300_080_033,char_TYRANTKABUTERIMON,Босс определённо недоволен этим.,m300_080_033
m300_080_034,char_TYRANTKABUTERIMON,"Не разбив несколько Дигитамамонов, омлет не приготовишь,
верно? Таков наш план.",m300_080_034
m300_080_035,char_TYRANTKABUTERIMON,"Не думал, что всё пройдёт так гладко. Надо было сделать это
с самого начала!",m300_080_035
m300_080_040,char_SIRENMON,Уф... Если дела пойдут так и дальше...,m300_080_040
m300_080_050,char_BACCHUSMON,Ааааагх!,m300_080_050
m300_080_060,char_SIRENMON,Фух...,m300_080_060
m300_080_070,char_SIRENMON,"А я и правда думала, что на этот раз мне конец.",m300_080_070
m300_080_080,char_SIRENMON,"Ты представляешь, сколько мне пришлось петь, чтобы тебя
разбудить?",m300_080_080
m300_080_090,char_SIRENMON,"Полагаю, ты уже протрезвел?",m300_080_090
m300_080_100,char_BACCHUSMON,Ещё как! Положись на меня!,m300_080_100
m300_080_110,char_BACCHUSMON,"Слушайте сюда, титанские отбросы! Это НАШЕ место для вечеринок!",m300_080_110
m300_080_120,char_BACCHUSMON,"И никто из вас не приглашён, так что немедленно проваливайте!",m300_080_120
m300_090_010,char_BACCHUSMON,Ты была права. Мне не следовало терять бдительность.,m300_090_010
m300_090_020,char_BACCHUSMON,Прости...,m300_090_020
m300_090_030,char_SIRENMON,"Не нужно извиняться. Теперь я понимаю, какая огромная
ответственность на тебе лежала.",m300_090_030
m300_090_040,char_SIRENMON,"Прости... что всё это время позволяла тебе одному нести бремя
защиты святилища...",m300_090_040
m300_090_050,char_SIRENMON,"Все в деревне с радостью доверили всё тебе. Но чем тяжелее
становилась ноша, тем больше ты пил...",m300_090_050
m300_090_060,char_SIRENMON,"Это было совершенно несправедливо по отношению к тебе, и в этом
моя вина.",m300_090_060
m300_090_070,char_SIRENMON,"Я лучше всех видела, через что ты проходишь, и всё же позволяла
тебе бороться в одиночку.",m300_090_070
m300_090_080,char_BACCHUSMON,Это... не совсем так.,m300_090_080
m300_090_090,char_BACCHUSMON,"Я всё чувствовал. И знал, как искренне ты мне благодарна.",m300_090_090
m300_090_100,char_BACCHUSMON,"Ты думала, я тебя не слышал?",m300_090_100
m300_090_110,char_BACCHUSMON,"Пусть я был пьян и наполовину спал, но всегда слышал, как ты
сидишь рядом и нежно поёшь у меня под боком...",m300_090_110
m300_090_120,char_BACCHUSMON,"...поёшь, чтобы исцелить мои тело и душу после битв...",m300_090_120
m300_090_130,char_BACCHUSMON,"Поэтому я не считаю эту ответственность бременем и не чувствую
себя одиноким.",m300_090_130
m300_090_140,char_SIRENMON,...,m300_090_140
m300_090_150,char_SIRENMON,"Пожалуйста, защити Зубчатый лес.",m300_090_150
m300_090_160,char_SIRENMON,"И тогда мы сможем устроить вечеринку и снова отпраздновать
сегодня вечером!",m300_090_160
m300_090_170,char_SIRENMON,"Я обязательно спою свои лучшие песни. Какой же пир без музыки,
верно?",m300_090_170
m300_090_180,char_BACCHUSMON,Конечно нет. Это само собой разумеется!,m300_090_180
m300_090_190,char_BACCHUSMON,Береги голос — вечеринка будет долгой!,m300_090_190
m300_090_200,char_BACCHUSMON,"Я буду пить до самого рассвета — сразу после того, как разберусь
с этими придурками!",m300_090_200
m300_100_010,char_BACCHUSMON,Эй-эй! Ты в порядке?!,m300_100_010
m300_100_020,char_SIRENMON,Я всегда ждала... когда ты проснёшься...,m300_100_020
m300_100_030,char_SIRENMON,"...но, похоже, на этот раз ты проснулся... совсем немного
поздно...",m300_100_030
m300_100_040,char_INORI,Что ты... Стой! Нет!,m300_100_040
m300_100_050,char_SIRENMON,Мне нужно... отдохнуть теперь...,m300_100_050
m300_100_060,char_SIRENMON,"Я, возможно, опоздаю... на сегодняшнюю вечеринку...",m300_100_060
m300_100_070,char_SIRENMON,"...но теперь для разнообразия ты узнаешь, каково это — ждать
кого-то...",m300_100_070
m300_100_080,char_BACCHUSMON,Мне так жаль... за всё...,m300_100_080
m300_100_090,char_BACCHUSMON,Я был таким безответственным вождём...!,m300_100_090
m300_100_100,char_SIRENMON,"Нет... Я... должна быть той, кто извиняется...",m300_100_100
m300_100_110,char_SIRENMON,"Прости... за то, что заставила тебя нести это бремя... в
одиночку...",m300_100_110
m300_100_120,char_BACCHUSMON,"Я же сказал, это не бремя...!",m300_100_120
m300_100_140,char_BACCHUSMON,"Все в деревне замечательные, и я всегда был счастлив
праздновать вместе с ними!",m300_100_140
m300_100_150,char_BACCHUSMON,"Я всегда хотел лишь одного — защитить место, которым так дорожу.",m300_100_150
m300_100_160,char_BACCHUSMON,То же и с твоим пением. Я мог бы слушать его вечно.,m300_100_160
m300_100_170,char_SIRENMON,...,m300_100_170
m300_100_180,char_SIRENMON,Хорошо.,m300_100_180
m300_100_190,char_SIRENMON,Когда-нибудь... ты снова услышишь моё пение...,m300_100_190
m300_100_200,char_SIRENMON,Но... сейчас... твоя очередь...,m300_100_200
m300_100_210,char_SIRENMON,...ждать меня...,m300_100_210
m300_100_220,char_AEGIOMON,Что это...?,m300_100_220
m300_100_230,char_PLAYER_M,Сиренмон умерла?{next},
m300_100_231,char_PLAYER_M,Сиренмон вернулась в землю?{next},
m300_100_232,char_PLAYER_M,...{next},
m300_100_240,char_BACCHUSMON,С Сиренмон всё будет в порядке...,m300_100_240
m300_100_250,char_BACCHUSMON,"Просто нужно немного отдохнуть, чтобы залечить раны...",m300_100_250
m300_100_260,char_BACCHUSMON,Я и сам столько всего проспал после своих попоек...,m300_100_260
m300_100_270,char_BACCHUSMON,"...так кто я такой, чтобы теперь жаловаться? Главное, что она
жива...",m300_100_270
m300_100_280,char_BACCHUSMON,"Спасибо. Я буду ждать, сколько потребуется.",m300_100_280
m300_100_290,char_BACCHUSMON,Я любой ценой сохраню наше место для вечеринок в безопасности.,m300_100_290
m300_100_300,char_BACCHUSMON,"Чтобы, проснувшись, она снова могла петь здесь сколько душе
угодно!",m300_100_300
m300_110_010,char_NARRATION,"Титаны были побеждены благодаря доблести Вакхмона. Но, к
сожалению, Сиренмон стала жертвой ожесточённой битвы.",m300_110_010
m300_110_020,char_NARRATION,"Веря, что Сиренмон однажды воскреснет, Вакхмон поклялся ждать
её возвращения.",m300_110_020
m300_110_040,char_NARRATION,"Защищённый силой этих чувств, лес Великого Древа вновь ожил...",m300_110_040
m300_110_050,char_NARRATION,"...и вместе с деревенскими дигимонами вновь продолжил свой ход
во времени.",m300_110_050
m300_120_010,char_MIREI,"Ещё один товарищ в борьбе с судьбой... По мере того как крепнут
ваши узы, крепнет и сосуд для Священного Течения.",m300_120_010
m300_120_030,char_AEGIOMON,Опять начинается!,m300_120_030
m300_120_040,char_INORI,"Это похоже на то, что происходило раньше!",m300_120_040
m300_120_050,char_MIREI,"Да пребудет с вами высшее существо, избранные.",m300_120_050
m300_120_060,char_MIREI,"А теперь возвращайтесь туда, откуда пришли. Ваш товарищ ждёт
вашего возвращения.",m300_120_060
m300_130_010,char_BACCHUSMON,"Эй, куда вы пропали? Я волновался, когда после битвы вы так
внезапно исчезли!",m300_130_010
m300_130_020,char_BACCHUSMON,Для вас всё готово.,m300_130_020
m300_130_030,char_AEGIOMON,Что готово?,m300_130_030
m300_130_040,char_BACCHUSMON,"Вечеринка для наших почётных гостей, конечно же! Закатим пир
на славу и разделим эту радость!",m300_130_040
m300_130_050,char_AEGIOMON,Уф... Я объелся...,m300_130_050
m300_130_060,char_AEGIOMON,"Если Вакхмон завязал с выпивкой, это ещё не повод объедаться!",m300_130_060
m300_130_070,char_INORI,"Мне так весело. Надеюсь, мы и дальше сможем возвращать миру
покой... вот так, вместе.",m300_130_070
m300_130_080,char_INORI,Эгиомон... твоя сила сделала всё это возможным.,m300_130_080
m300_130_090,char_AEGIOMON,"Скажи, Инори...",m300_130_090
m300_130_100,char_AEGIOMON,Если я когда-нибудь овладею этой своей силой...,m300_130_100
m300_130_110,char_AEGIOMON,"...как ты думаешь, я смогу это сделать?",m300_130_110
m300_130_120,char_INORI,А? Сделать что?,m300_130_120
m300_130_130,char_AEGIOMON,Вернуться в прошлое и спасти твою маму и брата.,m300_130_130
m300_130_140,char_INORI,Что...?,m300_130_140
m300_130_150,char_AEGIOMON,"Конечно, возможно, всё получится не идеально...",m300_130_150
m300_130_160,char_INORI,...,m300_130_160
m300_130_170,char_OPERATOR_M,"Были опасения, что Эгиомон в конце концов придёт к такой идее...",m300_130_170_M m300_130_170_F
m300_130_180,char_OPERATOR_M,Это опасно... Слишком опасно.,m300_130_180_M m300_130_180_F
m300_130_190,char_OPERATOR_M,"Если существо с богоподобными способностями станет действовать
по собственной прихоти...",m300_130_190_M m300_130_190_F
m300_130_200,char_OPERATOR_M,"...мир, каким мы его знаем, перестанет существовать. История
погрузится в непоправимый хаос...!",m300_130_200_M m300_130_200_F
m300_130_210,char_OPERATOR_M,"То, что сказали Титаны об Эгиомоне, было бы недалеко от истины.
Он стал бы воплощением демона...",m300_130_210_M m300_130_210_F
m300_140_002,char_INORI,*вздох*,m300_140_002
m300_140_003,char_INORI,*кивок*,m300_140_003
m300_140_001,char_AEGIOMON,...Фух.,m300_140_001
m300_140_010,char_AEGIOMON,Инори... Я всегда буду защищать тебя...,m300_140_010
m300_140_020,char_INORI,Хе-хе. Ты даже пытаешься защищать меня в своих снах...,m300_140_020
m300_140_021,char_AEGIOMON,Фух...,m300_140_021
m300_140_030,char_INORI,"Спасибо, Эгиомон.",m300_140_030
m300_140_031,char_AEGIOMON,Э-хе-хе...,m300_140_031
m300_140_040,char_INORI,Небо здесь выглядит таким другим.,m300_140_040
m300_140_050,char_INORI,Мы оказались очень далеко... В другом мире и в другом времени.,m300_140_050
m300_140_060,char_INORI,А? Я всё ещё боюсь...?,m300_140_060
m300_140_070,char_INORI,"Сначала я немного нервничала, но разговоры с тобой, {player},
помогли мне расслабиться.",m300_140_070
m300_140_080,char_INORI,"Просто... я всегда боялась оставаться одна по ночам. Стоило
вокруг стать темно и тихо, как я вспоминала прошлое...",m300_140_080
m300_140_090,char_INORI,Но теперь со мной всё в порядке.,m300_140_090
m300_140_100,char_AEGIOMON,Нгх...,m300_140_100
m300_140_101,char_INORI,Ой!,m300_140_101
m300_140_110,char_INORI,"Ой, прости! Мы тебя разбудили?",m300_140_110
m300_140_111,char_AEGIOMON,Ммх... Нгх...,m300_140_111
m300_140_120,char_INORI,"Эй, Эгиомон, ты помнишь, как мы говорили о созвездиях на крыше?",m300_140_120
m300_140_121,char_AEGIOMON,Хмм?,m300_140_121
m300_140_130,char_INORI,"Люди смотрели на ночное небо, складывали из звёзд образы
и давали им имена героев и богов.",m300_140_130
m300_140_140,char_INORI,"Как думаешь, эти герои и боги могли быть дигимонами?",m300_140_140
m300_140_150,char_AEGIOMON,А?,m300_140_150
m300_140_151,char_INORI,*хихикает*,m300_140_151
m300_140_160,char_INORI,"Какой-нибудь человек вроде меня мог случайно попасть в этот мир
и принять дигимонов за богов или кого-то вроде них...",m300_140_160
m300_140_170,char_INORI,"Если так... думаю, это было бы чудесно.",m300_140_170
m300_140_180,char_INORI,"В детстве, оставаясь одна по ночам, я всегда молилась звёздам,
чтобы забыть о страхе и одиночестве.",m300_140_180
m300_140_190,char_INORI,"Может, мои молитвы были услышаны.",m300_140_190
