string2 0,string 1,string 2,string 3
m090_010_010,char_OPERATOR_M,"Похоже, тебе почти не удалось поспать, агент {player}?",m090_010_010_M m090_010_010_F
m090_010_020,char_OPERATOR_M,"Прости, я невольно всё слышал... Тебя задели слова Инори?",m090_010_020_M m090_010_020_F
m090_010_040,char_OPERATOR_M,"Спрашиваю, потому что ты никак не решался выйти через дверь
на крышу... Как бы то ни было, похоже, она потеряла семью.",m090_010_040_M m090_010_040_F
m090_010_050,char_OPERATOR_M,"Неудивительно, что ты ей сочувствуешь. Ведь аномалия тоже
отняла у тебя человека, который тебя вырастил.",m090_010_050_M m090_010_050_F
m090_010_060,char_OPERATOR_M,"Но нельзя позволять эмоциям мешать делу. Инори Мисоно
и Эгиомон сами по себе — аномалии.",m090_010_060_M m090_010_060_F
m090_010_070,char_OPERATOR_M,"Помни: они лишь объекты расследования. Ты пытаешься остановить
глобальный коллапс. Вернись к заданию.",m090_010_070_M m090_010_070_F
m090_020_010,char_INORI,"Доброе утро, {player}! Я приготовила завтрак!",m090_020_010
m090_020_020,char_INORI,"Э-эй, смотри!",m090_020_020
m090_020_030,char_NEWS_AUDIO,"Поступили сообщения о странном явлении в Синдзюку.
На улицах Кабукитё обнаружено пространственное искажение.",m090_020_030
m090_020_040,char_NEWS_AUDIO,"Некоторые считают, что это очередное паранормальное явление
из тех, что участились в последнее время.",m090_020_040
m090_020_050,char_NEWS_AUDIO,"На место направлены подразделения полиции
по борьбе с беспорядками.",m090_020_050
m090_020_060,char_INORI,"О нет! Думаешь, это тоже как-то связано с дигимонами?",m090_020_060
m090_020_070,char_INORI,"Может, нам не стоит рассказывать об этом Эгиомону...",m090_020_070
m090_020_080,char_PLAYER_M,Не стоит так за него переживать.{next},
m090_020_081,char_PLAYER_M,"Ага. Может, пока сохраним это в тайне?{next}",
m090_020_090,char_INORI,"Нет? Надеюсь, ты не ошибаешься...",m090_020_090
m090_020_100,char_INORI,"То, что случилось вчера, похоже, сильно его потрясло...",m090_020_100
m090_020_110,char_INORI,Ага...,m090_020_110
m090_020_120,char_INORI,"Но я всё равно волнуюсь. Пойду его проведаю, а ты ешь!",m090_020_120
m090_020_130,char_OPERATOR_M,Итак... в синдзюкском Кабукитё происходят странные вещи?,m090_020_130_M m090_020_130_F
m090_020_140,char_OPERATOR_M,"Когда знаешь, какая участь ждёт город, каждое новое происшествие
приобретает особое значение.",m090_020_140_M m090_020_140_F
m090_020_150,char_OPERATOR_M,"Думаю, не помешало бы это расследовать.",m090_020_150_M m090_020_150_F
m090_020_160,char_PLAYER_M,Принято. Начинаю расследование.{next},
m090_030_010,char_BOY,Смотри...,
m090_030_020,char_BOY,"Не думай, что я пришёл извиняться!",
m090_030_030,char_BOY,Я просто подумал... что отдам ему... вот это.,
