string2 0,string 1,string 2,string 3
s200_150_010,char_WANYAMON,"Я услышал, что Титаны исчезли, и приехал из Центрального города
посмотреть.",
s200_150_020,char_WANYAMON,"Хорошо, что Титанов здесь нет, но больше тут никого. Деревня
пустует.",
s200_150_030,char_WANYAMON,"Мне тут одиноко... Давайте все наденем купальники и пойдём
купаться в океан!",
s200_150_040,char_WANYAMON,"Эй, на тебе купальник! Ты собираешься плавать? Да? Да?!",
s200_150_050,char_WANYAMON,"Эй, на тебе купальник! Но не на всех...",
s200_150_060,char_WANYAMON,"Оставаться в стороне не весело. Думаю, всем нужны купальники!",
s200_150_070,char_PLAYER_M,"{next}Да, собираемся.",
s200_150_071,char_PLAYER_M,"Нет, не собираемся.",
s200_150_072,char_PLAYER_M,"Нет, я просто так обычно одеваюсь.",
s200_150_080,char_WANYAMON,Я так и знал! Меня не проведёшь!,
s200_150_090,char_WANYAMON,Даже в купальнике...? Немного странно.,
s200_150_100,char_WANYAMON,"Ну, иногда всё же стоит одеваться как следует.
Не хватало ещё простудиться!",
s200_150_110,char_WANYAMON,"...Можно с вами? Мне тут одиноко, поэтому я хочу отправиться
с вами к океану!",
s200_150_120,char_PLAYER_M,{next}Конечно.,
s200_150_121,char_PLAYER_M,{end}Извини.,
s200_150_130,char_WANYAMON,Ура! Спасибо большое!,
s200_150_140,char_WANYAMON,Оу... Жаль...,
s200_150_150,char_WANYAMON,Тогда вперёд!,
s200_150_160,char_WANYAMON,Ого... Океан такой большой! И правда синий!,
s200_150_170,char_AEGIOMON,Хе-хе. Вот это радость!,
s200_150_180,char_INORI,"Спорю, ты тоже весь на эмоциях, Эгиомон!",
s200_150_190,char_PLAYER_M,{next}Я тоже радуюсь.,
s200_150_191,char_PLAYER_M,{next}Перед плаванием нужно размяться.,
s200_150_192,char_PLAYER_M,{next}Я вижу что-то подозрительное.,
s200_150_200,char_INORI,"Хи-хи. Честно говоря, я тоже!",
s200_150_210,char_INORI,"Верно. Если у кого-то сведёт ногу или случится что-то ещё,
помочь будет некому.",
s200_150_220,char_INORI,Хм? О чём ты? Я ничего не вижу.,
s200_150_230,char_WANYAMON,"Эй, а что это за треугольная штука вон там?",
s200_150_240,char_AEGIOMON,Верно. Там что-то есть...,
s200_150_250,char_INORI,Ой! Оно движется к нам!,
s200_150_260,char_PLAYER_M,{next}Подойдём ближе.,
s200_150_261,char_PLAYER_M,"{end}Останемся здесь и посмотрим, что будет.",
s200_150_270,char_INORI,"Но я... если что-нибудь случится, защити меня,
хорошо?",
s200_150_280,char_INORI,Согласна. Нам не стоит подходить ближе.,
s200_150_290,char_SEADRAMON,"Стоило Титанам наконец уйти... как теперь ВЫ! Это МОЯ
территория...!",
s200_150_300,char_SEADRAMON,Чёрт...! Вы ещё пожалеете...! Я расскажу боссу!,
s200_150_310,char_WANYAMON,"Ха! Теперь понятно, какой я сильный!",
s200_150_320,char_AEGIOMON,"Эй... Видишь, там собирается целая толпа...?",
s200_150_330,char_MEGASEADRAMON,"Я слышал, вы обижаете нашего маленького друга!",
s200_150_340,char_WARUSEADRAMON,"Вы, должно быть, работаете на Титанов! Но на этот раз нас
так просто не победить!",
s200_150_350,char_INORI,Подождите! Это недоразумение...! О нет. Они нас не слушают.,
s200_150_360,char_MEGASEADRAMON,Чёрт! Это ещё не конец!,
s200_150_370,char_WARUSEADRAMON,"Расскажем боссу, что на нас напали!",
s200_150_380,char_METALSEADRAMON,"Не нужно. Сидрамон уже доложил мне, что Титаны снова
вторглись.",
s200_150_390,char_PLAYER_M,{next}Мы просто хотим повеселиться в океане...,
s200_150_391,char_PLAYER_M,{next}Мы похожи на Титанов?,
s200_150_392,char_PLAYER_M,{next}А?! Титаны?! Где?!,
s200_150_400,char_METALSEADRAMON,"То есть повеселиться, вторгаясь на нашу территорию?!",
s200_150_410,char_METALSEADRAMON,"Понятия не имею. Значит, устраним всех подозрительных.",
s200_150_420,char_METALSEADRAMON,"Хватит озираться. Я знаю, что вы Титаны!",
s200_150_430,char_METALSEADRAMON,"Теперь получите за то, что весело проводили время с нашим
маленьким другом!",
s200_150_440,char_METALSEADRAMON,Чёрт. Мы проиграли... Этот океан ваш. Делайте с ним что хотите.,
s200_150_450,char_AEGIOMON,Нам этого не нужно. И мы тоже не Титаны.,
s200_150_460,char_METALSEADRAMON,...Что?,
s200_150_470,char_PLAYER_M,{next}Вообще-то это мы прогнали Титанов.,
s200_150_471,char_PLAYER_M,{next}Можно нам просто немного поплавать?,
s200_150_472,char_PLAYER_M,"{next}Делать что хотим? Даже, скажем, вскипятить его?",
s200_150_480,char_METALSEADRAMON,Так это вы избавились от того Шаркмона...?!,
s200_150_490,char_METALSEADRAMON,"...Похоже, вы и правда пришли сюда не для того,
чтобы править этой территорией...",
s200_150_500,char_METALSEADRAMON,"Я сказал делать что хотите, но зачем кипятить океан?! Честно
говоря, я не чувствую от вас злобы.",
s200_150_510,char_METALSEADRAMON,"Что ж, надеемся, вы простите нашу ошибку. Я расскажу
остальным. Отдыхайте в океане.",
s200_150_520,char_WANYAMON,Вы такие сильные! Я поражён.,
s200_150_530,char_WANYAMON,"Ладно, давайте играть! Готовьтесь к брызгам!",
s200_150_535,char_INORI,Ик! Неожиданная атака!,
s200_150_540,char_INORI,Начинаем водную битву! Да!,
s200_150_550,char_AEGIOMON,Та-дам!,
s200_150_560,char_WANYAMON,"Ах, промах!",
s200_150_570,char_WANYAMON,Хорошо получается. Прямо по курсу!,
s200_150_580,char_AEGIOMON,Немного влево! Сейчас! В атаку!,
s200_150_590,char_PLAYER_M,{next}[Атака влево.],
s200_150_591,char_PLAYER_M,{next}[Атака прямо.],
s200_150_592,char_PLAYER_M,{next}[Атака вправо.],
s200_150_600,char_INORI,Вау! Получилось! Отличная работа!,
s200_150_610,char_INORI,Ой. Чуть левее!,
s200_150_620,char_INORI,Ого! Было близко. Она движется сюда!,
s200_150_630,char_INORI,"Качает сильнее, чем я думала... Надо держаться крепче.",
s200_150_640,char_WANYAMON,Вот оно! Готовьтесь к Большой волне!,
s200_150_650,char_AEGIOMON,Ура! Хахаха!,
s200_150_660,char_PLAYER_M,{next}В рот попала вода.,
s200_150_661,char_PLAYER_M,{next}В уши попала вода.,
s200_150_662,char_PLAYER_M,{next}Купальник слетел.,
s200_150_670,char_INORI,"Хи-хи. Морская вода в этом мире такая же солёная,
как и у нас!",
s200_150_680,char_INORI,Всё в порядке? Просто наклони голову набок и постучи по ней.,
s200_150_690,char_INORI,"Что?! О-о, смотри! Он плавает вон там!",
s200_150_700,char_INORI,"Похоже, вы отлично провели время! Ладно, теперь возвращаемся
на станцию!",
s200_150_710,char_WANYAMON,Было супер весело! Спасибо!,
s200_150_720,char_WANYAMON,Вот... Это тебе.,
s200_150_730,char_WANYAMON,Увидимся позже!,
s200_150_740,char_WANYAMON,"Этот купальник...! Помню, как мы все ходили к океану.",
s200_150_750,char_WANYAMON,Это было так весело!,
s200_150_760,char_WANYAMON,"Давненько мы не виделись. В тот раз нам было весело, не так ли?",
