string2 0,string 1,string 2,string 3
s010_001_010,char_HIROKO,"Хм... Думала, найду хоть какую-то зацепку, но
похоже, этот тип не такой беспечный.",
s010_001_020,char_PLAYER_M,{next}Что ты ищешь?,
s010_001_021,char_PLAYER_M,{next}Мне попалось твоё сообщение в ДигиЛинии.,
s010_001_022,char_PLAYER_M,{next}Стоять! Вор!,
s010_001_030,char_HIROKO,"Зацепку по дигимонам! Поэтому я и рылась
в столе отца Инори.",
s010_001_040,char_HIROKO,"О, отлично! Спасибо! Я как раз рылась в столе отца Инори.",
s010_001_050,char_HIROKO,"Я-я не вор! Как ты смеешь меня обвинять?! Я просто
проверяла стол отца Инори!",
s010_001_060,char_HIROKO,"Он расследует аномальные явления, вот я и подумала,
что найду зацепки для своих стримов.",
s010_001_070,char_HIROKO,"Но не повезло! Значит, придётся действовать
по старинке.",
s010_001_080,char_HIROKO,Ну что скажешь? Поможешь мне?,
s010_001_090,char_PLAYER_M,{next}С чем помочь?,
s010_001_091,char_PLAYER_M,{next}Зависит. Заплатишь?,
s010_001_092,char_PLAYER_M,"{next}Сначала расскажи, что за дело.",
s010_001_100,char_HIROKO,С расследованием аномального явления! С чем же ещё?,
s010_001_110,char_HIROKO,"Ого, вот это деловой подход! Не переживай, за работу
тебе нормально заплатят.",
s010_001_120,char_HIROKO,"Ого, осторожничаешь! Ладно, я не против
ввести тебя в курс дела.",
s010_001_130,char_HIROKO,"Я расследую кое-что для следующего стрима, и тебе
это тоже должно быть интересно.",
s010_001_140,char_HIROKO,"В торговом районе есть магазин: футболки с витрины
там всё время пропадают.",
s010_001_150,char_HIROKO,"Это повторялось уже столько раз, что я задумалась...
А вдруг за этим стоит призрак?",
s010_001_160,char_PLAYER_M,"{next}Думаешь, футболки крадёт призрак?",
s010_001_161,char_PLAYER_M,{next}Есть свидетели?,
s010_001_162,char_PLAYER_M,{next}Хм... А на тебе не новая футболка?,
s010_001_170,char_HIROKO,"Ладно, доказательств нет, но там всегда людно.
Человека уже бы поймали.",
s010_001_180,char_HIROKO,"Ни одного! И это в людном торговом районе.
Подозрительно, правда?",
s010_001_190,char_HIROKO,"Я не вор! К тому же футболки из того магазина
вообще не в моём стиле!",
s010_001_200,char_HIROKO,"Слушай. Надёжной зацепки нет, но ясно одно:
это не обычные кражи.",
s010_001_210,char_HIROKO,"Так что ты поможешь с расследованием, да?",
s010_001_220,char_PLAYER_M,"{next}Для тебя, Хироко? С радостью помогу.",
s010_001_221,char_PLAYER_M,{next}Ради спокойствия людей — конечно.,
s010_001_222,char_PLAYER_M,{end}Сейчас не могу.,
s010_001_230,char_HIROKO,"Вот это настрой! Подумай, сколько добра ты сделаешь:
мне, магазину... всем!",
s010_001_240,char_HIROKO,"Правда? Ну, дай знать, когда сможешь
помочь.",
s010_001_250,char_HIROKO,Поможешь мне раскрыть тайну пропавших футболок?,
s010_001_260,char_PLAYER_M,{next}Да.,
