string2 0,string 1,string 2,string 3
d310_010_010,char_MIREI,"Это межпространственное пространство, созданное
некий Дигимон. Это называется «Акашический бэкдор».",
d310_010_020,char_MIREI,"Для связи были использованы несколько пространственно-временных возмущений.
этот Акашический бэкдор в различные точки пространства-времени.",
d310_010_030,char_MIREI,"Ваша миссия — победить Дигимона, ответственного за
создание и поддержание этого Акашического бэкдора.",
d310_010_040,char_MIREI,"Тем временем я буду использовать ваше устройство, чтобы предоставить вам
обновления по мере необходимости. Я с нетерпением жду возможности работать с вами.",
d310_010_050,char_MIREI,"Это еще один Акашический бэкдор. По сути, тот самый Дигимон
еще раз исказил естественные законы мира.",
d310_010_060,char_MIREI,"Вам придется победить его, как и раньше.",
d310_020_010,char_PARALLELMON,Растворитесь в пыли пространства-времени!,d310_020_010
d310_020_020,char_OMEGAMON-X,"Что, что...?!",d310_020_020
d310_020_030,char_DORUMON,Э-это не может быть хорошо...!,d310_020_030
d310_020_040,char_PARALLELMON,Впитывающий взрыв!,d310_020_040
d310_020_050,char_OMEGAMON-X,Ох!,d310_020_050
d310_030_010,char_MIREI,"Это был Параллельмон, Дигимон, стоящий за всем этим.
Благодаря некоторой мутации они могут путешествовать в пространстве-времени.",
d310_030_020,char_MIREI,"Похоже, они создали «Черные ходы Акаши» как паутину.
и использовать их, чтобы перемещаться из одной точки пространства-времени в другую.",
d310_030_030,char_MIREI,"Они могут путешествовать в прошлое или в будущее,
но при этом они дестабилизируют мир.",
d310_030_040,char_MIREI,"Итак, этот Акашический бэкдор должен быть уничтожен, чтобы предотвратить
крах фундаментальных законов реальности. Удачи!",
d310_030_050,char_MIREI,"Как я и опасался, Параллельмон создал еще один Акашический бэкдор.",
d310_030_060,char_MIREI,"Его нужно уничтожить, как и прежде. Удачи!",
d310_030_070,char_UNKNOWN,Ты проснулся?,
d310_030_080,char_OMEGAMON-X,"Ты, кажется, втянулся в нашу битву,
к катастрофическим результатам. Я очень надеюсь, что ты не ранен.",
d310_030_090,char_OMEGAMON-X,"Но позвольте мне сделать соответствующие вступления.
Я Омегамон, а это ДОРУмон.",
d310_030_100,char_DORUMON,"Итак, тебя втянули в этот мир
из-за Параллельмона тоже, да?",
d310_030_110,char_DORUMON,"Ну, здравствуй, товарищ отставший!",
d310_030_120,char_OMEGAMON-X,"Этот Дигимон внезапно появился перед нами и ударил нас.
с этим странным лучом света ""Поглощающий взрыв""...",
d310_030_130,char_OMEGAMON-X,"Следующее, что мы узнали, это то, что нас перенесли сюда.
другой мир. Несомненно, с вами было то же самое.",
d310_030_140,char_OMEGAMON-X,"Мы все хотим вернуться в наши изначальные миры. Я предлагаю это
мы объединяемся, чтобы победить Параллельмона и добиться этого.",
d310_030_150,char_DORUMON,Помимо нас сюда отправили ещё четырёх дигимонов.,
d310_030_160,char_OMEGAMON-X,"Если мы сможем выследить всех четверых и сражаться как один,
мы уверены, что сможем превзойти Параллельмон.",
d310_030_170,char_DORUMON,"Да, ЕСЛИ мы сможем «сражаться как один»…",
d310_030_180,char_OMEGAMON-X,...,
d310_030_190,char_OMEGAMON-X,"В любом случае, чем больше у нас будет союзников, тем лучше. Мы должны
Найдите остальных четырех дигимонов, от которых мы были отделены.",
d310_030_200,char_OMEGAMON-X,"Что ты говоришь? Вы готовы протянуть нам руку помощи?
Могу заверить вас, что нам вполне можно доверять.",
d310_030_210,char_OMEGAMON-X,→Конец,
d310_040_010,char_OMEGAMON-X,Что это за место?,d310_040_010
d310_040_020,char_MIREI,"«Черные ходы Акаши» используют возмущения пространства-времени для
открыть пути в разные точки времени и пространства.",d310_040_020
d310_040_030,char_MIREI,"Это создает изолированные фрагменты пространства-времени, называемые
«Осколки Акаши», это то, на что вы сейчас смотрите.",d310_040_030
d310_040_040,char_UNKNOWN,"Ах, да, я вижу...
Какая сложная и загадочная проблема.",d310_040_040
d310_040_050,char_SIMMONS,"Асуна, то, что я собираюсь спросить, далеко от научности, но
пожалуйста, не смейся... Не ущипнешь меня за щеку?",d310_040_050
d310_040_060,char_TOUDO,"Это не сон.
Я просто ущипнул себя за бедро, чтобы убедиться в этом сам.",d310_040_060
d310_040_070,char_SIMMONS,Я понимаю. В таком случае позвольте мне спросить...,d310_040_070
d310_040_080,char_SIMMONS,"Ты... Ты тот самый «ты», которого я знаю?",d310_040_080
d310_040_090,char_SIMMONS,"Неважно. Я понимаю, что это сбивало с толку.
На самом деле я сам в замешательстве.",d310_040_090
d310_040_100,char_TOUDO,"Я так понимаю, Дигимон – Параллельмон – ударил тебя
с их лучом света?",d310_040_100
d310_040_110,char_TOUDO,"Если да, то вы находитесь в том же положении, что и мы. Мы внезапно
проснувшись, мы оказались в этом странном белом пространстве...",d310_040_110
d310_040_120,char_TOUDO,Потом мы открыли дверь и оказались здесь.,d310_040_120
d310_040_130,char_MIREI,"Эти двое, вероятно, происходят из другой временной линии, чем вы.",d310_040_130
d310_040_140,char_MIREI,"Это означает, что фундаментальные законы реальности, которые мы когда-то принимали за
предоставленные ломаются из-за Параллельмон. Не хорошо.",d310_040_140
d310_040_150,char_OMEGAMON-X,"...Ну, поскольку мы все прибыли сюда при одинаковых обстоятельствах,
Я думаю, мы все преследуем одну и ту же цель.",d310_040_150
d310_040_160,char_DORUMON,Нам предстоит победить Параллельмона и вернуться в наш мир.,d310_040_160
d310_040_170,char_DORUMON,"И для этого нам нужно воссоединиться с четырьмя дигимонами.
мы расстались с тех пор, как пришли сюда.",d310_040_170
d310_040_180,char_SIMMONS,"Да-да, понял. Объединиться в команду кажется хорошей идеей.
И, вообще-то, нас тоже от кого-то отделили.",d310_040_180
d310_040_190,char_SIMMONS,Нам придется притащить и этого дурака с собой.,d310_040_190
d310_040_200,char_TOUDO,"Эй, все...",d310_040_200
d310_040_210,char_TOUDO,"Не могли бы вы прийти сюда? Ты не поверишь
что по ту сторону этой двери...",d310_040_210
d310_050_010,char_DORUMON,Это так ярко. Я не вижу...,
d310_050_020,char_SIMMONS,"Эй, разве это...?",
d310_050_030,char_OMEGAMON-X,"Кажется, мы вернулись к тому, с чего начали.",
d310_050_040,char_SIMMONS,"Ну тогда это идеально.
Это дает нам шанс начать все сначала.",
d310_050_050,char_SIMMONS,"Почему бы тебе не рассказать нам об этих четырех твоих друзьях?
Как мы можем их узнать?",
d310_050_060,char_DORUMON,"Я... не уверен, что ""друзья"" - подходящее слово.",
d310_050_070,char_OMEGAMON-X,"Что общего между нами и остальными четырьмя, так это то, что мы
содержат в наших телах вещество, известное как «антитело X».",
d310_050_080,char_OMEGAMON-X,"Однако принципы, в которые мы верим, не могут быть более разными...
В результате мы разделились на три разные группы.",
d310_050_090,char_OMEGAMON-X,"Однако, учитывая обстоятельства, возможно
чтобы мы отложили наши разногласия и сражались как единое целое.",
d310_050_100,char_DORUMON,"Да, именно.
Я... очень надеюсь, что мы сможем это сделать.",
d310_060_010,char_SIMMONS,"Итак, немного изучив это место до того, как мы с вами встретились,
Я выдвинул несколько теорий, основанных на том, что мы узнали.",d310_060_010
d310_060_020,char_SIMMONS,"Мы, наверное, из разных временных линий. Это единственный
способ объяснить расхождения в наших историях.",d310_060_020
d310_060_030,char_SIMMONS,"Но чтобы убедиться в этом, не могли бы вы сообщить нам?
еще немного о мире, из которого ты родом?",d310_060_030
d310_060_040,char_DORUMON,Хм... С чего начать?,d310_060_040
