string2 0,string 1,string 2,string 3
s010_002_010,char_HIROKO,"Хи-хи... Я стала чаще проверять разные места.
Эту зацепку мне прислали через соцсети!",
s010_002_020,char_PLAYER_M,{next}Расскажи мне всё.,
s010_002_021,char_PLAYER_M,{next}Кто дал тебе эту информацию?,
s010_002_022,char_PLAYER_M,{next}И... этому точно можно доверять?,
s010_002_030,char_HIROKO,"Заинтересовало, да? Говорю тебе,
эта история сочная!",
s010_002_040,char_HIROKO,"Один коллега-любитель оккультизма, только недавно
подписался на меня. Мы с ним на одной волне.",
s010_002_050,char_HIROKO,"В нашем деле без чутья на фейки нельзя.
Я своей интуиции доверяю.",
s010_002_060,char_HIROKO,"Короче, зацепка стоящая: мой источник
сам напрямую к ней причастен.",
s010_002_070,char_HIROKO,"Парень, который написал мне, серьёзно увлекается
программированием. Делает это просто ради удовольствия.",
s010_002_080,char_PLAYER_M,"{next}Дети нынче, конечно, дают.",
s010_002_081,char_PLAYER_M,{next}Что именно он программирует?,
s010_002_082,char_PLAYER_M,"{next}Надеюсь, ничего незаконного.",
s010_002_090,char_HIROKO,"Я тоже удивилась. Похоже, он настолько набил руку,
что даже создал собственного персонажа.",
s010_002_100,char_HIROKO,"Говорит, сделал персонажа по образу монстра,
которого видел. Наводит на мысли, да?",
s010_002_110,char_HIROKO,"Сильно сомневаюсь. Похоже, всё, что он сделал,
— это создал собственного персонажа.",
s010_002_120,char_HIROKO,"Я тоже видела картинку: персонаж правда милый!
А однажды он просто исчез.",
s010_002_130,char_HIROKO,"Потом ему пришло странное сообщение: нужно
прийти в переулок Акихабары.",
s010_002_140,char_HIROKO,"Тут ребёнок и испугался, поэтому обратился ко мне.
Мы же не можем его бросить, правда?",
s010_002_150,char_PLAYER_M,{next}Конечно. Давай поможем этому парню!,
s010_002_151,char_PLAYER_M,{next}Если это стоит моего времени.,
s010_002_152,char_PLAYER_M,"{end}Может, в другой раз.",
s010_002_160,char_HIROKO,"Я знала, что ты так скажешь! Уверена, ребёнок
оценит твою помощь. И я тоже!",
s010_002_170,char_HIROKO,"Ладно-ладно. Если поможешь,
я прослежу, чтобы награда досталась тебе.",
s010_002_180,char_HIROKO,"О, ты занят? Тогда просто дай знать,
когда освободишься.",
s010_002_190,char_HIROKO,Ну что? Есть время для небольшого расследования?,
s010_002_200,char_PLAYER_M,{next}Да. Пошли.,
s010_002_201,char_PLAYER_M,{end}Пока нет.,
s010_002_210,char_HIROKO,Именно это я и хотела услышать!,
s010_002_220,char_HIROKO,"Хорошо. Дай знать, когда появится
свободное время.",
s010_002_230,char_HIROKO,"В сообщении были упомянуты переулки Акихабары,
но без точного места.",
s010_002_235,char_HIROKO,"Думаю, просто побродим и посмотрим,
что найдём. Держи ухо востро.",
