string2 0,string 1,string 2,string 3
m210_010_010,char_SIMMONS,...Куга! Успокойся. Настройки неверны!,m210_010_010
m210_010_020,char_KUGA,"Я-я прошу прощения, доктор Симмонс!",m210_010_020
m210_010_030,char_SIMMONS,Хм? Это вы! И что вы здесь делаете?,m210_010_030
m210_010_040,char_INORI,"Боюсь, объяснять некогда, но... нам нужно попасть в здание
Токийского столичного правительства!",m210_010_040
m210_010_060,char_SIMMONS,"Что ж, похоже, вы действуете в каких-то чрезвычайных
обстоятельствах. Но, как видите, то же самое касается и нас.",m210_010_060
m210_010_070,char_SIMMONS,"Вы видели полчище дигимонов, верно? Здравый смысл подсказывает,
что идти сейчас к тому зданию — настоящее безумие.",m210_010_070
m210_010_080,char_SIMMONS,"Но, конечно же... здравый смысл — это ещё не всё. Я, например,
существую далеко за пределами простого здравого смысла!",m210_010_080
m210_010_090,char_SIMMONS,"Если мы сможем активировать это устройство, возможно, получится
добраться до здания правительства.",m210_010_090
m210_010_100,char_PLAYER_M,{next}Что это за штука...?,
m210_010_110,char_SIMMONS,"Любопытно, да? Хотите узнать больше об этой прекрасной машине?
Ну же, признайтесь. Я знаю, что хотите.",m210_010_110
m210_010_120,char_SIMMONS,"Это устройство создаст мощный барьер из электромагнитных волн,
который обездвижит дигимонов.",m210_010_120
m210_010_130,char_SIMMONS,"Мы перекроем Синдзюку этим генератором электромагнитной сети.
Ха! Не думала, что так скоро применю свои исследования!",m210_010_130
m210_010_150,char_INORI,"После запуска он обездвижит дигимонов и позволит нам добраться
до здания правительства... верно?",m210_010_150
m210_010_160,char_SIMMONS,"Верно. Вы сможете пройти через парк... если, конечно, нам удастся
запустить все генераторы.",m210_010_160
m210_010_170,char_SIMMONS,"Из-за спешки при подготовке возникли проблемы. Служба
общественной безопасности старается, но дело плохо.",m210_010_170
m210_010_180,char_SIMMONS,"Я не могу отсюда уйти, поэтому вам придётся этим заняться.
Осталось ещё три незапущенных генератора.",m210_010_180
m210_010_190,char_SIMMONS,"Причина проблемы, похоже, в нехватке энергии. Вот, эти батареи
должны решить проблему.",m210_010_190
m210_010_210,char_SIMMONS,"Хотелось бы отправить с вами сотрудника службы безопасности,
но они все заняты. Возьмите хотя бы этого дигимона.",m210_010_210
m210_010_230,char_SIMMONS,"Не бойтесь, он дружелюбный. Вы уже встречались, верно?",m210_010_230
m210_010_240,char_SIMMONS,"После множества попыток нам наконец удалось наладить контакт.
Теперь этот дигимон помогает мне и поможет вам.",m210_010_240
m210_010_250,char_SIMMONS,"Ладно, вы меня раскусили. Пожалуй, я не могу ничего скрыть от
глаз хорошо обученного агента.",m210_010_250
m210_010_260,char_SIMMONS,"Как видите, от страха я вся дрожу. Не стану отрицать,
что эта ситуация меня наполовину ужасает...",m210_010_260
m210_010_270,char_SIMMONS,"...зато вторая половина в восторге! Не терпится испытать
генераторы — плоды моих исследований!",m210_010_270
m210_010_290,char_SIMMONS,"Как бы то ни было, нужно запустить все генераторы. Сначала
отправляйтесь в переулки за Театральной площадью.",m210_010_290
m210_020_010,char_KUREMI,Как там дела с этим генератором?!,
m210_020_020,char_PUBLIC_SECURITY_PERSONNEL,"Не запускается, сэр. Обычным батареям не хватает мощности.",
m210_020_030,char_SUMERAGI,"Вот и накрылось наше заграждение... Нельзя позволить этим
чудовищам вырваться в мир!",
m210_020_040,char_INORI,Всё в порядке?!,
m210_020_050,char_KUREMI,"Ч-что за...? Дети, немедленно покиньте этот район!",
m210_020_060,char_INORI,Нас прислала доктор Симмонс. Мы помогаем ей запустить устройство.,
m210_020_070,char_KUREMI,"Но вы же гражданские! Она что, с ума сошла?!",
m210_020_071,char_PUBLIC_SECURITY_PERSONNEL,"Сообщение от доктора Симмонс! Она передала батареи этим детям.
Возьмите у них одну.",
m210_020_072,char_PUBLIC_SECURITY_PERSONNEL,"Она сказала, что передала батарею этим троим и велела забрать
её у них.",
m210_020_073,char_PUBLIC_SECURITY_PERSONNEL,"Ещё она говорит, что они займутся активацией оставшихся
генераторов, так что укажите им верное направление.",
m210_020_077,char_PLAYER_M,Возьмите эту батарею.{next},
m210_020_075,char_INORI,Куда нам следует отправиться дальше?,
m210_020_076,char_KUREMI,Даже по приказу доктора я не могу посылать детей в опасность.,
m210_020_080,char_KUREMI,"Если с вами что-нибудь случится... я больше никогда не смогу
смотреть в глаза вашему отцу.",
m210_020_090,char_KUREMI,"Как подумаю, что он переживал, когда сдавал жетон...",
m210_020_100,char_KUREMI,Твой отец был моим коллегой.,
m210_020_110,char_INORI,Вы работали с моим папой...?,
m210_020_120,char_KUREMI,Верно. Меня зовут Куреми.,
m210_020_130,char_KUREMI,У меня самого есть дочь твоего возраста.,
m210_020_140,char_KUREMI,"Любой отец скажет, что дети ему дороже собственной жизни.",
m210_020_150,char_KUREMI,"Эй, у меня куча историй о твоём отце... но сейчас не время для
воспоминаний. Ваша безопасность — приоритет.",
m210_020_160,char_KUREMI,"А сейчас вам нужно убираться отсюда, и как можно скорее!",
m210_020_240,char_INORI,"Мои мама и брат погибли из-за конфликта дигимонов. Я не могу
сидеть сложа руки, пока всё повторяется!",
m210_020_245,char_KUREMI,...,
m210_020_246,char_KUREMI,"У твоего отца был такой же взгляд, когда он ушёл из службы.
Я умоляла его передумать, но он был непреклонен.",
m210_020_250,char_KUREMI,"Фух... Пожалуй, работать вместе безопаснее, чем позволить вам
самостоятельно здесь бродить.",
m210_020_260,char_KUREMI,Дайте им указания.,
m210_020_270,char_SUMERAGI,Снова просить помощи у гражданских...,
m210_020_280,char_SUMERAGI,"Похоже, выбора нет... Слушайте. Осталось ещё два незапущенных
генератора.",
m210_020_290,char_SUMERAGI,"Напряжение не стабилизируется, пока все генераторы не заработают
одновременно. А без этого электромагнитной сети не будет.",
m210_020_310,char_SUMERAGI,"Сейчас я отправлю координаты. Сначала идите в подземелье
Синдзюку.",
m210_020_320,char_SUMERAGI,"По правде говоря, недавно туда спустились несколько наших людей,
но с тех пор связь с ними пропала.",
m210_020_330,char_SUMERAGI,Они уже давно не выходят на связь.,
m210_020_340,char_INORI,"Ох, надеюсь, с ними всё в порядке... Ладно, мы немедленно
отправимся в подземелье.",
m210_030_010,char_INORI,"Эй, смотрите туда!",m210_030_010
m210_030_020,char_AEGIOCHUSMON,Сокровище!,m210_030_020
m210_030_030,char_TITAMON,"Это принадлежит нам! Таким, как вы, никогда не позволят
прикоснуться к нему — аргх?!",m210_030_030
m210_030_040,char_TITAMON,Что?!,m210_030_040
m210_030_050,char_TITAMON,Почему... оно не... подчиняется нашей воле?!,m210_030_050
m210_030_060,char_AEGIOCHUSMON,"Отойди, Инори! Что-то не так!",m210_030_060
m210_030_070,char_OPERATOR_M,Это странно...,m210_030_070_M m210_030_070_F
m210_030_080,char_OPERATOR_M,"Происшествие такого масштаба должно было получить широкую
огласку во всём мире.",m210_030_080_M m210_030_080_F
m210_030_090,char_OPERATOR_M,"Такими темпами... Синдзюку может быть уничтожен меньше чем
через восемь лет.",m210_030_090_M m210_030_090_F
m210_030_100,char_OPERATOR_M,Неужели... наши действия переписали историю...?,m210_030_100_M m210_030_100_F
m210_030_110,char_OPERATOR_M,Неужели мы каким-то образом сделали свою судьбу ещё хуже...?,m210_030_110_M m210_030_110_F
m210_030_120,char_INORI,Ч-что случилось? Тебе явно больно... Ты не пострадал?,m210_030_120
m210_030_130,char_PLAYER_M,Не получилось изменить будущее к лучшему...,
m210_030_131,char_PLAYER_M,Теперь глобальный коллапс неизбежен...,
m210_030_132,char_PLAYER_M,Зачем вообще было путешествовать во времени...?,
m210_030_140,char_INORI,О чём ты вообще говоришь?,m210_030_140
m210_030_150,char_PLAYER_M,"Видишь ли, будущее — это...",
m210_030_151,char_PLAYER_M,"Видишь ли, мир — это...",
m210_030_152,char_PLAYER_M,"Видишь ли, человечество — это...",
m210_030_160,char_INORI,...,m210_030_160
m210_030_170,char_AEGIOCHUSMON,...,m210_030_170
m210_030_180,char_INORI,Ад Синдзюку...?,m210_030_180
m210_030_190,char_AEGIOCHUSMON,То есть... междоусобица между дигимонами...,m210_030_190
m210_030_200,char_INORI,...уничтожит мир...?,m210_030_200
m210_030_210,char_AEGIOCHUSMON,Погоди...,m210_030_210
m210_030_220,char_AEGIOCHUSMON,"Так ты говоришь, что...?",m210_030_220
m210_030_230,char_INORI,...Ты из будущего...?!,m210_030_230
m210_030_240,char_INORI,Фух...,m210_030_240
m210_030_250,char_INORI,"Дигимоны, Цифровой мир и человек из будущего... Меня уже ничем
не удивить.",m210_030_250
m210_030_260,char_INORI,"Просто... подумай о путешествии, которое мы втроём прошли.",m210_030_260
m210_030_270,char_AEGIOCHUSMON,Ты права.,m210_030_270
m210_030_280,char_AEGIOCHUSMON,"И, возможно, теперь наша цель стала яснее.",m210_030_280
m210_030_290,char_AEGIOCHUSMON,Изменить будущее... Вот ради чего я должен стать героем!,m210_030_290
m210_030_300,char_INORI,"Именно. Поэтому, {player}... тебе не нужно нести это бремя
в одиночку.",m210_030_300
m210_030_310,char_INORI,"Должна сказать... мне немного грустно, что ты скрывал от нас
нечто столь важное.",m210_030_310
