string2 0,string 1,string 2,string 3
m120_010_010,char_AEGIOMON,Унх...,m120_010_010
m120_010_020,char_AEGIOMON,Инори?!,m120_010_020
m120_010_030,char_AEGIOMON,Инори!,m120_010_030
m120_010_040,char_INORI,Нгх... Мнх...,m120_010_040
m120_010_050,char_INORI,Где мы?,m120_010_050
m120_010_060,char_INORI,"Меня затянуло в ворота, а дальше я помню только...",m120_010_060
m120_010_070,char_INORI,Похоже на канализационный коллектор... Но где Минервамон?,m120_010_070
m120_010_080,char_PLAYER_M,Сначала давайте найдём выход.{next},
m120_010_081,char_PLAYER_M,Ты не ранена?,
m120_010_082,char_PLAYER_M,Это ещё одна аномалия?,
m120_010_090,char_INORI,"Возможно, когда выберемся, станет понятнее.",m120_010_090
m120_010_100,char_INORI,Поищем выход.,m120_010_100
m120_010_110,char_INORI,"Ох, я в порядке. Но понятия не имею, где мы...",m120_010_110
m120_010_120,char_INORI,"Честно говоря, у меня нет ни малейшей зацепки.",m120_010_120
m120_020_010,char_INORI,"Похоже, это ведёт наружу.",m120_020_010
m120_020_020,char_AEGIOMON,"Инори, подожди здесь! Я сначала всё проверю!",m120_020_020
m120_030_001,char_AEGIOMON,Нгх...,m120_030_001
m120_030_005,char_AEGIOMON,Ого!,m120_030_005
m120_030_010,char_AEGIOMON,Вау... Потрясающе...,m120_030_010
m120_030_020,char_AEGIOMON,Все эти...,m120_030_020
m120_030_030,char_AEGIOMON,Здесь повсюду... дигимоны?,m120_030_030
m120_030_040,char_INORI,Погоди... Это...,m120_030_040
m120_030_050,char_INORI,"Это тот мир, о котором говорила Минервамон, — мир, где живут
дигимоны?!",m120_030_050
m120_030_060,char_AEGIOMON,Получилось! Мы и правда в Цифровом мире!,m120_030_060
m120_040_010,char_OPERATOR_M,"Агент {player}... Связь только что восстановилась.
Ты в мире дигимонов? Я правильно понимаю?",m120_040_010_M m120_040_010_F
m120_040_040,char_OPERATOR_M,Если так... это невероятно! Потрясающе! Просто фантастика!,m120_040_040_M m120_040_040_F
m120_040_060,char_PLAYER_M,"Так, так. Успокойся.{next}",
m120_040_061,char_PLAYER_M,Мы вообще-то на задании.{next},
m120_040_062,char_PLAYER_M,Удивительно! Потрясающе! Абсолютно фантастически!{next},
m120_040_080,char_OPERATOR_M,"Происхождение большинства аномалий неизвестно...
Но часть из них можно объяснить иными мирами и измерениями.",m120_040_080_M m120_040_080_F
m120_040_090,char_OPERATOR_M,"Заблудиться в сказочном мире, встретить невероятных существ...
Настоящая история об Алисе.",m120_040_090_M m120_040_090_F
m120_040_110,char_OPERATOR_M,"Одно это открытие обеспечит тебе повышение в АДАМАС.
Если, конечно, вернёшься...",m120_040_110_M m120_040_110_F
m120_040_120,char_OPERATOR_M,"Что ж, пора вернуться к делу. Нужно понять, как тебе выбраться
из этого мира.",m120_040_120_M m120_040_120_F
m120_040_140,char_OPERATOR_M,"Раз уж ты там, собери как можно больше сведений о Цифровом мире.",m120_040_140_M m120_040_140_F
m120_040_150,char_OPERATOR_M,"Тогда сбор данных в Цифровом мире, возможно, поможет предотвратить
уничтожение нашего мира.",m120_040_150_M m120_040_150_F
m120_040_160,char_OPERATOR_M,"Это важнейшая миссия в истории АДАМАС. Собирай максимум данных
и постарайся вернуться невредимым.",m120_040_160_M m120_040_160_F
m120_050_010,char_MUSHMON,"Эй! Вы, там!",m120_050_010
m120_050_020,char_MUSHMON,Раньше вас здесь не видел. Не хотите взглянуть на мой товар?,m120_050_020
m120_050_030,char_INORI,Вау... Я никогда раньше не видела ничего подобного.,m120_050_030
m120_050_040,char_MUSHMON,И правильно! В последнее время вокруг города полно бандитов.,m120_050_040
m120_050_050,char_MUSHMON,"Лучше закупиться всем необходимым, пока есть возможность!",m120_050_050
m120_060_010,char_AEGIOMON,Вау! В этом мире тоже есть большие здания!,m120_060_010
m120_060_020,char_INORI,Эгиомон... Ты выглядишь таким счастливым.,m120_060_020
m120_060_030,char_AEGIOMON,Ещё бы! В конце концов...,m120_060_030
m120_060_040,char_AEGIOMON,"...мне не нужно носить здесь этот худи, чтобы скрывать, кто я.",m120_060_040
m120_060_050,char_INORI,Точно. Я об этом не подумала.,m120_060_050
m120_060_060,char_INORI,"Чем-то это место похоже на наш мир, а чем-то совершенно от него
отличается...",m120_060_060
m120_060_070,char_PLAYER_M,Нам лучше провести тщательное расследование.{next},
