string2 0,string 1,string 2,string 3
m170_010_010,char_MINERVAMON,"Мне нужно идти с докладом к Меркуримону, поэтому на этот раз
я не могу пойти с вами.",m170_010_010
m170_010_020,char_MINERVAMON,"Но я не волнуюсь. Вы и без меня прекрасно справитесь.
Мы на вас рассчитываем!",m170_010_020
m170_010_030,char_MINERVAMON,"Садитесь на Локомона — и в мгновение ока доберётесь
до Области Бездны.",m170_010_030
m170_010_040,char_OPERATOR_M,"Мы проверили полученные от тебя сведения и, как я уже говорил,
выдвинули одну теорию.",m170_010_040_M m170_010_040_F
m170_010_050,char_OPERATOR_M,"В АДАМАС следят за рядом нераскрытых дел... По нашему мнению,
за большинством из них могут стоять дигимоны.",m170_010_050_M m170_010_050_F
m170_010_070,char_OPERATOR_M,"Городские легенды, фольклор, мифы... Предположительно, всё это
основано на рассказах тех, кто вернулся из Цифрового мира.",m170_010_070_M m170_010_070_F
m170_010_075,char_OPERATOR_M,"Если бы доктор Юки был жив... Интересно, как бы он на всё это
посмотрел. Но одно я могу сказать наверняка.",m170_010_075_M m170_010_075_F
m170_010_080,char_OPERATOR_M,"Твоё расследование раскроет правду об этом мире и, возможно,
поможет найти выход из кризиса, который наступит через восемь лет.",m170_010_080_M m170_010_080_F
m170_010_090,char_OPERATOR_M,"Верить в это — наш единственный выход.
Я рассчитываю на тебя, агент {player}.",m170_010_090_M m170_010_090_F
m170_020_010,char_AEGIOMON,Значит... я и правда этот «Великий Страж»...,m170_020_010
m170_020_020,char_INORI,"Я бы не стала слишком переживать. Ты всё ещё Эгиомон.
Это не изменилось.",m170_020_020
m170_020_030,char_AEGIOMON,"Да... Сперва меня это ошарашило, но нельзя сказать,
что сама мысль мне неприятна.",m170_020_030
m170_020_040,char_AEGIOMON,В мире людей мне всегда приходилось скрывать свой облик.,m170_020_040
m170_020_050,char_AEGIOMON,Я даже напугал своих друзей...,m170_020_050
m170_020_060,char_AEGIOMON,Но здесь... мне не приходится беспокоиться о подобных вещах...,m170_020_060
m170_020_070,char_AEGIOMON,Жители этого мира во мне нуждаются.,m170_020_070
m170_020_080,char_INORI,"...Мне жаль, что жизнь в мире людей была для тебя такой тяжёлой.",m170_020_080
m170_020_090,char_AEGIOMON,"О! Нет, я не это хотел сказать...!",m170_020_090
m170_020_100,char_AEGIOMON,"В-в любом случае, врата в мир людей не откроются, пока здесь
снова не воцарится мир, верно?",m170_020_100
m170_020_110,char_PLAYER_M,"Все будут счастливы, когда вернётся мир.{next}",
m170_020_111,char_PLAYER_M,Давай послушаем Юномон и вернёмся в Синдзюку.{next},
m170_020_112,char_PLAYER_M,Столько хлопот ради одних врат.{next},
m170_020_120,char_INORI,"Да, именно так.",m170_020_120
m170_020_130,char_INORI,...Да.,m170_020_130
m170_020_140,char_INORI,"Хи-хи! Похоже на то, да?",m170_020_140
m170_020_150,char_INORI,Но всё важное обычно даётся нелегко.,m170_020_150
m170_020_160,char_INORI,Эгиомон... Когда всё это закончится...,m170_020_160
m170_020_170,char_INORI,"...и врата откроются... как ты думаешь, что ты...?",m170_020_170
m170_020_175,char_INORI,...,m170_020_175
m170_020_180,char_INORI,"...Нет, не бери в голову. Прости. Забудь, что я что-то сказала.",m170_020_180
m170_020_190,char_INORI,"Идём. Пора в путь. Для начала отправимся туда, к океану!",m170_020_190
m170_030_010,char_AEGIOMON,"Итак, это Океанская деревня...",m170_030_010
m170_030_020,char_INORI,"Похоже, Титаны пока не причинили им никакого вреда.",m170_030_020
m170_030_030,char_INORI,"Мы должны пойти и узнать больше о том, что происходит.",m170_030_030
m170_050_010,char_INORI,Алло? Здесь есть кто-нибудь?,m170_050_010
m170_050_020,char_INORI,"Она заперта? Возможно, никого нет дома.",m170_050_020
m170_050_030,char_PLAYER_M,[Стук в дверь]{next},
m170_050_031,char_PLAYER_M,[Попробовать закричать]{next},
m170_050_032,char_PLAYER_M,[Ничего не делать]{end},
m170_050_040,char_DESCRIPTIVE_PART,...,
m170_050_050,char_DESCRIPTIVE_PART,...,
m170_050_060,char_SHELLMON,...К-кто там?,m170_050_060
m170_050_070,char_SHELLMON,Чего ты от меня хочешь?,m170_050_070
m170_050_080,char_AEGIOMON,"Другие жители деревни волнуются. Они хотят знать, почему ты
всё время отсиживаешься дома.",m170_050_080
m170_050_090,char_SHELLMON,"С-скажи им, что я ранена.",m170_050_090
m170_050_100,char_SHELLMON,П-поэтому я не могу выйти из дома.,m170_050_100
m170_050_110,char_INORI,"Рана настолько серьёзная, что ты не можешь выйти из дома...?
Ты в порядке? Тебя кто-нибудь осматривал?",m170_050_110
m170_050_120,char_SHELLMON,"Н-ну, нет...",m170_050_120
m170_050_130,char_SHELLMON,"Послушай. Я знаю, что обо мне говорят... но это всё
недоразумение.",m170_050_130
m170_050_140,char_SHELLMON,Я правда ранена... и нужного лекарства у меня тоже нет.,m170_050_140
m170_050_150,char_SHELLMON,Я не лгу. Ч-честно...,m170_050_150
m170_050_160,char_INORI,"Я ей верю. Я... не думаю, что этот дигимон лжёт.",m170_050_160
m170_050_170,char_PLAYER_M,Я чувствую то же самое.{next},
m170_050_171,char_PLAYER_M,Что заставляет тебя так думать?{next},
m170_050_172,char_PLAYER_M,"Знаешь, как говорят: «Только дурак верит».{next}",
m170_050_180,char_INORI,Просто... без особой причины.,m170_050_180
m170_050_190,char_INORI,Это скорее интуиция. Разве её недостаточно?,m170_050_190
m170_050_200,char_INORI,"Хм. Да, возможно, в этом что-то есть. И всё же...",m170_050_200
m170_050_210,char_INORI,"Я просто не могу поверить, что она лжёт. Неужели мы не можем
ей довериться?",m170_050_210
m170_050_220,char_AEGIOMON,"Если тебе нужно лекарство, мы его принесём. Где его достать?",m170_050_220
m170_050_230,char_SHELLMON,...Спасибо вам.,m170_050_230
m170_050_240,char_SHELLMON,"Если бы у меня была морская лекарственная трава, я могла бы
приготовить мазь... Обычно эту траву можно найти на берегу.",m170_050_240
m170_050_260,char_SHELLMON,"Пожалуйста, я вас умоляю...",m170_050_260
m170_060_010,char_INORI,"Шеллмон, ты меня слышишь? Мы принесли твоё лекарство.",m170_060_010
m170_060_020,char_AEGIOMON,...Мы оставим его у двери.,m170_060_020
m170_060_030,char_AEGIOMON,"И мы объясним всем, что всё это было одним большим
недоразумением.",m170_060_030
m170_060_040,char_SHELLMON,П-подождите!,m170_060_040
m170_060_050,char_SHELLMON,"Почему вы так добры ко мне? В конце концов, мы только
познакомились.",m170_060_050
m170_060_060,char_INORI,Для чего нам нужна причина?,m170_060_060
m170_060_070,char_INORI,Ты рядом и тебе больно. Разве не естественно за тебя переживать?,m170_060_070
m170_060_080,char_SHELLMON,Вам не нужна... причина...?,m170_060_080
m170_060_090,char_SHELLMON,"Тогда вы такие же, как я.",m170_060_090
m170_060_100,char_SHELLMON,"Заходите. Вам... думаю, я могу рассказать всю историю.",m170_060_100
m170_065_010,char_AEGIOMON,Ни за что... Титан?!,m170_065_010
m170_065_020,char_INORI,"О нет! Значит, слухи всё-таки были правдой?!",m170_065_020
m170_065_030,char_SHELLMON,"П-подождите, пожалуйста! Просто выслушайте меня!",m170_065_030
m170_065_040,char_UNKNOWN,...,m170_065_040
m170_065_050,char_SHELLMON,Это Хангёмон. Он больше не хочет сражаться. Не бойтесь.,m170_065_050
m170_065_060,char_SHELLMON,"Да, он пришёл напасть на деревню, но просто выполнял приказ.",m170_065_060
m170_065_070,char_INORI,Правда? Но даже если так...,m170_065_070
m170_065_080,char_INORI,...если другие жители деревни услышат об этом...,m170_065_080
m170_065_090,char_SHELLMON,"Да, я сомневаюсь, что они оставят это без внимания...",m170_065_090
