string2 0,string 1,string 2,string 3
m380_010_010,char_APOLLOMON,"Минерва должна быть внутри, а вместе с ней и знание,
которое вы ищете.",m380_010_010
m380_010_020,char_APOLLOMON,"Давно я так не загорался... Ну же,
идём вперёд.",m380_010_020
m380_020_010,char_APOLLOMON,Минерва!,m380_020_010
m380_020_020,char_MINERVAMON,...?,m380_020_020
m380_020_030,char_MINERVAMON,Корона...мон?,m380_020_030
m380_020_040,char_APOLLOMON,Почему ты в тюрьме?! Что здесь произошло?!,m380_020_040
m380_020_050,char_MINERVAMON,Видишь ли—,m380_020_050
m380_020_060,char_MINERVAMON,Стой. Что?!,m380_020_060
m380_020_070,char_MINERVAMON,Этот человек с тобой...!,m380_020_070
m380_020_080,char_PLAYER_M,Давно не виделись.,
m380_020_081,char_PLAYER_M,"Вижу, ты меня помнишь.",
m380_020_082,char_PLAYER_M,Ты совсем не изменилась.,
m380_020_090,char_MINERVAMON,Сколько же времени прошло?,m380_020_090
m380_020_100,char_APOLLOMON,Мы сейчас же тебя вытащим—,m380_020_100
m380_020_110,char_MINERVAMON,"Эту камеру так просто не сломать. Поверь, я пробовала.",m380_020_110
m380_020_120,char_MINERVAMON,"Куда важнее другое... Мне нужно, чтобы вы передали
сообщение Меркуримону.",m380_020_120
m380_020_130,char_MINERVAMON,"Тот, кто запер меня здесь... это была Юномон.",m380_020_130
m380_020_140,char_APOLLOMON,...Что?,m380_020_140
m380_020_150,char_MINERVAMON,И это ещё не всё.,m380_020_150
m380_020_160,char_MINERVAMON,"Во время инцидента, произошедшего в Синдзюку
восемь лет назад...",m380_020_160
m380_020_170,char_MINERVAMON,"...люди захватили нескольких дигимонов, включая
нескольких Титанов.",m380_020_170
m380_020_180,char_MINERVAMON,По слухам... над ними проводили ужасные эксперименты.,m380_020_180
m380_020_190,char_MINERVAMON,"Когда Титаны об этом узнали, они пришли в ярость.
Они даже собирались вторгнуться в мир людей.",m380_020_190
m380_020_200,char_MINERVAMON,"Похоже, именно поэтому они планировали открыть
врата храма.",m380_020_200
m380_020_210,char_MINERVAMON,"Я попыталась доложить об этом Юномон, но стоило
мне заговорить... Юномон вдруг стала совсем другой...",m380_020_210
m380_020_220,char_MINERVAMON,"Поторопитесь и передайте мои слова. Вытащить меня
отсюда успеете потом.",m380_020_220
