string2 0,string 1,string 2,string 3
m410_001_010,char_JUNOMON_HYSTERICMODE,...,m410_001_010
m410_001_011,char_PLAYER_M,Это Юномон...?{next},
m410_001_012,char_PLAYER_M,Юномон сильно изменилась...{next},
m410_001_013,char_PLAYER_M,Что случилось с Юномон...?{next},
m410_001_020,char_APOLLOMON,"Эй, Юномон. Скажи, что это злая шутка. Ты бы никогда не предала
своих сородичей.",m410_001_020
m410_001_030,char_DIANAMON,После твоего предательства я перестала верить кому-либо.,m410_001_030
m410_001_040,char_DIANAMON,"Я даже начала сомневаться в родном брате, когда услышала,
что Аполломон объединился с Титанами...",m410_001_040
m410_001_050,char_APOLLOMON,Я присоединился к Титанам? Впервые слышу этот слух.,m410_001_050
m410_001_055,char_APOLLOMON,...,
m410_001_060,char_APOLLOMON,"Если подумать, было очень странно не получать от тебя вестей.
Я отправлял одного гонца за другим.",m410_001_060
m410_001_070,char_DIANAMON,Гонцов? Я не получала никаких сообщений...,m410_001_070
m410_001_080,char_APOLLOMON,Что здесь происходит...?,m410_001_080
m410_001_090,char_APOLLOMON,Пампмон...!,m410_001_090
m410_001_100,char_DIANAMON,"Когда я закрыла своё сердце, ты был единственным, кому я
доверяла!",m410_001_100
m410_001_110,char_PUMPMON,"О боже. Похоже, пришло время всё раскрыть. Но... вы немного
опоздали...",m410_001_110
m410_001_120,char_PUMPMON,Ладно... Делай своё дело!,m410_001_120
m410_001_130,char_JUNOMON_HYSTERICMODE,...Цепной Кнут.,m410_001_130
m410_020_010,char_NARRATION,Божественная прорицательница Юномон...,m410_020_010
m410_020_020,char_NARRATION,"Любимая Минервамон и многими другими дигимонами, Юномон
с радостью предвкушала исполнение священного долга...",m410_020_020
m410_020_030,char_NARRATION,"...взять под опеку Великого Стража Илиады и вырастить его таким,
каким он должен стать. Она с нетерпением ждала его прибытия.",m410_020_030
m410_020_040,char_NARRATION,И наконец Юномон встретила Великого Стража...,m410_020_040
m410_020_050,char_NARRATION,"Но в тот же миг Титаны начали полномасштабное вторжение
в Илиаду, и в последовавшем хаосе они вновь были разлучены.",m410_020_050
m410_020_060,char_NARRATION,"С того дня врата храма Юномон были запечатаны и больше никогда
не открывались.",m410_020_060
m410_020_070,char_NARRATION,Но что сталось с Юномон?,m410_020_070
m410_020_080,char_NARRATION,"Настанет ли день, когда врата храма снова распахнутся,
а божественная прорицательница предстанет перед жителями Илиады?",m410_020_080
m410_021_010,char_PUMPMON,"А, наконец-то очнулись? Обожаю ваши глупые физиономии после
«самого ужасного пробуждения в мире»!",
m410_021_020,char_APOLLOMON,Ты всё это время водил нас за нос?!,
m410_021_030,char_DIANAMON,Я доверяла тебе...!,
m410_021_040,char_PUMPMON,"Как же весело было тайно натравливать вас друг на друга, пока
вы ни о чём не подозревали!",
m410_021_050,char_PUMPMON,"Прошу прощения, но я, пожалуй, постою в сторонке и подожду
конца света...",
m410_021_060,char_WITCHMON,Стой! Прекрати! Они не наши враги!,
m410_021_070,char_WITCHMON,Ты направляешь свою обиду не на ту цель.,
m410_021_080,char_WITCHMON,"Не так ли, лорд Титамон...?",
m410_021_090,char_TSUNOMON_CALLED_TAITAMON,"Давно не виделись... дитя. На нашей последней встрече мы,
кажется, сражались за сокровище.",
m410_021_100,char_PLAYER_M,Ты только что сказал «Титамон»...?{next},
m410_021_101,char_PLAYER_M,Как ты умудрился так уменьшиться...?{next},
m410_021_102,char_PLAYER_M,Кто-то стал намного симпатичнее!{next},
m410_021_110,char_WITCHMON,"Похоже, такова цена за временное поглощение силы сокровища.
Но что важнее...",
m410_021_115,char_WITCHMON,"...ты разве не удивлён, что я жива? Хм? К счастью, мы сражались
во сне, поэтому я сумела вернуться.",
m410_021_120,char_WITCHMON,"Мы пришли освободить пленных Титанов по приказу лорда
Плутомона...",
m410_021_130,char_WITCHMON,"Раз уж взялись, вытащим отсюда и вас. Титаны вы или нет —
какая теперь разница?",
m410_021_140,char_APOLLOMON,"Вот это... свирепая особа. Но кто бы мог подумать, что однажды
нас спасут Титаны...",
m410_021_150,char_DIANAMON,"Минни, возможно, тоже держат в этой тюрьме. Нужно всё обыскать...!",
m400_050_010,char_MINERVAMON,Вы двое...!,m400_050_010
m400_050_020,char_DIANAMON,Минерва!,m400_050_020
m400_050_030,char_APOLLOMON,Мы тебя сейчас вызволим!,m400_050_030
m400_050_040,char_APOLLOMON,"Давайте! Раз, два, три!",m400_050_040
m400_050_042,char_APOLLOMON_DIANAMON,Ааааааааа!,m400_050_042
m400_050_044,char_DIANAMON,Яяяяяяяяя!,m400_050_044
m400_050_060,char_MINERVAMON,"Боже... Только посмотрите, как вы оба окрепли.",m400_050_060
m400_050_070,char_MINERVAMON,"Но не зазнавайтесь! Я пока не собираюсь
отставать от вас двоих!",m400_050_070
m410_023_010,char_MINERVAMON,"Похоже, многое произошло, пока я была здесь заперта.",m410_023_010
m410_023_020,char_MINERVAMON,...Давненько я тебя не видела.,m410_023_020
m410_023_030,char_PLAYER_M,"Да, давненько.{next}",
m410_023_031,char_PLAYER_M,Рад снова тебя видеть.{next},
m410_023_032,char_PLAYER_M,"Жаль, что другие не могут тебя увидеть.{next}",
m410_023_040,char_MINERVAMON,"Ух, интересно, сколько же времени прошло...?",m410_023_040
m410_023_050,char_MINERVAMON,...Но сейчас не время для всей этой сентиментальности.,m410_023_050
m410_023_060,char_MINERVAMON,"Ты наверняка уже знаешь, но здесь меня заперла... Юномон.",m410_023_060
m410_023_070,char_MINERVAMON,Больше незачем сдерживаться. Мы должны сами с этим покончить!,m410_023_070
m410_030_010,char_MINERVAMON,Мы с тобой направимся прямо во внутренний храм.,m410_030_010
m410_030_020,char_MINERVAMON,"А вы двое возвращайтесь, сообщите всем, что я в порядке,
и велите им как можно скорее готовиться.",m410_030_020
m410_030_030,char_MINERVAMON,"Если судить по всему происходящему, финал уже близок...
как и встреча с тем, кто за всем стоит.",m410_030_030
m410_040_010,char_MINERVAMON,Юномон...?,m410_040_010
m410_040_020,char_JUNOMON_HYSTERICMODE,"Ты — Великий Страж... дигимон, обязанный защищать этот мир...",m410_040_020
