string2 0,string 1,string 2,string 3
d330_010_010,char_SIMMONS,Куга!,
d330_010_020,char_TOUDO,Сюда! Дайте нам данные!,
d330_010_030,char_DR_KUGA,Нгх... Никогда... Я никогда не откажусь от этого!,
d330_010_040,char_DUKEMON_X,"Вы хотите сказать, что именно здесь
хранятся данные исследований Параллельмона?",
d330_010_050,char_ULFORCEVDRAMON_X,Вы должны отдать их нам! Сейчас же!,
d330_010_060,char_MAGNAMON_X,Данные о Параллельмоне?,
d330_010_070,char_MAGNAMON_X,"Это именно то, что мы искали.
Передай их спокойно и без глупостей.",
d330_010_080,char_MAGNAMON_X,"Если использовать способность Параллельмона пересекать
пространство-время, мы сможем изолировать всех слабых Дигимонов.",
d330_010_090,char_ULFORCEVDRAMON_X,"Молчать! Вы ничего подобного не сделаете!
Нет никаких «слабых» Дигимонов. Все жизни равны!",
d330_010_100,char_JESMON_X,"О? И как же вы предлагаете решить
нашу нынешнюю ситуацию?",
d330_010_110,char_DUKEMON_X,"Путешествуя сквозь пространство-время,
мы можем раскрыть истоки Программы X. Возможно, так мы найдём путь вперёд.",
d330_010_120,char_MAGNAMON_X,"У нас нет на это времени! Какой смысл найти решение
после того, как мир уже погибнет?!",
d330_010_130,char_OMEGAMON-X,"Хватит! Вы все повторяете одну и ту же ошибку!
Данные Параллельмона изначально нам не принадлежат!",
d330_010_140,char_OMEGAMON-X,"Эти люди рисковали жизнью, чтобы добыть их!
А теперь вы предлагаете забрать их силой? У меня нет слов!",
d330_010_150,char_DR_KUGA,Нгх...!,
d330_010_155,char_SIMMONS,"Куга, подожди!",
d330_010_160,char_TOUDO,Блин!,
d330_010_170,char_DORUMON,"Думаешь... один из них ведет туда, куда они пошли?",
d330_010_180,char_OMEGAMON-X,Нам остаётся действовать и надеяться! Скорее!,
d330_020_010,char_SIMMONS,"""...Куга! Успокойся. Настройки неправильные!""",
d330_020_020,char_KUGA,"«М-мне очень жаль, доктор Симмонс!»",
d330_020_030,char_TOUDO,Что это мы видим?,
d330_020_040,char_SIMMONS,Память о Куге?,
d330_020_050,char_KUGA,"«Не хочу этого признавать, но...
Симмонс — настоящий профессионал».",
d330_020_060,char_KUGA,"«Я просто не понимаю! Почему у НЕЁ столько таланта?!
У женщины, которая стала учёным из-за какого-то аниме?!»",
d330_020_070,char_KUGA,"«Моя любовь к науке намного больше, чем у нее!
Я бы отдал свою жизнь, если бы это означало вклад в научный прогресс!»",
d330_030_010,char_SIMMONS,"«То, что ты создал в мое отсутствие,
не что иное, как оружие массового убийства».",d330_030_010
d330_030_020,char_SIMMONS,"«Я уверен, что даже ты пожалел об этом.
В конце концов, вряд ли можно игнорировать все разрушения снаружи».",d330_030_020
d330_030_030,char_KUGA,«Угу...»,d330_030_030
d330_030_040,char_SIMMONS,"«Приходи снова работать моим помощником.
Это все, что я могу вам сказать».",d330_030_040
d330_030_050,char_KUGA,«Подожди...! Ты действительно собираешься так легко меня отпустить?!»,d330_030_050
d330_030_060,char_KUGA,"«Я виноват в том, что все так сложилось!
Это все моя вина!»",d330_030_060
d330_030_070,char_SIMMONS,"""...""",d330_030_070
d330_030_080,char_SIMMONS,"— Не обольщайся, Куга.",d330_030_080
d330_030_090,char_SIMMONS,"«Если бы только ваша работа была тем, что заставило мир измениться
вот так... ну, тогда это была бы отличная новость».",d330_030_090
d330_030_100,char_SIMMONS,"«Это означало бы, что только моя работа
Я мог бы вернуть ему то, что было раньше».",d330_030_100
d330_030_110,char_KUGA,«Нгх...»,d330_030_110
d330_030_120,char_SIMMONS,"«Но сейчас мне нужна любая рука помощи, которую я могу получить.
У тебя есть руки, не так ли? Я уверен, что ты сможешь помочь».",d330_030_120
d330_030_130,char_SIMMONS,"«Да ладно, тяжесть грехов, которые ты несешь, не так уж и велика.
Так что расслабься и приступим к работе!»",d330_030_130
d330_040_010,char_SIMMONS,"«Куга, не будь идиотом!»",d330_040_010
d330_040_020,char_TOUDO,«Какая польза вам от кражи этих данных?!»,d330_040_020
d330_040_030,char_KUGA,"«Ты спрашиваешь МЕНЯ об этом?!
Нет, это у меня к тебе вопросы, Симмонс!»",d330_040_030
d330_040_040,char_KUGA,"«Как это ты отказываешься действовать, когда
ответ смотрит тебе в лицо?»",d330_040_040
d330_040_050,char_KUGA,"«Параллельмон имеет возможность свободно путешествовать
сквозь пространство-время, как вы и предсказывали!»",d330_040_050
d330_040_060,char_KUGA,"«Если мы используем эту силу, то сможем
изменить апокалиптическое положение, в котором оказались!»",d330_040_060
d330_040_070,char_SIMMONS,"«Мы уже пытались, но не смогли использовать
силу Дигимона. Забыл?»",d330_040_070
d330_040_080,char_KUGA,"«Эта неудача была лишь ступенькой к успеху!
Всё вело нас к единственному ответу!»",d330_040_080
d330_040_090,char_SIMMONS,«...Ты действительно безнадежный дурак».,d330_040_090
d330_040_100,char_KUGA,"«О, почему...? Почему ты всегда такой?!»",d330_040_100
d330_040_110,char_KUGA,"«Почему у вас столько таланта...
и почему вы отказываетесь направить его на правое дело?!»",d330_040_110
d330_040_120,char_SIMMONS,"«Разве именно убеждённость, что нужно устранить всех
Дигимонов, не привела D-SAT к краху?»",d330_040_120
d330_040_130,char_KUGA,"«Нет! D-SAT потерпели крах, потому что... потому что мне не хватило
таланта и способностей, чтобы создать это оружие как следует!»",d330_040_130
d330_040_140,char_KUGA,"«Да... Наука может решить любую проблему, если у нас есть
умение воплотить решение. Именно это привело нас так далеко!»",d330_040_140
d330_040_150,char_KUGA,"«Ошибка Небес... в том, что они одарили тебя таким гением,
хотя ты не любишь науку! Если бы ты только взялась за дело всерьёз...!»",d330_040_150
d330_040_160,char_KUGA,"«Будь у меня твой дар, я бы использовал его правильно!
Как человек, полностью преданный науке, именно я его заслуживаю!»",d330_040_160
d330_050_010,char_KUGA,"Я никогда не отдам эти данные! Только я смогу
правильно распорядиться этим талантом!",
