string2 0,string 1,string 2,string 3
s110_092_010,char_CRANIAMON,"*тяжело дышит* Похоже, я успел вовремя. Ух! Ай...
Меня здорово потрепало.",
s110_092_020,char_PLAYER_M,{next}Что случилось?,
s110_092_021,char_PLAYER_M,{next}Ты из Королевских рыцарей?,
s110_092_022,char_PLAYER_M,{next}Ты опоздал.,
s110_092_030,char_CRANIAMON,"По пути к месту встречи мне пришлось
вступить в бой с врагом.",
s110_092_040,char_CRANIAMON,"Да. Меня зовут Краниамон, я один из
Королевских рыцарей. Но...",
s110_092_050,char_CRANIAMON,"...по пути к месту встречи мне пришлось
вступить в бой с врагом.",
s110_092_060,char_CRANIAMON,"Правда? Что ж, согласно моим расчётам...",
s110_092_070,char_CRANIAMON,"Нет, оправдываться не буду. Просто не ожидал,
что по дороге придётся драться.",
s110_092_080,char_CRANIAMON,"Я пришёл сюда, чтобы помочь спасти мир,
а в итоге оказался в таком состоянии...",
s110_092_090,char_CRANIAMON,"Думаешь, я смогу помочь миру в таком виде?",
s110_092_100,char_PLAYER_M,{next}Тебе стоит быть увереннее.,
s110_092_101,char_PLAYER_M,"{next}Может, спросить предсказателя?",
s110_092_102,char_PLAYER_M,{next}Шансы так себе.,
s110_092_110,char_CRANIAMON,"Пожалуй, мне стоит честно взглянуть на себя.
Что ты об этом думаешь?",
s110_092_120,char_CRANIAMON,"Ты предлагаешь погадать мне? Пожалуй,
сейчас любой совет пригодится.",
s110_092_130,char_CRANIAMON,"Ты говоришь прямо, но по делу. Интересно,
можно ли повысить эти шансы?",
s110_092_140,char_CRANIAMON,"Что? Люди спрашивают предсказателей о таких вещах?
И в Синдзюку есть предсказатель?",
s110_092_150,char_CRANIAMON,"Хорошо. Пойду, как только подлечусь.
Интересно, что он мне скажет...",
s110_092_160,char_CRANIAMON,"А, ты тоже здесь?",
s110_092_170,char_PLAYER_M,{next}Краниуммон?,
s110_092_171,char_PLAYER_M,"{next}Мне стало любопытно, что тебе нагадали.",
s110_092_172,char_PLAYER_M,{next}На чём ты решил гадать?,
s110_092_180,char_CRANIAMON,"Да, это я. Хотя, пожалуй, ты впервые
видишь меня в человеческом облике.",
s110_092_185,char_CRANIAMON,"Мне как раз сейчас будут гадать. Хочу,
чтобы ты тоже это услышал.",
s110_092_190,char_CRANIAMON,Я и сам сейчас узнаю. Можешь присоединиться.,
s110_092_195,char_CRANIAMON,"О, это я, Краниамон. Похоже, ты впервые
видишь меня в человеческом облике.",
s110_092_200,char_CRANIAMON,"Мне интересно гадание по ладони, но можно ли
прочитать ладонь, если я в человеческом облике?",
s110_092_205,char_CRANIAMON,"О, это я, Краниамон. Похоже, ты впервые
видишь меня в человеческом облике.",
s110_092_210,char_FORTUNE_TELLER,"А, я ждал вас. Посмотрим... Вы хотите,
чтобы я погадал вашему другу?",
s110_092_220,char_FORTUNE_TELLER,А кто этот друг...? Ах да. Вижу.,
s110_092_230,char_FORTUNE_TELLER,"Сейчас я обращусь к судьбе и узнаю,
что ждёт вашего друга. Хм... любопытно...",
s110_092_240,char_FORTUNE_TELLER,"Я увидел его судьбу... Ему суждено
посетить Саброуд.",
s110_092_250,char_CRANIAMON,"Саброуд? Там я найду ответы, которые ищу?",
s110_092_260,char_FORTUNE_TELLER,"Именно. Там ты найдёшь подсказку,
насколько действенной может быть твоя сила.",
s110_092_270,char_CRANIAMON,"Что?! Я даже не говорил, что меня тревожит.
Как ты узнал...?",
s110_092_280,char_PLAYER_M,{next}Пойдём проверим.,
s110_092_281,char_PLAYER_M,{next}Как ты гадаешь людям?,
s110_092_282,char_PLAYER_M,{next}Предсказатель из Синдзюку впечатляет.,
s110_092_290,char_CRANIAMON,"Да. Почему-то мне кажется,
что словам этого предсказателя можно доверять.",
s110_092_300,char_FORTUNE_TELLER,"Прости, но это профессиональная тайна.
Если всем расскажу, клиенты разбегутся.",
s110_092_310,char_CRANIAMON,"Согласен. Теперь я понимаю, почему его так уважают.
От него веет достоинством.",
s110_092_320,char_FORTUNE_TELLER,"Расскажи о своих тревогах мужчине с крепом в Саброуде,
и твой путь прояснится.",
s110_092_330,char_CRANIAMON,"Креп? Не знаю, при чём тут еда,
но стоит сходить и проверить.",
s110_092_340,char_CRANIAMON,"Если хочешь увидеть, чем всё закончится, приходи.
Я пойду вперёд.",
s110_092_350,char_FORTUNE_TELLER,Рад тебя видеть. Что я могу сделать для тебя сегодня?,
s110_092_360,char_PLAYER_M,Мне нужно гадание.,
s110_092_361,char_PLAYER_M,Что нагадали Краниамону?,
s110_092_362,char_PLAYER_M,"{end}Пока ничего, спасибо.",
s110_092_370,char_CRANIAMON,"Расскажи о своих тревогах мужчине с крепом в Саброуде,
и твой путь прояснится.",
s110_092_380,char_CRANIAMON,"Планы изменились? Если когда-нибудь понадобится гадание,
приходи снова.",
s110_092_390,char_MAN,"Сливки сладкие ровно в меру!
А в тесте, кажется, есть соль?",
s110_092_400,char_CRANIAMON,"Извините, что прерываю, но меня прислал
предсказатель...",
s110_092_410,char_MAN,"А, Отец Синдзюку... Значит, дело касается дигимона.
Расскажи, что тебя тревожит.",
s110_092_420,char_CRANIAMON,"Ты будто видишь меня насквозь... Я потерял
веру в собственные силы.",
s110_092_430,char_MAN,Понятно... Так кто из вас утратил уверенность?,
s110_092_440,char_PLAYER_M,{next}Вот этот диги... то есть человек.,
s110_092_441,char_PLAYER_M,{next}Я.,
s110_092_450,char_CRANIAMON,"Это я. Честно говоря, немного неловко
в этом признаваться...",
s110_092_460,char_MAN,"Да, понимаю. Для члена Королевских рыцарей
признать такое вслух непросто.",
s110_092_470,char_MAN,"Придётся это преодолеть. Уверен,
ты вполне справишься.",
s110_092_480,char_CRANIAMON,К-как ты можешь это знать?! Кто ты такой...?,
s110_092_490,char_MAN,"У меня свои источники. Но подробностей я не знаю,
так что расскажи, что тебя тревожит.",
s110_092_500,char_MAN,"Значит, ты потерял уверенность после боя с Титаном?
Непросто, но решение есть...",
s110_092_510,char_MAN,"Сразись с сильнейшим Титаном. Вернёшь уверенность
или хотя бы поймёшь свой уровень.",
s110_092_520,char_CRANIAMON,Понимаю... Но кто из Титанов считается сильнейшим?,
s110_092_530,char_MAN,Это просто. Плутомон.,
s110_092_540,char_PLAYER_M,{next}Ты уверен?,
s110_092_541,char_PLAYER_M,{next}Плутомон вообще согласится встретиться с нами?,
s110_092_542,char_PLAYER_M,{next}Можно просто так туда прийти?,
s110_092_550,char_MAN,"Если ты о встрече с Плутомоном,
тут не о чем беспокоиться.",
s110_092_560,char_MAN,"Несмотря на грозный вид, Плутомон охотно слушает.
Просто попробуй с ним поговорить.",
s110_092_570,char_MAN,"Ха-ха... Забавно слышать это от тебя,
ведь ты уже делал это много раз.",
s110_092_580,char_MAN,"Плутомон выслушает любого, кто говорит серьёзно,
каким бы ни был его статус.",
s110_092_600,char_CRANIAMON,"П-правда? И всё же... откуда человек
знает такие вещи?",
s110_092_610,char_MAN,"Как я уже сказал, у меня свои источники.",
s110_092_620,char_MAN,"В любом случае отправляйтесь на Тёмное Поле.
Плутомон присоединится к вам там.",
s110_092_630,char_CRANIAMON,"Больше не буду тебя расспрашивать.
Спасибо за сведения.",
s110_092_640,char_CRANIAMON,"Хотя я не ожидал, что мне придётся идти
на Тёмное Поле... Надо собраться.",
s110_092_645,char_MAN,"Хм? Хочешь узнать, кто я? Думаю,
со временем сам поймёшь.",
s110_092_650,char_MAN,"И всё же это идеальное сочетание соли
и свежих сливок нельзя недооценивать.",
s110_092_660,char_MAN,"Чего ждёте? Идите на Тёмное Поле
и встретьтесь с Плутомоном.",
s110_092_670,char_CRANIAMON,"Хорошо, я готов. Пойдём на Тёмное Поле
встретиться с Плутомоном?",
s110_092_680,char_PLAYER_M,{next}Пошли.,
s110_092_681,char_PLAYER_M,{end}Постой.,
s110_092_690,char_CRANIAMON,"Рад, что ты со мной. Что ж, начнём
наш путь на Тёмное Поле.",
s110_092_700,char_CRANIAMON,"Да, тебе тоже стоит подготовиться,
учитывая, куда мы идём...",
s110_092_710,char_CRANIAMON,"Так это и есть Тёмное Поле...? Интересно,
где Плутомон.",
s110_092_720,char_CRANIAMON,"Большой замок выглядит подходящим местом...
Если знаешь дорогу, веди.",
s110_092_730,char_PLUTOMON,"О, нечасто у меня бывают гости. У меня есть
немного времени. Назовите цель визита.",
s110_092_740,char_CRANIAMON,"Ты Плутомон! Меня зовут Краниамон!
Я пришёл вызвать тебя на поединок!",
s110_092_750,char_PLUTOMON,"Я бы с радостью принял твой вызов, но,
к сожалению, это невозможно.",
s110_092_760,char_CRANIAMON,П-почему ты отказываешься сразиться со мной?!,
s110_092_770,char_PLAYER_M,{next}Ты не примешь вызов?,
s110_092_771,char_PLAYER_M,{next}Боишься втянуть в это других?,
s110_092_772,char_PLAYER_M,{next}Дай угадаю. Тебе просто лень?,
s110_092_780,char_PLUTOMON,"Если я сражусь с Королевским рыцарем,
все воспримут это слишком серьёзно.",
s110_092_790,char_PLUTOMON,"Бой с Королевским рыцарем может обернуться
слишком серьёзной схваткой для обеих сторон.",
s110_092_800,char_PLUTOMON,"Хех... Честно говоря, мне хотелось бы сразиться,
но последствия не стоят хлопот.",
s110_092_810,char_CRANIAMON,"Я понимаю эту логику. Но как же мне
измерить свою силу?",
s110_092_820,char_PLUTOMON,"Если хочешь проверить готовность и силу,
есть и другие испытания.",
s110_092_830,char_PLUTOMON,"Как насчёт Энбаррмона, бессмертного скакуна?
Это испытание может дать тебе ответы.",
s110_092_840,char_CRANIAMON,"Бессмертный скакун... Звучит совсем не как
обычное испытание.",
s110_092_850,char_PLUTOMON,"Похоже, нас свела судьба. Я лично
проведу тебя туда.",
s110_092_860,char_CRANIAMON,Лично проведёшь?! Благодарю за великодушие!,
s110_092_870,char_PLUTOMON,Скажи... вы двое пришли сюда вместе?,
s110_092_880,char_PLUTOMON,"Сейчас я в щедром настроении. Если тебе
что-то нужно, спрашивай.",
s110_092_890,char_PLAYER_M,{next}Хочу мир без войн.,
s110_092_891,char_PLAYER_M,{next}Разве конфликты не бессмысленны?,
s110_092_892,char_PLAYER_M,{next}Хочу высшую награду.,
s110_092_900,char_PLUTOMON,"Любопытно. Ты живёшь среди войны, но желаешь
её исчезновения. Эту просьбу я исполнить не могу.",
s110_092_910,char_PLUTOMON,"Большинство из нас сражается не ради демонстрации силы.
Для этого есть другие причины.",
s110_092_920,char_PLUTOMON,"Хочешь, чтобы я ответил на твой вопрос?
Если таково твоё желание, я подчинюсь.",
s110_092_930,char_PLUTOMON,"Нет, я так не думаю... если есть достойная причина
рисковать жизнью.",
s110_092_940,char_PLUTOMON,"А... В тебе немало жадности. Но мне нравится,
что ты её не скрываешь.",
s110_092_950,char_PLUTOMON,"Хорошо. Дарую тебе величайшую награду,
которую может дать Тёмное Поле: мою похвалу!",
s110_092_960,char_PLUTOMON,"Что ж, Краниамон... Пойдём вместе
и посмотрим, что тебя ждёт.",
s110_092_970,char_CRANIAMON,"Я не смог вызвать Плутомона на бой,
но шанс проверить силу всё же появился.",
s110_092_980,char_CRANIAMON,"Спасибо, что пошёл со мной. Прими,
пожалуйста, этот знак благодарности.",
s110_092_990,char_CRANIAMON,"Теперь я отправляюсь с Плутомоном проверять свою силу.
Увидимся позже!",
