string2 0,string 1,string 2,string 3
s070_057_010,char_MINERVAMON,"Я знаю, это гром среди ясного неба, но нам с тобой нужно
скрестить клинки.",
s070_057_020,char_PLAYER_M,{next}Буду ждать с нетерпением.,
s070_057_021,char_PLAYER_M,{next}Почему?,
s070_057_022,char_PLAYER_M,{end}Пока! Увидимся!,
s070_057_030,char_MINERVAMON,Спасибо за быстрое решение. Мне это в тебе нравится.,
s070_057_040,char_MINERVAMON,"Я понимаю, почему вас это удивляет. Но ... этот бой должен
состояться.",
s070_057_050,char_MINERVAMON,"Ты не готов? Ладно, тогда приходи, когда почувствуешь, что готов
к драке.",
s070_057_060,char_MINERVAMON,"С тех пор как я увидел Вельземона, у меня возникло странное
чувство, которое я не могу выразить словами.",
s070_057_070,char_MINERVAMON,"Если я хочу облегчить это чувство, я полагаю, что должна
встретиться с тобой лицом к лицу в битве.",
s070_057_080,char_MINERVAMON,"Ты тусуешься с сильнейшим дигимоном, которого я знаю! Побей
тебя, и мой разум успокоится.",
s070_057_090,char_MINERVAMON,"Помоги мне доказать, что ничто не может сбить меня с пути
истинного. ...Готов? Приготовься к поражению!",
s070_057_100,char_MINERVAMON,,
s070_057_110,char_MINERVAMON,,
s070_057_120,char_MINERVAMON,,
s070_057_130,char_MINERVAMON,"Я проиграла! Я должна стать сильнее, если хочу быть готова к
грядущей финальной битве!",
s070_057_140,char_MINERVAMON,"Это чувство сдерживало меня. Я должна запереть его подальше,
пока не наберусь сил! С этим придется подождать!",
s070_057_150,char_MINERVAMON,"Прости, что доставил тебе столько хлопот. Но благодаря тебе я
смирился со своим внутренним чувством.",
s070_057_160,char_MINERVAMON,"Это... Я не знаю... Как будто что-то ... поднимается внутри
меня!",
s070_057_170,char_MINERVAMON,Может ли это быть эволюция ?! Ааааааа!,
s070_057_180,char_MINERVAMON,"... Подожди. Что? Ничего не произошло. И я была так уверена, что
что-то должно было случиться.",
s070_057_190,char_MINERVAMON,"Но, о, ладно. Теперь мой разум ясен!",
s070_057_200,char_MINERVAMON,"Вот. Примите это как благодарность! А теперь давайте оба
приготовимся к финальной битве!",
