string2 0,string 1,string 2,string 3
m340_010_010,char_INORI,Папа!,m340_010_010
m340_010_020,char_TAKEMIYA,...!,m340_010_020
m340_010_030,char_TAKEMIYA,...!,m340_010_030
m340_010_040,char_TAKEMIYA,"Инори, это ты?!",m340_010_040
m340_010_050,char_INORI,Зачем ты создал что-то подобное?!,m340_010_050
m340_010_060,char_TAKEMIYA,Я сплю...? Не верю своим глазам...,m340_010_060
m340_010_070,char_INORI,"Я так много хочу тебе рассказать, но... сначала ты должен
объясниться!",m340_010_070
m340_010_080,char_INORI,Папа... что ты вообще пытаешься сделать?,m340_010_080
m340_010_090,char_TAKEMIYA,...,m340_010_090
m340_010_100,char_TAKEMIYA,Инори... иди сюда.,m340_010_100
m340_010_110,char_INORI,"Ты всегда ненавидел свою работу в управлении общественной
безопасности...",m340_010_110
m340_010_120,char_INORI,"...так что это не имеет смысла! Скажи мне, почему!",m340_010_120
m340_010_130,char_TAKEMIYA,"Я... думал, что ты...",m340_010_130
m340_010_140,char_TAKEMIYA,...,m340_010_140
m340_010_143,char_TAKEMIYA,Нгх...,
m340_010_145,char_TAKEMIYA,...,
m340_010_150,char_TAKEMIYA,...Задержать нарушителей.,m340_010_150
m340_010_160,char_INORI,Что?! Папа!,m340_010_160
m340_010_170,char_TAKEMIYA,...Приостановить эксперимент. Время менять планы.,m340_010_170
m340_010_180,char_SUMERAGI,"Наш график не выдержит таких задержек. Операция по ликвидации
всех Дигимонов в Синдзюку назначена на завтра, верно?",m340_010_180
m340_010_190,char_TAKEMIYA,"Как раз наоборот. Мы переходим к фазе исполнения. Кажется, у нас
больше нет времени медлить.",m340_010_190
m340_010_200,char_TAKEMIYA,"Только что над зданием Столичного Правительства Токио были
зафиксированы странные показания.",m340_010_200
m340_010_210,char_TAKEMIYA,"Они идентичны тем, что были восемь лет назад... когда появились
орды Дигимонов.",m340_010_210
m340_010_220,char_TAKEMIYA,"Если эта штука откроется, нас наводнят Дигимоны.",m340_010_220
m340_010_230,char_AEGIOMON,"О, нет... Они имеют в виду врата?",m340_010_230
m340_010_240,char_AEGIOMON,"Это напоминает мне... Титаны говорили, что начинают тотальную
атаку!",m340_010_240
m340_010_250,char_INORI,Если дела пойдут так и дальше...,m340_010_250
m340_010_260,char_PLAYER_M,У нас на руках будет настоящая война.{next},
m340_010_261,char_PLAYER_M,Произойдёт Ад Синдзюку.{next},
m340_010_262,char_PLAYER_M,Это будет конец света.{next},
m340_010_270,char_TAKEMIYA,"Направляйтесь в небо над зданием правительства и вступите в бой
с врагом.",m340_010_270
m340_010_280,char_TAKEMIYA,"Не допустите повторения трагедии восьмилетней давности.
Убедитесь, что они не смогут отнять у нас больше ничего дорогого.",m340_010_280
m340_010_290,char_TAKEMIYA,"Это то, ради чего мы отдали всё.",m340_010_290
m340_010_300,char_SUMERAGI,Принято! Конец связи!,m340_010_300
