string2 0,string 1,string 2,string 3
d210_010_010,char_MIREI,"Это межпространственная область, созданная
неким Дигимоном. Она называется «Акашический бэкдор».",d210_010_010
d210_010_020,char_MIREI,"Несколько пространственно-временных возмущений связали
этот Акашический бэкдор с разными точками пространства-времени.",d210_010_020
d210_010_030,char_MIREI,"Ваша миссия — победить Дигимона, который
создал и поддерживает этот Акашический бэкдор.",d210_010_030
d210_010_040,char_MIREI,"А я буду передавать нужные сведения через ваше устройство.
Рассчитываю на сотрудничество.",d210_010_040
d210_010_050,char_MIREI,"Прежде всего, вам необходимо исследовать эту область.",d210_010_050
d210_010_060,char_MIREI,"Это ещё один Акашический бэкдор. Похоже, тот же Дигимон
снова исказил естественные законы мира.",d210_010_060
d210_010_070,char_MIREI,"Вам придётся победить его, как и прежде.",d210_010_070
d210_010_080,char_MIREI,Сначала вам нужно будет исследовать эту область.,d210_010_080
d210_020_010,char_PARALLELMON,Растворитесь в пыли пространства-времени!,d210_020_010
d210_020_020,char_UNKNOWN,"Я самый большой, самый крутой и самый суровый Дигимон в округе!
Думаешь, таким блефом МЕНЯ напугаешь?!",d210_020_020
d210_020_030,char_PARALLELMON,Поглощающий взрыв!,d210_020_030
d210_020_040,char_UNKNOWN,Флэш Банчо Панч!,d210_020_040
d210_030_010,char_MIREI,"Это был Параллельмон, Дигимон, который стоит за всем этим.
Из-за мутации он способен перемещаться сквозь пространство-время.",d210_030_010
d210_030_020,char_MIREI,"Похоже, он создал сеть Акашических бэкдоров
и с её помощью перемещается в пространстве-времени.",d210_030_020
d210_030_030,char_MIREI,"Он может путешествовать в прошлое и будущее,
но его постоянные перемещения дестабилизируют мир.",d210_030_030
d210_030_040,char_MIREI,"Чтобы не дать законам реальности рухнуть, мы должны уничтожить
Параллельмона и Акашические бэкдоры. Я рассчитываю на тебя.",d210_030_040
d210_030_050,char_MIREI,"Как я и боялся, похоже, Параллельмон создал
еще один Акашический бэкдор...",d210_030_050
d210_030_060,char_MIREI,"Его нужно уничтожить, как и прежде.
Я рассчитываю на тебя.",d210_030_060
d210_030_070,char_UNKNOWN,Ты наконец проснулся?,d210_030_070
d210_030_080,char_UNKNOWN,Было нелегко тащить тебя сюда.,d210_030_080
d210_030_090,char_BANCHOLEOMON,"Я БанчоЛеомон.
Кто ты?",d210_030_090
d210_030_100,char_BANCHOLEOMON,"Итак, тебя бросили в этот мир
из-за Параллельмона тоже, да?",d210_030_100
d210_030_110,char_BANCHOLEOMON,Давай объединимся — так у обоих будет шанс вернуться домой.,d210_030_110
d210_030_120,char_BANCHOLEOMON,"Конечно, я понимаю: работать с тем,
кого едва знаешь, не хочется. Так что давай познакомимся...",d210_030_120
d210_030_130,char_BANCHOLEOMON,"...лучшим способом — кулаками!
Как насчёт поединка один на один до трёх побед?",d210_030_130
d210_030_140,char_UNKNOWN,"«Привет, ребята. Это ОккультТокио ТВ.
Я... сплю прямо сейчас?»",d210_030_140
d210_040_010,char_HIROKO,"«Я преследую Дигимона по имени Параллельмон.
Попала под его луч и каким-то образом оказалась здесь».",d210_040_010
d210_040_020,char_HIROKO,"«Где я и что это за место?.. Подписывайтесь на мой канал,
если хотите узнать!»",d210_040_020
d210_040_030,char_HIROKO,Я... А-А-А-А-А-А-А-А-А-А-А-А-А!,d210_040_030
d210_040_040,char_HIROKO,"А-а, человек?!
Н-не пугай меня так!",d210_040_040
d210_040_050,char_HIROKO,Ждать! Я знаю тебя...!,d210_040_050
d210_040_060,char_HIROKO,"{player}?!
Н-не может быть...!",d210_040_060
d210_040_070,char_HIROKO,"Где ты был?!
Я уже думала, что ты погиб!",d210_040_070
d210_040_080,char_HIROKO,"...О, теперь я понял.
Я перешёл в загробную жизнь, не так ли...?",d210_040_080
d210_040_090,char_HIROKO,"Эм, без обид, но твоя история просто не складывается...",d210_040_090
d210_040_100,char_HIROKO,"Я о том, что крупные города уже почти не работают,
а отсчёт до апокалипсиса начался.",d210_040_100
d210_040_110,char_HIROKO,"Большинство людей сдались и просто ждут гибели.
А ты всё это время чем занимался?!",d210_040_110
d210_040_120,char_MIREI,"Насколько я могу судить, она родом из
в другое время и пространство, чем вы.",d210_040_120
d210_040_130,char_MIREI,"Подобное часто случается, когда
Акашический бэкдор остается незамеченным.",d210_040_130
d210_040_140,char_MIREI,"Пространственно-временные искажения будут множиться,
пока мир окончательно не утратит свою форму.",d210_040_140
d210_040_150,char_BANCHOLEOMON,"Я понимаю ваше замешательство. Все это происходит от
Луч света Параллельмона — «Поглощающий взрыв».",d210_040_150
d210_040_160,char_BANCHOLEOMON,"Очевидно, он способен изгибать саму ткань времени и пространства.
Меня тоже подхватил этот луч и отправили сюда.",d210_040_160
d210_040_170,char_BANCHOLEOMON,"Что скажешь, если мы все объединимся
и вместе одолеем Параллельмона?",d210_040_170
d210_040_180,char_HIROKO,"Да, я полагаю, нам нет смысла просто стоять...",d210_040_180
d210_040_190,char_HIROKO,"...и, что более важно, есть люди, которые ждут
чтобы увидеть мои видео! Мне нужно вернуться в свой мир.",d210_040_190
