string2 0,string 1,string 2,string 3
m140_010_010,char_MERCURYMON,"Давненько не виделись, Минервамон.",m140_010_010
m140_010_020,char_MERCURYMON,А это кто такие? Они что... люди?,m140_010_020
m140_010_030,char_MINERVAMON,Это долгая история. Сначала мне нужно кое-что доложить тебе.,m140_010_030
m140_010_040,char_MINERVAMON,Титаны в городе. Мы столкнулись с ними в канализации.,m140_010_040
m140_010_050,char_MINERVAMON,"Эти люди помогли нам пока сдержать их нападение. Ты знал,
что Титаны уже в городе?",m140_010_050
m140_010_060,char_MERCURYMON,Да. Я получил доклад совсем недавно.,m140_010_060
m140_010_070,char_MERCURYMON,...,m140_010_070
m140_010_080,char_MERCURYMON,"Кажется, предстоящей битвы действительно не избежать.",m140_010_080
m140_010_090,char_MINERVAMON,Мы должны сообщить об этом Юномон. И ещё кое-что...,m140_010_090
m140_010_100,char_MINERVAMON,Эти люди пришли из-за пределов Цифрового мира.,m140_010_100
m140_010_110,char_MINERVAMON,"Но они всё равно помогли мне — и найти Яйцо Великого Стража,
и сразиться с Титанами.",m140_010_110
m140_010_120,char_MINERVAMON,"Они были добры ко мне. Я хочу помочь им безопасно вернуться
в родной мир.",m140_010_120
m140_010_130,char_MINERVAMON,"Поэтому я хотела спросить, можно ли открыть для них врата...
Можно ли воспользоваться связью на радиобашне?",m140_010_130
m140_010_140,char_MERCURYMON,"Насчёт связи... Боюсь, сейчас она не работает.",m140_010_140
m140_010_150,char_MINERVAMON,Титаны что-то с ней сделали?,m140_010_150
m140_010_160,char_MERCURYMON,"Скорее всего, да.",m140_010_160
m140_010_170,char_MERCURYMON,Хм...?,m140_010_170
m140_010_180,char_WEREGARURUMON,Горожане узнали о Титанах в канализации!,m140_010_180
m140_010_190,char_WEREGARURUMON,Они начали сами эвакуироваться и требуют принять меры!,m140_010_190
m140_010_200,char_WEREGARURUMON,Город охвачен паникой!,m140_010_200
m140_010_210,char_MERCURYMON,Как информация распространилась так быстро?,m140_010_210
m140_010_220,char_MINERVAMON,"Наверняка это Братья Беармон! Клянусь, с меня хватит этих детей...!",m140_010_220
m140_010_230,char_WEREGARURUMON,"Не могли бы вы подсказать, как успокоить толпу?",m140_010_230
m140_010_240,char_MERCURYMON,"Да, хорошо. Давайте обсудим это...",m140_010_240
m140_010_250,char_MERCURYMON,"Ситуация хуже, чем я предполагал. Минервамон, думаешь,
сможешь починить радиобашню?",m140_010_250
m140_010_260,char_MINERVAMON,"Да. Мне всё равно нужно связаться с Юномон, а её помощь нужна,
чтобы вернуть этих людей домой.",m140_010_260
m140_010_270,char_MINERVAMON,И мне понадобится твоя помощь. Ты не против?,m140_010_270
m140_010_280,char_PLAYER_M,"Что угодно, лишь бы вернуться домой.{next}",
m140_010_281,char_PLAYER_M,Кто такая Юномон?,
m140_010_282,char_PLAYER_M,"...Веселье никогда не кончается, да?",
m140_010_290,char_MINERVAMON,"Спасибо. Если мы встретимся с Юномон, я уверена, что сможем
вернуть тебя в родной мир.",m140_010_290
m140_010_300,char_MINERVAMON,А теперь поспешим к радиобашне.,m140_010_300
m140_010_310,char_MINERVAMON,"Юномон отвечает за врата, соединяющие твой мир с нашим.",m140_010_310
m140_010_320,char_MINERVAMON,"Юномон наверняка сможет отправить тебя домой — если, конечно,
мы починим сеть связи радиобашни и свяжемся с ней.",m140_010_320
m140_010_330,char_MINERVAMON,Я обошлась бы и без такого веселья...,m140_010_330
m140_010_340,char_MINERVAMON,"Но как бы то ни было, нужно починить связь, встретиться с Юномон
и отправить тебя домой.",m140_010_340
m140_010_350,char_MINERVAMON,"Так что прости за всё это, но нам действительно нужна твоя помощь.",m140_010_350
m140_010_360,char_INORI,"Позвольте, я уточню, всё ли я правильно поняла...",m140_010_360
m140_010_370,char_INORI,"Чтобы вернуться в наш мир, нам нужны врата, а за них отвечает
Юномон.",m140_010_370
m140_010_380,char_INORI,"Но связаться с Юномон нельзя, потому что радиобашня не работает.
Поэтому мы идём туда и попробуем её починить.",m140_010_380
m140_010_390,char_MINERVAMON,"Именно так. Ты согласен, Меркуримон?",m140_010_390
m140_010_400,char_MERCURYMON,"А я разберусь с хаосом в городе. Как только удастся успокоить
горожан, я тоже приду к радиобашне.",m140_010_400
m140_010_410,char_MERCURYMON,"Благодарю вас, Минервамон и уважаемые гости. Я у вас в долгу.",m140_010_410
m140_010_420,char_MINERVAMON,"Что ж, без лишних слов — вперёд, к радиобашне!",m140_010_420
m140_010_430,char_OPERATOR_M,"Агент {player}, помни, что произошло во время Ада Синдзюку.",m140_010_430_M m140_010_430_F
m140_010_440,char_OPERATOR_M,"То, что появилось в небе... Оно и правда было похоже на врата,
не так ли?",m140_010_440_M m140_010_440_F
m140_010_450,char_OPERATOR_M,"Возможно, здесь мы сможем добыть важную информацию.",m140_010_450_M m140_010_450_F
m140_020_010,char_AEGIOMON,"Так это та самая радиобашня, что видна из города, да?",m140_020_010
m140_020_020,char_INORI,"Что это за туча? Раньше её не было... Думаешь, это снова
проделки Титанов?",m140_020_020
m140_020_030,char_MINERVAMON,"Держу пари, да! Скорее!",m140_020_030
m140_020_040,char_OPERATOR_M,"Агент {player}, сейчас самое время собрать побольше сведений.",m140_020_040_M m140_020_040_F
m140_020_050,char_OPERATOR_M,"Многие из зафиксированных до сих пор аномалий, похоже, связаны
с необъяснимыми исчезновениями.",m140_020_050_M m140_020_050_F
