string2 0,string 1,string 2,string 3
s030_183_010,char_PUNIMON,"О, привет! Мне нужна помощь. Туман такой густой,
что я не могу пройти глубже в лес.",
s030_183_020,char_PLAYER_M,{next}Ты просил Дзюреймона помочь?,
s030_183_021,char_PLAYER_M,{next}Тогда лучше сдайся.,
s030_183_022,char_PLAYER_M,{next}Положись на шестое чувство!,
s030_183_030,char_PUNIMON,"Просил, но... он даже слушать меня не стал!",
s030_183_040,char_PUNIMON,"Я решил исследовать этот лес именно сегодня.
Если я внёс что-то в расписание, я это делаю!",
s030_183_050,char_PUNIMON,"Просто идти наугад? Так я только заблужусь,
и больше ничего.",
s030_183_060,char_PUNIMON,"Дзюреймон меня не слушает. Может, ты
поговоришь с ним вместо меня?",
s030_183_070,char_PUNIMON,"Интересно, что его так встревожило... Прости
за хлопоты и заранее спасибо!",
s030_183_080,char_JYUREIMON,...Хм? Тебе что-то нужно?,
s030_183_090,char_PLAYER_M,{next}Можешь убрать туман?,
s030_183_100,char_JYUREIMON,Нет.,
s030_183_110,char_PLAYER_M,{next}Исключение сделать нельзя?,
s030_183_120,char_JYUREIMON,Я сказал нет!,
s030_183_125,char_PLAYER_M,"{next}Хочешь, чтобы на тебя снова напали?",
s030_183_130,char_JYUREIMON,"Н-нет, не хочу... Но «нет» значит «нет»!",
s030_183_140,char_JYUREIMON,"Мне жаль, но тебе придётся отказаться.",
s030_183_150,char_JYUREIMON,Ч-что ты творишь?! Я же сказал: это невозможно!,
s030_183_160,char_SIRENMON,Ну-ну. Что здесь происходит?,
s030_183_170,char_JYUREIMON,"Но вы велели никого не пропускать, поэтому я
просто усилил туман, чтобы закрыть вход.",
s030_183_180,char_SIRENMON,"Разве я не сказала, что эти люди - мои гости
и им можно пройти?",
s030_183_190,char_JYUREIMON,"Ах да... Теперь я их узнаю. Из-за густого тумана
я не разглядел...",
s030_183_200,char_SIRENMON,О-ох... Именно этого я и боялась!,
s030_183_210,char_PLAYER_M,{next}Почему всё задрожало?,
s030_183_211,char_PLAYER_M,{next}Что ты сделала?,
s030_183_212,char_PLAYER_M,"{next}Рад, что сомнения развеялись.",
s030_183_220,char_SIRENMON,"В Глубоком лесу что-то случилось. Я должна
немедленно туда идти!",
s030_183_230,char_SIRENMON,"Я ничего не делала! Не путай меня с одним
известным выпивохой.",
s030_183_240,char_SIRENMON,"С туманом я тоже хотела бы разобраться, но,
к сожалению, пока не могу.",
s030_183_250,char_SIRENMON,"Я почувствовала странное присутствие в святилище
и проверяла, нет ли там чужака.",
s030_183_260,char_SIRENMON,"Это могло быть опасно, поэтому я попросила
Дзюреймона поднять туман и не пускать жителей.",
s030_183_270,char_SIRENMON,"Это ощущение... Здесь точно кто-то есть.
Как вовремя вы пришли! Прошу, идёмте со мной!",
s030_183_280,char_SIRENMON,Здесь кто-то есть!,
s030_183_290,char_ATLURKABUTERIMON,Ух... Бзз...,
s030_183_300,char_SIRENMON,Кто ты?,
s030_183_310,char_ATLURKABUTERIMON,Поток... Потоооок...!,
s030_183_320,char_SIRENMON,*ах* Неужели это...?,
s030_183_330,char_PLAYER_M,{next}Кто-то под влиянием силы святилища?,
s030_183_331,char_PLAYER_M,{next}Титан?,
s030_183_332,char_PLAYER_M,{next}Твой поклонник?,
s030_183_340,char_SIRENMON,"Очень проницательная оценка ситуации. Признаю,
ты меня немного удивил.",
s030_183_350,char_SIRENMON,"Нет, это не Титан. Похоже, он просто лишился
разума.",
s030_183_360,char_SIRENMON,Н-не говори глупостей! У меня нет поклонников!,
s030_183_370,char_SIRENMON,"Его свела с ума мощная энергия Потока,
которая наполняет это место.",
s030_183_380,char_SIRENMON,"В таком состоянии его не уговорить. Значит,
придётся выбить из него дурь!",
s030_183_390,char_ATLURKABUTERIMON,Бзз... Ч-что я делал...?,
s030_183_400,char_SIRENMON,"Ах, какое облегчение! Похоже, ты пришёл в себя.",
s030_183_410,char_PLAYER_M,{next}Так что здесь произошло?,
s030_183_411,char_PLAYER_M,"{next}Ладно, возвращаемся.",
s030_183_412,char_PLAYER_M,{next}Потоооок...!,
s030_183_420,char_SIRENMON,"Энергия Потока здесь невероятная. Любого дигимона
она может захлестнуть.",
s030_183_430,char_SIRENMON,"Вот как! Будто тебе всё равно. Разве тебе не
любопытно узнать, что произошло?",
s030_183_440,char_SIRENMON,"Т-только не ты тоже! Если понадобится, я и тебя
стукну по голове, чтобы вернуть в норму...",
s030_183_450,char_SIRENMON,"Я проводила ритуал, чтобы защитить это место
и удержать его энергию под контролем.",
s030_183_460,char_SIRENMON,"Я начну ритуал заново. Это должно помешать
другим дигимонам терять рассудок.",
s030_183_470,char_SIRENMON,"Благодаря тебе мы решили проблему, пока всё не
стало хуже. Вот награда!",
s030_183_480,char_SIRENMON,"Я скажу Дзюреймону убирать туман всякий раз,
когда ты будешь приходить.",
s030_183_490,char_SIRENMON,Заглядывай когда захочешь снова услышать эту песню!,
s030_183_210__H,char_PLAYER_M,{next}Почему всё задрожало?,
s030_183_211__H,char_PLAYER_M,{next}Что ты сделала?,
s030_183_212__H,char_PLAYER_M,"{next}Рад, что сомнения развеялись.",
s030_183_210__F,char_PLAYER_M,{next}Почему всё задрожало?,
s030_183_211__F,char_PLAYER_M,{next}Что ты сделала?,
s030_183_212__F,char_PLAYER_M,"{next}Рада, что сомнения развеялись.",
s030_183_400__H,char_SIRENMON,"Ах, какое облегчение! Похоже, ты пришёл в себя.",
s030_183_400__F,char_SIRENMON,"Ах, какое облегчение! Похоже, ты пришла в себя.",
