string2 0,string 1,string 2,string 3
m370_020_010,char_SOCERIMON,Коронамон и Лунамон...?,
m370_020_020,char_SOCERIMON,"А, значит, раньше их так звали. Теперь это
Аполломон и Дианамон.",
m370_020_030,char_SOCERIMON,"Дианамон совсем рядом, но...",
m370_020_040,char_SOCERIMON,"...добраться до неё будет непросто. Эти двое
давно в ссоре.",
m370_020_050,char_SOCERIMON,"Они не пропускают посланников друг друга и
заперлись каждый у себя.",
m370_020_060,char_SOCERIMON,"Если вы всё равно хотите идти, я вас не остановлю...",
m370_020_070,char_SOCERIMON,"Но я бы посоветовал сначала поговорить с Аполломоном.
Он хотя бы ещё готов слушать...",
m370_100_010,char_APOLLOMON,...А это ещё кто?,m370_100_010
m370_100_020,char_APOLLOMON,"Я уже знаю, что вы хотите сказать.",m370_100_020
m370_100_030,char_APOLLOMON,"Хотите, чтобы я помирился с Дианамон, верно?",m370_100_030
m370_100_050,char_APOLLOMON,"Дианамон сама всё испортила. Посторонние,
уходите немедленно.",m370_100_050
m370_100_060,char_APOLLOMON,......,m370_100_060
m370_100_070,char_APOLLOMON,"Я ведь велел вам уйти! Или вас подпалить,
чтобы вы наконец убрались?!",m370_100_070
m370_110_010,char_APOLLOMON,В-вы... и правда сильны...,m370_110_010
m370_110_020,char_APOLLOMON,...?!,m370_110_020
m370_110_030,char_APOLLOMON,Постойте! Неужели вы... Вы что—?!,m370_110_030
m370_110_040,char_APOLLOMON,Вы меня помните?,m370_110_040
m370_110_050,char_APOLLOMON,Вы тоже слышали слухи о Дианамон?,m370_110_050
m370_110_060,char_APOLLOMON,"Понятно... Я не хотел в это верить, но, похоже,
придётся...",m370_110_060
m370_110_070,char_APOLLOMON,"Раз уж до этого дошло, я сам разберусь с Дианамон.
Таков долг семьи...!",m370_110_070
