string2 0,string 1,string 2,string 3
m230_010_010,char_AEGIOMON,Это... Синдзюку?,
m230_010_020,char_INORI,Нет... Я так не думаю...,
m230_010_030,char_INORI,"Выглядит похоже, но как-то по-другому...",
m230_010_040,char_INORI,"Это не тот Синдзюку, который я знаю.",
m230_010_050,char_AEGIOMON,Эта стена всегда здесь была?,
m230_010_060,char_PLAYER_M,Это Синдзюку восемь лет спустя.{next},
m230_010_061,char_PLAYER_M,Мы перенеслись на восемь лет в будущее.{next},
m230_010_062,char_PLAYER_M,Это Стена Надежды — через восемь лет после нашего времени.{next},
m230_010_070,char_AEGIOMON,Через восемь лет?!,
m230_010_080,char_AEGIOMON,"То есть это твоё время, {player}?",
m230_010_090,char_INORI,Не могу в это поверить...,
m230_010_100,char_INORI,"Но то, что я вижу сейчас... точно не тот Синдзюку, который
я знаю.",
m230_010_110,char_INORI,"Чувствую себя... тем героем, который выбрался изо льда,
или кем-то вроде него...",
m230_010_120,char_OPERATOR_M,"Значит, с тобой всё в порядке... Какое облегчение!",
m230_010_130,char_OPERATOR_M,"Похоже, произошло ещё одно перемещение во времени.
Не замечаешь никаких физических отклонений?",
m230_010_140,char_OPERATOR_M,"Нет? Хорошо. Теперь я расскажу тебе о явлениях,
которые наблюдаю.",
m230_010_150,char_OPERATOR_M,"Во-первых, ты в Синдзюку до Ада — на восемь лет позже того
момента, откуда началось путешествие.",
m230_010_160,char_OPERATOR_M,"Твоя пространственно-временная ось немного рассинхронизирована
с моей: в моём мире Ад Синдзюку уже произошёл.",
m230_010_170,char_OPERATOR_M,"Короче говоря, до полного возвращения домой ещё далеко. Но,
в любом случае...",
m230_010_180,char_OPERATOR_M,"...твоё задание остаётся прежним: предотвратить Ад Синдзюку.
Я всё ещё рассчитываю на тебя, агент {player}!",
m230_010_190,char_PASSERBY_MAN,"Эй, это же... Дигимон...?",
m230_010_200,char_PASSERBY_MAN,Да быть не может...,
m230_010_210,char_INORI,"Эй, можно мы зайдём ко мне домой?",
m230_010_220,char_INORI,Я немного беспокоюсь о своём папе...,
m230_020_010,char_INORI,Я дома!,m230_020_010
m230_020_020,char_HIROKO,И-И-Инори?! Это ты?!,m230_020_020
m230_020_030,char_INORI,"Эм, да. Я-я вернулась. Так, э-э, Хироко? Что ты здесь делаешь?",m230_020_030
m230_020_040,char_HIROKO,"Что я...?! Ты спрашиваешь про МЕНЯ?! Ты... Ты... Где ТЫ была,
Инори?!",m230_020_040
m230_020_050,char_HIROKO,"Но если серьёзно: ты вернулась такой же юной, как раньше, после
восьми лет отсутствия. Это жутко!",m230_020_050
m230_020_060,char_HIROKO,"Как ты и сказала... Ты как тот парень со щитом. Эй, не против,
если я когда-нибудь сниму об этом видео?",m230_020_060
m230_020_070,char_INORI,"Неважно! Правда ли, что мой папа не возвращался домой с тех пор,
как я ушла?!",m230_020_070
m230_020_080,char_HIROKO,"...Не думаю, что он больше считает это место «домом».",m230_020_080
m230_020_090,char_HIROKO,"Похоже, он сохранял дом лишь на случай, если ты вернёшься,
куда бы там ни пропала...",m230_020_090
m230_020_100,char_HIROKO,Он только и сказал мне: «Присмотри за домом».,m230_020_100
m230_020_110,char_INORI,"Ого... Может быть, он всё это время искал меня...?",m230_020_110
m230_020_120,char_HIROKO,"Наверное. Он пытался выяснить, почему ты исчезла. Тогда
происходило и много другого безумия.",m230_020_120
m230_020_130,char_HIROKO,Был огромный переполох из-за взрыва в Ниси-Синдзюку.,m230_020_130
m230_020_140,char_HIROKO,Из эпицентра взрыва хлынули дигимоны. Целые толпы!,m230_020_140
m230_020_150,char_HIROKO,"Их было столько, что даже правительство не смогло всё скрыть.
Теперь, по сути, о существовании дигимонов знают все.",m230_020_150
m230_020_160,char_PLAYER_M,Теперь все знают о существовании дигимонов...?{next},
m230_020_161,char_PLAYER_M,"Это не тот мир, который я знаю.{next}",
m230_020_162,char_PLAYER_M,Мы изменили будущее...?{next},
m230_020_170,char_AEGIOMON,"Эм, так ты говоришь...",m230_020_170
m230_020_180,char_AEGIOMON,"...Дигимоны не были широко известны в твоём мире, {player}?",m230_020_180
m230_020_190,char_INORI,"Но... это значило бы, что верно и кое-что ещё.",m230_020_190
m230_020_200,char_INORI,Будущее... можно изменить.,m230_020_200
m230_020_210,char_INORI,"Эй, Хироко, произошли ли какие-нибудь другие большие изменения?",m230_020_210
m230_020_220,char_HIROKO,"Вы ведь видели ОГРОМНУЮ стену в Ниси-Синдзюку? Это Стена Надежды,
по сути — символ Района дигимонов.",m230_020_220
m230_020_230,char_AEGIOMON,Район дигимонов...?,m230_020_230
m230_020_240,char_HIROKO,"Может, лучше назвать это... зоной изоляции.",m230_020_240
m230_020_250,char_HIROKO,Способ удержать всех дигимонов в одном месте.,m230_020_250
m230_020_260,char_AEGIOMON,"Так те люди, что смотрели на меня...",m230_020_260
m230_020_270,char_HIROKO,"Да. Наверное, они решили, что ты дигимон, перебравшийся
через Стену...",m230_020_270
m230_020_280,char_HIROKO,"Если на тебя донесут в D-SAT, они схватят тебя, без лишних
вопросов, и отправят прямиком обратно в район.",m230_020_280
