string2 0,string 1,string 2,string 3
f_d0701_0010_0010,char_GEKOMON,"Ааа, глурп!",f_d0701_0010_0010
f_d0701_0010_0020,char_GEKOMON,"Куда ты пропал?! Ты так внезапно исчез, что я забеспокоился,
глурп!",f_d0701_0010_0020
f_d0701_0010_0030,char_GEKOMON,"Уф... Ладно, нам нужно поторопиться, чтобы увидеть лорда
Плутомона, глурп.",f_d0701_0010_0030
f_d0701_0010_0040,char_GEKOMON,"А теперь... Заканчивай с этим! Постарайся изо всех сил, глурп!",f_d0701_0010_0040
f_d0701_0010_0050,char_GEKOMON,...,f_d0701_0010_0050
f_d0701_0010_0060,char_GEKOMON,...,
f_d0701_0010_0070,char_GEKOMON,"Давай, глурп. Я готова к этому! Сделай мне настоящий, сладкий
стон! Такой, от которого у меня скривится лицо, глурп!",f_d0701_0010_0070
f_d0701_0010_0080,char_GEKOMON,...,
f_d0701_0010_0090,char_GEKOMON,...,
f_d0701_0010_0100,char_GEKOMON,"Давай, глотай! Ты вдруг почувствовал себя неловко? Только не
говори мне, что ты забыл!",f_d0701_0010_0100
f_d0701_0010_0110,char_GEKOMON,...,
f_d0701_0010_0120,char_GEKOMON,...,
f_d0701_0010_0130,char_GEKOMON,"Я имею в виду, ты продолжал повторять их и раньше, даже когда я
безостановочно уговаривал тебя остановиться!",f_d0701_0010_0130
f_d0701_0010_0140,char_GEKOMON,"Ах, глурп! Я говорю о какой-то пустой, бессмысленной болтовне,
глурп!",f_d0701_0010_0140
f_d0701_0010_0150,char_GEKOMON,"Самый фальшивый, фальшивый, полный Шукамона комплимент, который
ты только можешь придумать, глурп!",f_d0701_0010_0150
f_d0701_0010_0160,char_GEKOMON,"Давай, Глурп. У тебя должно быть что-нибудь для меня! Просто
говори все, что приходит в голову, глурп!",f_d0701_0010_0160
f_d0701_0010_0170,,{next}Я хочу спасти всех живых существ в этом мире.,
f_d0701_0010_0171,,"{next}Я хочу, чтобы все жили в мире и согласии!",
f_d0701_0010_0172,,..Мы раньше не встречались?,
f_d0701_0010_0180,char_GEKOMON,"Ваааааа, глурп!",f_d0701_0010_0180
f_d0701_0010_0190,char_GEKOMON,"Гааа, глурп... *рвотный позыв* *тошнота*",f_d0701_0010_0190
f_d0701_0010_0200,char_GEKOMON,"* тяжело дыша. * Теперь ты понимаешь, глурп?",f_d0701_0010_0200
f_d0701_0010_0210,char_GEKOMON,"Всякий раз, когда я слышу пустую банальность, я съеживаюсь так
сильно, что в конце концов куда-то прыгаю, чавкаю.",f_d0701_0010_0210
f_d0701_0010_0220,char_GEKOMON,"Иногда я могу выбирать, где мне приземлиться, но в зависимости
от клише, я могу оказаться в каком-нибудь странном месте, глурп.",f_d0701_0010_0220
f_d0701_0010_0230,char_GEKOMON,"Я начинаю чувствовать тошноту, и это приводит меня в ужасное
плохое настроение, так что мне не нравится это делать, глурп...",f_d0701_0010_0230
f_d0701_0010_0240,char_GEKOMON,"... Но все же, в конце концов, это для лорда Плутомона. Так что
у меня нет выбора, кроме как проглотить это.",f_d0701_0010_0240
f_d0701_0010_0250,char_GEKOMON,"Ладно, пора навестить лорда Плутомона, глурп! *рвота*",f_d0701_0010_0250
f_d0701_0010_0255,char_GEKOMON,"Тьфу! * тошнота * Прекрати! Тьфу! Хватит! Мне больше не нужно
никаких прихлебываний!",f_d0701_0010_0255
f_d0701_0010_0260,char_GEKOMON,"О боже, нелегко будет преодолеть такое огромное расстояние,
глурп...",f_d0701_0010_0260
f_d0701_0010_0270,char_GEKOMON,"Нет, это для лорда Плутомона, глурп! Давай, Глурп!",f_d0701_0010_0270
f_d0701_0010_0280,,"Я никогда не хочу видеть, как кто-то плачет.",
f_d0701_0010_0281,,"Я хочу, чтобы все были счастливы.",
f_d0701_0010_0282,,{end}[Повременить.],
f_d0701_0010_0290,char_GEKOMON,"Ваааааа, глурп!",f_d0701_0010_0290
f_d0701_0010_0300,,"Я хочу, чтобы все взялись за руки и радовались!",
f_d0701_0010_0301,,"Мне нужна ваша помощь, чтобы создать лучшее будущее!",
f_d0701_0010_0310,char_GEKOMON,"Ваааааа, глурп!",
f_d0701_0010_0320,char_GEKOMON,"*рвотный позыв* *тошнота* Ты смеешь вызывать меня, глурп?!",f_d0701_0010_0320
f_d0701_0010_0330,char_GEKOMON,"Кем ты, черт возьми, себя возомнил?! Я этого, черт возьми, не
прощу!",f_d0701_0010_0330
f_d0701_0010_0340,char_GEKOMON,"Я... мне жаль, глурп... Полагаю, я немного увлекся, глурп...",f_d0701_0010_0340
f_d0701_0010_0350,char_GEKOMON,"Кстати, что ты здесь делаешь, глурп?",f_d0701_0010_0350
f_d0701_0010_0360,,Я хочу увидеть Плутомон.,
f_d0701_0010_0361,,Мне нужна ваша помощь.,
f_d0701_0010_0370,char_GEKOMON,"Лорд Плутомон, глурп?! На самом деле, возможно, это судьба,
глурп.",f_d0701_0010_0370
f_d0701_0010_0380,char_GEKOMON,"Что-то не так с лордом Плутомоном в последнее время, глурп. Я
знаю, что я всего лишь подчиненный, но я начинаю беспокоиться, глурп...",f_d0701_0010_0380
f_d0701_0010_0390,char_GEKOMON,"У меня не хватает смелости пойти и посмотреть, в чем дело, в
одиночку, глурп.",f_d0701_0010_0390
f_d0701_0010_0400,char_GEKOMON,"Хотя, если бы ты был со мной, я думаю, я смог бы это сделать,
глурп! Ладно, тогда просто предоставь мне добираться до него!",f_d0701_0010_0400
