string2 0,string 1,string 2,string 3
m080_010_010,char_DESCRIPTIVE_PART,"Ты слышишь, как Эгиомон разговаривает с Инори внизу.",
m080_020_010,char_AEGIOMON,"Ну да! Нам пора! И ты тоже идёшь, Инори!",m080_020_010
m080_020_020,char_INORI,"Похоже, ты здорово повеселился, Эгиомон. Конечно, я пойду с
тобой в парк Синдзюку.",m080_020_020
m080_020_030,char_INORI,На какое время ты договорился встретиться с друзьями?,m080_020_030
m080_020_040,char_AEGIOMON,Время? Эм... я не знаю...,m080_020_040
m080_020_050,char_AEGIOMON,"Но они наверняка уже там! Если не поторопимся, они могут уйти!
Ну же, пошли!",m080_020_050
m080_020_060,char_AEGIOMON,"О, привет, {player}. Ты тоже идёшь, да?",m080_020_060
m080_020_070,char_AEGIOMON,"Мы же договорились, что ты пойдёшь! Помнишь?",m080_020_070
m080_020_080,char_INORI,Он такой с самого утра. Мне не по себе отпускать его одного...,m080_020_080
m080_020_090,char_INORI,Я бы тоже хотела пойти...,m080_020_090
m080_020_100,char_PLAYER_M,Я тоже пойду.{next},
m080_020_101,char_PLAYER_M,"Вы двое — аномалии класса А, так что мне нужно за вами следить.",
m080_020_102,char_PLAYER_M,Ваши действия могут быть связаны с концом света...,
m080_020_110,char_AEGIOMON,"Эм, что? Я не очень понимаю, что это значит...",m080_020_110
m080_020_115,char_INORI,"Я так и знала, что ты это скажешь, {player}.
У тебя и правда доброе сердце.",m080_020_115
m080_020_120,char_AEGIOMON,"Ура! Тогда пошли, ребята!",m080_020_120
m080_040_010,char_AEGIOMON,"Эй, {player}! Следы ведут через ту дверь.",m080_040_010
m080_040_020,char_INORI,Что это за место...?,m080_040_020
m080_040_030,char_PLAYER_M,Мы уже были здесь с твоим отцом и встретили внизу дигимонов.{next},
m080_040_031,char_PLAYER_M,"Наверное, дверь ведёт в подземку Синдзюку, где обитают
дигимоны.{next}",
m080_040_032,char_PLAYER_M,"Если пойдём дальше, на нас могут напасть дигимоны...{next}",
m080_040_040,char_AEGIOMON,"Тогда дело плохо! А вдруг те дети столкнутся там со злыми
дигимонами?!",m080_040_040
m080_040_050,char_INORI,"Страшно даже подумать. Если они вошли туда, надо скорее
их вытащить.",m080_040_050
m080_050_010,char_INORI,Что вообще происходит...?,m080_050_010
m080_050_020,char_AEGIOMON,Я что-то чувствую...!,m080_050_020
m080_050_030,char_AEGIOMON,Это мои друзья!,m080_050_030
m080_050_040,char_AEGIOMON,Нельзя терять время!,m080_050_040
m080_050_050,char_INORI,Эгиомон!,m080_050_050
m080_060_010,char_INORI,"Ого! Что тут происходит? Кто бы мог подумать, что под землёй
есть такое место...",m080_060_010
m080_060_011,char_PLAYER_M,Это определённо аномалия...!{next},
m080_060_012,char_PLAYER_M,"Нас что, духи унесли?{next}",
m080_060_013,char_PLAYER_M,"Может, это какой-то знак конца света...?{next}",
m080_060_015,char_INORI,"Эй, не пугай меня так...",m080_060_015
m080_060_020,char_AEGIOMON,Я чувствую это... Мои друзья там!,m080_060_020
m080_060_030,char_AEGIOMON,Скорее! Мы должны их спасти!,m080_060_030
m080_060_040,char_INORI,...,m080_060_040
m080_060_050,char_PLAYER_M,...Ты нервничаешь?{next},
