string2 0,string 1,string 2,string 3
m060_010_010,char_DESCRIPTIVE_PART,"Ты слышишь голоса с первого этажа. Пора пойти посмотреть, что
там происходит.",
m060_020_010,char_HIROKO,"В этот раз всё будееет ооотлично, клянусь! Никто даже не был в
этом месте раньше!",m060_020_010
m060_020_020,char_INORI,"Т-ты говорила то же самое в прошлый раз, и посмотри, что
случилось!",m060_020_020
m060_020_030,char_HIROKO,"...О, привет! Я тебя помню! Слышала, ты теперь живёшь у Инори.",m060_020_030
m060_020_040,char_HIROKO,"Слушай, у меня есть идея, Инори. Почему бы не взять твоего
приятеля в странной — прости, интересной — одежде с собой?",m060_020_040
m060_020_050,char_HIROKO,"Ещё один участник в кадре — и у нас наверняка наберётся куча
отличных моментов для ролика!",m060_020_050
m060_020_060,char_PLAYER_M,О чём ты говоришь?{next},
m060_020_061,char_PLAYER_M,Я тебя тоже помню...{next},
m060_020_062,char_PLAYER_M,Тебе придётся поговорить с моим боссом о моей почасовой ставке.{next},
m060_020_070,char_HIROKO,"Заинтересовало, да? Ох, я забегаю вперёд.",m060_020_070
m060_020_080,char_HIROKO,"Спасибо за помощь в прошлый раз! Кстати, позволь представиться.",m060_020_080
m060_020_090,char_HIROKO,"О-о-ох, вот это настрой! Тогда перейдём к сути.",m060_020_090
m060_020_100,char_HIROKO,"Если ты забыл, меня зовут Хироко Сагисака. Я учусь с Инори в
одной школе. В одном классе, даже!",m060_020_100
m060_020_110,char_HIROKO,"И, как я, возможно, уже упоминала, у меня есть свой канал
о паранормальном — «ОккультТокио ТВ»!",m060_020_110
m060_020_120,char_HIROKO,"Я прослышала о новом паранормальном явлении и не поленилась
составить целый план съёмок.",m060_020_120
m060_020_130,char_HIROKO,"...Но моя подруга, кажется, не в восторге от этой идеи.
Может, поможешь мне её подбодрить?",m060_020_130
m060_020_140,char_PLAYER_M,"Не могу оставить без внимания ни одного
паранормального явления.{next}",
m060_020_141,char_PLAYER_M,"Снова ныряешь прямо в опасность, да?{next}",
m060_020_142,char_PLAYER_M,"Ничему не научилась, да?{next}",
m060_020_150,char_HIROKO,"Вот именно! Я знала, что ты со мной согласишься!",m060_020_150
m060_020_160,char_HIROKO,"Эй! В прошлый раз всё ведь в итоге уладилось, верно?
С чего бы сейчас всё пошло иначе?",m060_020_160
m060_020_170,char_HIROKO,Что?! Конечно! После прошлого раза на меня орали ЦЕЛЫМИ ЧАСАМИ!,m060_020_170
m060_020_180,char_HIROKO,"Но я никогда не наберу столько подписчиков, если сейчас сдамся!",m060_020_180
m060_020_190,char_HIROKO,"Я же говорю: пора возвращаться. Ну же!
Подземный мир зовёт нас!",m060_020_190
m060_020_200,char_INORI,"Перестань, Хироко! Ты мне на нервы действуешь!",m060_020_200
m060_020_210,char_HIROKO,"Я не сдаюсь! Я вот-вот пройду отметку в десять тысяч
подписчиков!",m060_020_210
m060_020_220,char_HIROKO,"Тогда увидимся позже, ребята. Я знаю, вы меня не подведёте!",m060_020_220
m060_020_230,char_OPERATOR_M,Канал о паранормальных явлениях...,m060_020_230_M m060_020_230_F
m060_020_240,char_OPERATOR_M,"Помнишь мои слова, агент {player}?",m060_020_240_M m060_020_240_F
m060_020_250,char_OPERATOR_M,"Помнишь, как прямо перед Адом Синдзюку мне удалось уточнить
для тебя координаты цели?",m060_020_250_M m060_020_250_F
m060_020_260,char_OPERATOR_M,"Знаешь, как это удалось? Благодаря видео, которые обычные люди
загрузили в сеть восемь лет назад.",m060_020_260_M m060_020_260_F
m060_020_270,char_OPERATOR_M,И вот я думаю... Неужели то видео загрузили эти две девушки?,m060_020_270_M m060_020_270_F
m060_020_280,char_OPERATOR_M,"Нам пригодится любая крупица информации.
Пожалуй, пойти с ними — неплохая идея...",m060_020_280_M m060_020_280_F
m060_030_010,char_INORI,"Остановить Хироко, когда она такая, невозможно. Прости за это...",m060_030_010
m060_030_020,char_INORI,...«Агент».,m060_030_020
m060_030_030,char_PLAYER_M,«Агент»? Кто? Я...?{next},
m060_030_035,char_INORI,...Хи-хи.,m060_030_035
m060_030_040,char_INORI,"Да, ты. Папа рассказал, что ты занимаешься тем же, чем раньше
занимался он.",m060_030_040
m060_030_060,char_INORI,"Это так здорово... Ты настоящий агент и работаешь там,
в реальном мире...",m060_030_060
m060_030_062,char_INORI,"И ещё кое-что... Твой наряд напоминает мне старое аниме
«Агент Альфа». Знаешь такое?",m060_030_062
m060_030_066,char_INORI,"Оно о герое, который тайно расследует загадочные дела вместе
с другими членами секретной организации.",m060_030_066
m060_030_068,char_INORI,"Шоу старое, но тебе идеально подходит! Я его большая поклонница,
так что просто обязана звать тебя «Агентом», правда?",m060_030_068
m060_030_070,char_INORI,"Прости за настойчивость Хироко... но я не хочу оставлять её одну.
Ты не согласишься пойти с нами, Агент?",m060_030_070
m060_030_080,char_PLAYER_M,"Если там есть аномалия, моя работа — разобраться с ней.{next}",
m060_030_081,char_PLAYER_M,"Мы могли бы узнать что-то, что поможет нам изменить будущее.{next}",
m060_030_082,char_PLAYER_M,"Надеюсь, это хоть немного приблизит нас к спасению мира.{next}",
m060_030_090,char_INORI,"Правда? Серьёзно? Я была уверена, что ты откажешься...",m060_030_090
m060_030_100,char_INORI,Знаешь... несмотря на этот наряд...,m060_030_100
m060_030_110,char_INORI,"...на самом деле у тебя очень доброе сердце, правда?",m060_030_110
m060_030_120,char_INORI,"...Хотя про наряд можно было и не говорить. Хи-хи!
Это ведь униформа? Мне нравится!",m060_030_120
m060_030_130,char_INORI,"В любом случае пошли. Хироко сказала, что это место —
«закоулок Синдзюку».",m060_030_130
m060_040_010,char_HIROKO,"Регулярность отличает успешного блогера от автора с десятком
просмотров. Так что шевелись!",m060_040_010
m060_040_020,char_HIROKO,"Наша цель — загадочные существа, которые крадутся в подземке!
Спускаемся!",m060_040_020
m060_040_030,char_HIROKO,"Ладно, народ, мы начинаем.",m060_040_030
m060_040_040,char_HIROKO,"«Как дела, народ! Это ОккультТокио ТВ, и мы снова в эфире
с новым видео!»",m060_040_040
m060_040_050,char_HIROKO,"«Сегодня мы действуем по наводке зрителя! Пора раскрыть правду
о Подземке Синдзюку!»",m060_040_050
m060_040_060,char_HIROKO,Мы начинаем это расследование с размахом! Вперёёёёд!,m060_040_060
m060_040_070,char_INORI,"Прости за это, {player}...",m060_040_070
m060_040_080,char_PLAYER_M,...Это часть моей работы.{next},
m060_040_081,char_PLAYER_M,Нельзя оставлять аномалию без расследования.{next},
m060_040_082,char_PLAYER_M,Будем стремиться к миллиону просмотров!{next},
m060_040_090,char_INORI,...Правда? Тогда хорошо.,m060_040_090
m060_040_100,char_INORI,"Значит, это правда? Ты и вправду занимаешься тем же, чем раньше
занимался мой папа.",m060_040_100
m060_040_110,char_INORI,"И... да, доброе сердце точно есть. Хе-хе.",m060_040_110
m060_050_010,char_HIROKO,"Я чувствую... паранормальное зовёт нас!
А я заработаю на нём просмотры!",m060_050_010
m060_050_020,char_HIROKO,"Будем начеку, народ!",m060_050_020
m060_050_030,char_INORI,А? Смотри! Вон там...,m060_050_030
m060_050_040,char_PLAYER_M,Погоди. Неужели это...?{next},
m060_050_041,char_PLAYER_M,Да это тот самый...{next},
m060_050_042,char_PLAYER_M,Тот дигимон...?{next},
