string2 0,string 1,string 2,string 3
s040_032_010,char_BEARMON_OB,"Выходите, Титаны! Где прячетесь?! Братья Бермоны
сейчас вас отделают!",
s040_032_020,char_BEARMON_YB,Д-да!,
s040_032_030,char_PLAYER_M,{next}Мы уже победили Титанов.,
s040_032_031,char_PLAYER_M,{next}Вы опоздали.,
s040_032_032,char_PLAYER_M,{next}Р-р-р! Я Титан!,
s040_032_040,char_BEARMON_OB,Что? Да ты шутишь...,
s040_032_050,char_BEARMON_YB,Ого...,
s040_032_060,char_BEARMON_OB,"Что?! Это всё потому, что ТЫ копался!",
s040_032_070,char_BEARMON_YB,"Эй, не ругайся, Большой Брат...",
s040_032_080,char_BEARMON_OB,"Ага! Вот он! ...А? Он куда хлипче,
чем я думал!",
s040_032_090,char_BEARMON_YB,"Эм, Большой Брат? По-моему, это не Титан.",
s040_032_100,char_BEARMON_OB,"Значит, Титанов уже нет? Тогда зачем мы вообще
сюда пришли?",
s040_032_110,char_BEARMON_YB,"Да! Почему нам в Центральном городе сказали,
что тут ещё остались Титаны?",
s040_032_120,char_BEARMON_OB,"Эй, я понял! Наверняка те, кого вы победили,
были мелкой рыбёшкой.",
s040_032_130,char_BEARMON_OB,"Нужно добить всех остатков Титанов, и их боссов
тоже!",
s040_032_140,char_BEARMON_YB,Н-но разве не опасно сразу идти на боссов...?,
s040_032_150,char_BEARMON_OB,"Опасность делает сильнее! В общем, я пошёл!
А вы тоже бейте Титанов! Увидимся!",
s040_032_160,char_BEARMON_YB,"Н-но, Большой Брат!",
s040_032_170,char_BEARMON_YB,"Э-эй, вы ведь уже побеждали Титанов, да?
Поможете мне и брату?",
s040_032_190,char_PLAYER_M,"{next}Конечно, поможем.",
s040_032_191,char_PLAYER_M,{end}Мы заняты.,
s040_032_200,char_BEARMON_YB,Правда?! Спасибо!,
s040_032_210,char_BEARMON_YB,"Эх. Один я не справлюсь, да и за Большого Брата
волнуюсь...",
s040_032_220,char_BEARMON_YB,"Пожалуйста-пожалуйста! Помогите мне и Большому
Брату победить вожака Титанов!",
s040_032_230,char_BEARMON_YB,"Я слышал в таверне, что здесь осталось два Титана!
Поможете нам?",
s040_032_240,char_PLAYER_M,"{next}Конечно, поможем.",
s040_032_241,char_PLAYER_M,{end}Мы заняты.,
s040_032_250,char_BEARMON_YB,Правда?! Спасибо!,
s040_032_260,char_BEARMON_YB,"Эх. Один я не справлюсь, да и за Большого Брата
волнуюсь...",
s040_032_270,char_BEARMON_YB,"С вами мне будет спокойнее! Ладно, я побегу вперёд!",
s040_032_280,char_BEARMON_YB,"Куда, спрашиваешь? Ой, точно... Я только что отправил
информацию. Увидимся!",
s040_032_285,,"Вы отправляетесь к месту, о котором рассказал
Маленький Медвежонок.",
s040_032_290,char_BEARMON_YB,"А, вот и вы! Сюда!",
s040_032_300,char_BEARMON_YB,"Этот тип раньше был вожаком Титанов! Давайте
победим его вместе!",
s040_032_310,char_BEARMON_YB,"Уже не такой крутой, да?! ...Хотя я в основном
просто смотрел...",
s040_032_320,char_BEARMON_YB,"Мы справились, но Большой Брат, наверное,
сражается с другим вожаком один.",
s040_032_330,char_BEARMON_YB,"Надеюсь, с ним всё хорошо... Эй, я побегу вперёд!
Я отправил подробности. Приходите!",
s040_032_340,char_BEARMON_YB,Большой Брат!,
s040_032_350,char_BEARMON_OB,"О, это вы... Победили другого вожака Титанов?!",
s040_032_360,char_BEARMON_YB,Да! И мне помогли!,
s040_032_370,char_BEARMON_OB,Вот как...? Хм! Нельзя полагаться на других.,
s040_032_380,char_BEARMON_YB,Об этом потом! Сейчас нужно сражаться!,
s040_032_390,char_BEARMON_YB,"Мы справились, Большой Брат!",
s040_032_400,char_BEARMON_OB,...Пф. Я бы и сам справился.,
s040_032_410,char_BEARMON_OB,"...Ну, сильных противников здесь больше нет.",
s040_032_420,char_BEARMON_OB,"Нужно найти вызов покрупнее. Пожалуй,
перейду в следующее место...",
s040_032_430,char_BEARMON_YB,"Куда бы ты ни пошёл, я буду рядом!",
s040_032_440,char_BEARMON_OB,"Слушай, я тут подумал... Мы правда достаточно
хороши такими, какие есть?",
s040_032_450,char_BEARMON_YB,"Что ты говоришь...? Ты больше не хочешь
сражаться со мной?",
s040_032_460,char_BEARMON_OB,"Нет, дело не в этом. Просто если ты будешь со мной,
то никогда не перестанешь быть мягким.",
s040_032_465,char_BEARMON_OB,"Да и я перестаю гнать себя вперёд, когда знаю,
что ты рядом.",
s040_032_470,char_BEARMON_YB,"Н-не говори так! Пожалуйста! Я буду стараться
сильнее, клянусь! Только позволь остаться!",
s040_032_480,char_BEARMON_OB,"Слушай. Мир жесток. Нас могут разлучить,
даже если мы сами этого не хотим.",
s040_032_485,char_BEARMON_OB,Так что давай дадим обещание. Прямо здесь и сейчас.,
s040_032_490,char_BEARMON_YB,Обещание?,
s040_032_500,char_BEARMON_OB,"У подножия большого дерева подойдёт. Давай,
копай!",
s040_032_510,char_BEARMON_OB,Вот! Я закопал нашу братскую решимость.,
s040_032_515,char_BEARMON_OB,"Даже если пойдём разными путями, однажды
мы снова встретимся здесь.",
s040_032_520,char_BEARMON_YB,Да... Обещаю...,
s040_032_530,char_BEARMON_OB,...Р”Р°.,
s040_032_540,char_BEARMON_OB,"Ты помог моему младшему брату. Возьми это
в уплату.",
s040_032_550,char_BEARMON_OB,"В общем, увидимся. Береги себя, ладно?",
s040_032_555,char_BEARMON_YB,Спасибо за всё! И береги себя!,
s040_032_560,char_BEARMON_YB,"Я не грущу, я не грущу... Я справлюсь один,
как Большой Брат... *шмыг*",
s040_032_570,char_PLAYER_M,"Вы выкапываете коробку у подножия дерева.
Внутри лежит записка, написанная уверенной рукой.",
s040_032_580,char_PLAYER_M,"В записке сказано: «Давайте вместе принесём
мир Илиаде, только мы вдвоём!»",
s040_032_590,char_PLAYER_M,"Вы возвращаете записку в коробку и тихо
закапываете её обратно...",
