string2 0,string 1,string 2,string 3
d250_010_010,char_PARALLELMON,Почему... ты стоишь у меня на пути...?,d250_010_010
d250_010_020,char_PARALLELMON,Сопротивление... бесполезно...,d250_010_020
d250_010_030,char_PARALLELMON,"Я могу видеть будущее.
Никто не может победить судьбу.",d250_010_030
d250_010_040,char_OMEGAMON:MERCIFUL MODE,О? И это будущее ты тоже предвидел?,d250_010_040
d250_010_050,char_OMEGAMON:MERCIFUL MODE,"Что одинокий человек сумеет взять под контроль мир,
который ты создал, одной лишь любовью к друзьям?",d250_010_050
d250_010_060,char_OMEGAMON:MERCIFUL MODE,"Будущее создают решимость и воля...
И оно начинается сейчас, в этот самый миг.",d250_010_060
d250_010_070,char_OMEGAMON:MERCIFUL MODE,"Мы все вернёмся в свои миры и сами определим
свои судьбы, следуя тому, что считаем правильным.",d250_010_070
d250_010_080,char_OMEGAMON:MERCIFUL MODE,"А значит, настало время тебе, опустошителю пространства-времени,
встретить свой конец!",d250_010_080
d250_011_010,char_BANCHOLEOMON,"Хорошо, теперь это наш шанс! Банчос, на меня!",d250_011_010
d250_011_020,char_PARALLELMON,Ура...!,d250_011_020
d250_011_030,char_OMEGAMON:MERCIFUL MODE,Он пошатнулся! Бейте сейчас!,d250_011_030
d250_011_031,char_OMEGAMON:MERCIFUL MODE,Ха...!,d250_011_031
d250_011_040,char_BANCHOLILIMON,Верно!,d250_011_040
d250_011_050,char_BANCHOLILIMON,Дааа!,d250_011_050
d250_011_060,char_BANCHOSTINGMON,Верно!,d250_011_060
d250_011_070,char_BANCHOSTINGMON,Дааа!,d250_011_070
d250_011_080,char_BANCHOGOLEMON,Верно!,d250_011_080
d250_011_090,char_BANCHOGOLEMON,Дааа!,d250_011_090
d250_011_100,char_BANCHOMAMEMON,Верно!,d250_011_100
d250_011_110,char_BANCHOMAMEMON,Дааа!,d250_011_110
d250_011_130,char_BANCHOLEOMON,Дааа!,d250_011_130
d250_011_140,char_HIROKO,Пойдем!,d250_011_140
d250_011_141,char_BANCHOLILIMON,Нгх...,d250_011_141
d250_011_150,char_BANCHOLILIMON,Приветаааа!,d250_011_150
d250_011_160,char_BANCHOSTINGMON,Привет!,d250_011_160
d250_011_170,char_BANCHOGOLEMON,Хмм!,d250_011_170
d250_011_180,char_BANCHOMAMEMON,Рааааа!,d250_011_180
d250_011_181,char_BANCHOMAMEMON,Хааа!,d250_011_181
d250_011_190,char_BANCHOLEOMON,Граааааааа!,d250_011_190
d250_011_200,char_PARALLELMON,Ох...!,d250_011_200
d250_011_204,char_BANCHOLEOMON,Ух...!,d250_011_204
d250_011_203,char_BANCHOGOLEMON,Ух...!,d250_011_203
d250_011_202,char_BANCHOMAMEMON,Ха...!,d250_011_202
d250_011_205,char_BANCHOLILIMON,Ух...!,d250_011_205
d250_020_010,char_PARALLELMON,За это вам придется дорого заплатить...,
d250_020_020,char_PARALLELMON,"Я существую в бесчисленных мирах...
Я бесконечен...",
d250_020_030,char_HIROKO,Вот это плохо...!,
d250_020_040,char_MIREI,"Этот Акашический бэкдор становится нестабильным,
теперь, когда его хозяин побеждён.",
d250_020_050,char_MIREI,"Если ты не поторопишься и не выберешься оттуда,
можешь исчезнуть в далёком уголке пространства-времени.",
d250_020_060,char_HIROKO,Нам нужно найти путь отступления!,
d250_020_070,char_BANCHOLEOMON,"Хорошо, но где?!",
d250_020_120,char_OMEGAMON:MERCIFUL MODE,"Это место уже начало рушиться.
Нам нужно выбраться отсюда и вернуться на прежнее место...",
d250_030_010,char_HIROKO,Что это?! Мы полностью заблокированы!,d250_030_010
d250_030_020,char_OMEGAMON:MERCIFUL MODE,...Да!,d250_030_020
d250_030_030,char_BANCHOLEOMON,"Если ты можешь управлять кристаллами этого мира,
то наверняка способна что-нибудь сделать!",d250_030_030
d250_030_040,char_HIROKO,Л-Как что?!,d250_030_040
d250_030_050,char_HIROKO,"Всё, что я могу, — это очень-очень сильно желать...!",d250_030_050
d250_030_060,char_HIROKO,Это... Это сработало!,d250_030_060
d250_030_070,char_BANCHOLILIMON,Это... выход?,d250_030_070
d250_030_080,char_HIROKO,"Вау... безумие какое-то...
Я словно бог этого мира...",d250_030_080
d250_030_090,char_BANCHOMAMEMON,"Мир, который полностью разваливается.",d250_030_090
d250_030_100,char_HIROKO,"Ух... ну серьёзно!
Жаль, что из этого не выйдет больше контента...!",d250_030_100
d250_030_110,char_OMEGAMON:MERCIFUL MODE,"Наша встреча не была случайностью.
По крайней мере, я предпочитаю верить именно в это.",d250_030_110
d250_030_120,char_OMEGAMON:MERCIFUL MODE,"Я не знаю, есть ли в моём мире те, до кого ты хочешь донести свой голос,
но сделаю всё, что смогу, чтобы передать твоё послание.",d250_030_120
d250_030_130,char_OMEGAMON:MERCIFUL MODE,"Я расскажу, что Хироко Сагисака не сдалась.",d250_030_130
d250_030_140,char_BANCHOLEOMON,Мы все будем распространять одно и то же послание в наших мирах.,d250_030_140
d250_030_150,char_BANCHOLEOMON,"Вот это и будет настоящий «коллаб»...
связь, рождающаяся между теми, кто говорит кулаками!",d250_030_150
d250_030_160,char_OMEGAMON:MERCIFUL MODE,"Надеюсь, в той или иной форме твоё желание,
чтобы голос прошёл сквозь время и пространство, исполнится.",d250_030_160
d250_030_170,char_HIROKO,...!,d250_030_170
d250_030_180,char_HIROKO,Спасибо...!,d250_030_180
d250_030_190,char_HIROKO,"Честно говоря... мне было очень страшно, и я изо всех сил
старалась держаться храброй... Но теперь, когда встретила вас всех...",d250_030_190
d250_030_200,char_HIROKO,"...я и мечтать не могла, что всё обернётся так хорошо!",d250_030_200
d250_030_210,char_HIROKO,"Я надеюсь, что у вас все будет хорошо в ваших собственных мирах!",d250_030_210
d250_040_010,char_HIROKO,Все снова начало трястись!,d250_040_010
d250_040_020,char_HIROKO,Нам тоже лучше уйти отсюда!,d250_040_020
d250_040_030,char_HIROKO,Хх...!,d250_040_030
d250_040_040,char_HIROKO,"Похоже, это мой путь, а это — твой.",d250_040_040
d250_040_050,char_HIROKO,"Думаю, мне пора идти!",d250_040_050
d250_040_060,char_HIROKO,"Эй, {player}... знаешь, я правда была на грани того,
чтобы сдаться. И не один раз!",d250_040_060
d250_040_070,char_HIROKO,"Но каждый раз, когда сердце будто разбивалось,
в голове всплывал один и тот же образ, и он придавал мне смелости.",d250_040_070
d250_040_080,char_HIROKO,"Это был герой моего любимого аниме,
который всегда спешит на помощь, несмотря ни на что.",d250_040_080
d250_040_090,char_HIROKO,"Я уверен, что то же самое относится и к Инори.
В конце концов, ей тоже понравилось это шоу!",d250_040_090
d250_040_100,char_HIROKO,Агент Альфа... наш герой!,d250_040_100
d250_040_110,char_HIROKO,"Огромное спасибо за вашу помощь, {player}.",d250_040_110
d250_040_120,char_HIROKO,"Ну, пока!
Надеюсь, когда-нибудь мы сможем снова «посотрудничать»!",d250_040_120
d250_060_010,char_MIREI,"Этот Акашический бэкдор был отрезан
от остального пространства-времени.",
d250_060_020,char_MIREI,"Он больше не должен работать как путь,
а значит, угроза законам реальности миновала.",
d250_060_030,char_MIREI,Однако Параллельмон может путешествовать в пространстве-времени.,
d250_060_040,char_MIREI,"Это значит, что Параллельмон, родившийся
в другой временной линии, однажды может снова устроить проблемы.",
