string2 0,string 1,string 2,string 3
d220_010_010,char_BANCHOLEOMON,Параллельмон уже здесь...?!,
d220_010_020,char_HIROKO,"Э-Они появились из ниоткуда!
Я никак не могу вовремя настроить камеру...!",
d220_010_030,char_HIROKO,...Разве нам не пора уходить отсюда?!,
d220_010_040,char_HIROKO,"Ой! Дверь открыта!
Давайте спрячемся!",
d220_010_050,char_BANCHOLEOMON,"Если мы воспользуемся этими дверями в своих интересах,
мы сможем безопасно проскользнуть мимо Параллельмона.",
d220_030_010,char_MIREI,"Это «Акашический бэкдор» — путь, соединяющий
точки во времени и пространстве вместе беспорядочно.",d220_030_010
d220_030_020,char_MIREI,"За такими дверями прошлое, настоящее и будущее
перемешиваются и сливаются воедино, не считаясь с порядком.",d220_030_020
d220_030_030,char_MIREI,"Это не обязательно тот Синдзюку, который вам знаком.
Вам следует действовать осторожно.",d220_030_030
d220_030_040,char_HIROKO,Что все это значит...?,d220_030_040
d220_030_050,char_HIROKO,"Перед нами прежний Синдзюку...
ещё до того, как в дверь постучался апокалипсис!",d220_030_050
d220_030_060,char_BANCHOLEOMON,Это... раньше было мирное место?,d220_030_060
d220_030_070,char_HIROKO,"Это верно. Вы не увидите такой красоты
больше в мире, из которого я родом.",d220_030_070
d220_030_080,char_BANCHOLEOMON,"Я вижу... Должно быть, это трудно для тебя.",d220_030_080
d220_030_090,char_MIREI,"Полагаю, эта женщина прибыла из будущего, где уже начался
глобальный коллапс, — из мира после Ада Синдзюку.",d220_030_090
d220_030_100,char_MIREI,"Именно тот инцидент, который вы называете Адом Синдзюку,
помог Параллельмону набрать силу.",d220_030_100
d220_030_110,char_MIREI,"Возникло множество пространственно-временных возмущений.
Параллельмон воспользовался ими, чтобы стать сильнее.",d220_030_110
d220_030_120,char_BANCHOLILIMON,"Верните нас в наш мир, прямо сейчас!
Приготовьтесь!",d220_030_120
d220_030_130,char_BANCHOLEOMON,Успокоиться!,d220_030_130
d220_030_140,char_BANCHOLILIMON,Ох... Что я вообще делаю?!,d220_030_140
d220_030_150,char_BANCHOLEOMON,"Ты не вернулась, поэтому я начал волноваться.",d220_030_150
d220_030_160,char_BANCHOLILIMON,"Извините за это.
Прежде чем я это осознал, путь назад был перекрыт.",d220_030_160
d220_030_170,char_BANCHOLILIMON,Но хватит обо мне... Кто эти люди?,d220_030_170
d220_030_180,char_HIROKO,"Это еще один Банчо!
Вау, это потрясающий кадр!",d220_030_180
d220_030_190,char_BANCHOLILIMON,"Объединяйтесь с другими людьми из разных миров
и в разные времена...? Я люблю это. Я внутри.",d220_030_190
d220_030_200,char_BANCHOLILIMON,"Это напоминает мне... Было что-то странное
в комнате сзади. Я думаю, нам стоит это проверить.",d220_030_200
d220_030_210,char_BANCHOLEOMON,Все в порядке. Пойдем посмотрим.,d220_030_210
d220_040_010,char_BANCHOLILIMON,"Вон та штука, понимаешь?",
d220_040_020,char_BANCHOLILIMON,...Хм?,
d220_040_030,char_HIROKO,Это... я?,
d220_040_040,char_HIROKO,В тот день я видел Инори в последний раз...,
d220_040_050,char_HIROKO,Если бы я тогда не потеряла сознание...,
d220_040_060,char_HIROKO,"Если бы я знала, что это будет последний раз,
я сказала бы куда больше...",
d220_040_070,char_HIROKO,"Я скучаю по тебе, Инори.",
d220_040_080,char_HIROKO,Подожди... Что только что произошло?,
d220_040_090,char_BANCHOLEOMON,"Понятия не имею. Думаю, нам стоит
продолжить поиски в другом месте.",
d220_040_100,char_BANCHOLEOMON,"БанчоЛилимон, вернись на площадь, где мы встретили
воина в белом, и немного отдохни.",
d220_040_110,char_BANCHOLILIMON,Конечно нет! Я иду с тобой!,
d220_040_120,char_BANCHOLEOMON,Вы не устали после всех этих исследований?,
d220_040_130,char_BANCHOLILIMON,Как я мог устать в такое время?,
d220_040_140,char_BANCHOLILIMON,Я просто... хочу быть рядом с тобой...,
d220_040_150,char_BANCHOLEOMON,"Э? Что ты пытаешься сказать?
Выкладывай уже.",
d220_040_160,char_BANCHOLILIMON,Урк...! Отлично! Тогда иди куда хочешь!,
d220_050_010,char_BANCHOLEOMON,Это...!,d220_050_010
d220_050_020,char_BANCHOSTINGMON,Ты еще один головорез Параллельмона?!,d220_050_020
d220_050_030,char_HIROKO,Это еще один твой друг?,d220_050_030
d220_050_040,char_BANCHOLEOMON,"Нет, определенно нет.",d220_050_040
d220_050_050,char_BANCHOLEOMON,"Думаю, он — ещё одна жертва Параллельмона,
перенесённая сюда из другого мира.",d220_050_050
d220_050_060,char_BANCHOLEOMON,Однако...,d220_050_060
d220_050_070,char_BANCHOSTINGMON,"Я могу сказать по твоему ГАКУ-РАН... твоей куртке.
Ты не обычный дигимон.",d220_050_070
d220_050_080,char_BANCHOLEOMON,"Когда жизнь Банчо подходит к концу,
их титул передается достойному преемнику.",d220_050_080
