string2 0,string 1,string 2,string 3
s110_098_010,char_AGUMON,"Эй, смотрите! Посмотрите на всех союзников, которые собрались
здесь! Это все благодаря вам!",
s110_098_020,char_GABUMON,"Двенадцать королевских рыцарей... Я думаю, мы могли бы спасти
мир!",
s110_098_030,char_???,..Я бы пока не был так уверен в этом.,
s110_098_040,char_GABUMON,Ч-этот голос?!,
s110_098_050,char_AGUMON,Т-ты...?!,
s110_098_060,char_PLAYER_M,"{next}Ты знаешь, кто это?",
s110_098_061,char_PLAYER_M,{next}Не может быть...,
s110_098_062,char_PLAYER_M,{next}Ты выглядишь сильным. Можно автограф?,
s110_098_070,char_AGUMON,"Это мифический тринадцатый член Королевских рыцарей...
Альфамон!",
s110_098_080,char_AGUMON,"Это мифический тринадцатый член Королевских рыцарей...
Альфамон!",
s110_098_090,char_???,Люди всегда совершают самые глупые поступки!,
s110_098_100,char_AGUMON,"Это мифический тринадцатый член Королевских рыцарей...
Альфамон!",
s110_098_110,char_GABUMON,"Альфамон, который занимает пустое место Королевских рыцарей!
Теперь появляется редко... Но почему?",
s110_098_120,char_ALPHAMON,"Теперь я должен проверить твою добродетель, ибо нет ничего хуже,
чем ущербное чувство справедливости.",
s110_098_130,char_AGUMON,Такая враждебность... Альфамон сейчас серьезен?!,
s110_098_140,char_PLAYER_M,{next}Ты нам не поможешь?,
s110_098_141,char_PLAYER_M,{next}Почему обязательно драться?,
s110_098_142,char_PLAYER_M,{end}Всё слишком внезапно. Можешь немного подождать?,
s110_098_150,char_ALPHAMON,"Сначала должно быть определено, возможно ли такое.",
s110_098_160,char_ALPHAMON,"Некоторые вещи можно подтвердить, только приняв меры в бою.",
s110_098_170,char_ALPHAMON,..Давайте покончим с этим.,
s110_098_180,char_ALPHAMON,"Я нахожу, что люди часто пытаются оправдать свои жестокие
эксперименты над Дигимоном ""исследованиями"".",
s110_098_190,char_ALPHAMON,"И все же есть люди, которые отвергают такие нормы. Я должен
посмотреть, заслуживают ли они моего доверия.",
s110_098_200,char_ALPHAMON,"Действительно ли люди заслуживают доверия? Тогда я понял, что
должен сосредоточиться на том, что справедливо.",
s110_098_210,char_GABUMON,"Есть не только плохие, но и хорошие люди! Дружба между нами
настоящая!",
s110_098_220,char_ALPHAMON,"Это то, в чем я хочу убедиться. А теперь выступайте как
представитель своего дела!",
s110_098_230,char_PLAYER_M,{next}РЇ СЃРґРµР»Р°СЋ СЌС‚Рѕ.,
s110_098_231,char_PLAYER_M,{next}Нам правда нужно драться?,
s110_098_232,char_PLAYER_M,"{next}Ты справишься, Габумон!",
s110_098_240,char_AGUMON,"Нет, предоставь это Габумону и мне.",
s110_098_250,char_ALPHAMON,"Если мы не будем сражаться, то ни ты, ни я не сможем
продвинуться вперед.",
s110_098_260,char_GABUMON,"А?! Я ?! Что ж, я думаю, таков был план с самого начала. Вперед,
напарник!",
s110_098_270,char_AGUMON,"Кроме того, мы же не просто играли в карты, пока не собрались
Королевские Рыцари.",
s110_098_280,char_GABUMON,"Мы сражаемся как одно целое! Пришло время показать результаты
наших тренировок!",
s110_098_290,char_AGUMON,Дааааааа!,
s110_098_300,char_OMEGAMON,"Вы выполнили свое обещание объединить всех нас. Теперь наша
очередь действовать!",
s110_098_310,char_ALPHAMON,"Итак, вы верите в людей... Очень хорошо. Покажите мне
""справедливость"", в которую вы верите!",
s110_098_320,char_ALPHAMON,Так вот в чем сила связи между людьми и Дигимоном...,
s110_098_330,char_OMEGAMON,"Весьма впечатляюще, о тринадцатый член Королевских рыцарей...
Ты был очень силен.",
s110_098_340,char_ALPHAMON,"Вы продемонстрировали мне свою решимость, а также потенциал
человечества.",
s110_098_350,char_ALPHAMON,"На какое-то время я уберу свое оружие в ножны и займусь тихим
наблюдением.",
s110_098_360,char_PLAYER_M,"{next}Хорошо, что стало понятно.",
s110_098_361,char_PLAYER_M,{next}Не присоединишься к нам?,
s110_098_362,char_PLAYER_M,{next}Но без боя правда было никак?,
s110_098_370,char_ALPHAMON,"Поймите меня правильно. Я просто отпускаю вас на время. Но если
вы, люди, собьетесь с пути...",
s110_098_380,char_ALPHAMON,Союзник? Я никого не считаю достойным такого термина.,
s110_098_390,char_ALPHAMON,"Я все еще многого не понимаю в людях, кроме вас.",
s110_098_400,char_ALPHAMON,"Агумон... Габумон... Я вижу, что вы оба стали довольно сильными.",
s110_098_410,char_OMEGAMON,Спасибо...,
s110_098_420,char_ALPHAMON,"Ваша сила - результат этой связи, которую вы разделяете. Вы
доказали потенциал человечества.",
s110_098_430,char_AGUMON,"Похоже, мы произвели довольно благоприятное впечатление.",
s110_098_440,char_GABUMON,"Я надеюсь, что мы сможем лучше поладить...",
s110_098_450,char_AGUMON,"В любом случае, давайте сделаем все возможное, чтобы Альфамон о
нас не беспокоился!",
s110_098_460,char_AGUMON,"Эй, я хочу, чтобы ты получил это в знак нашей дружбы! Я надеюсь,
ты примешь это!",
s110_098_470,char_ALPHAMON,"Рамен, мясной рулет, рис для омлета... Думаю, я мог бы
привыкнуть к миру людей.",
s110_098_480,char_ALPHAMON,"Да, это я, Альфамон. Я нахожу вещи несколько затруднительными,
если принимаю свою обычную форму.",
s110_098_490,char_ALPHAMON,"Возможно, действительно стоит попытаться спасти этот мир...",
