string2 0,string 1,string 2,string 3
f_d0401_0020_0010,char_PALMON,Мы можем перейти отсюда. Запомни тот розовый цветок!,
f_d0401_0020_0020,char_PALMON,Окей. Готов? А теперь прыгай изо всех сил!,
f_d0401_0030_0010,char_PALMON,Хм... Так я и знала.,
f_d0401_0030_0020,char_PALMON,"Этот лес создан, чтобы запутывать. Это помогает защищать деревню
от врагов.",
f_d0401_0030_0030,char_PALMON,Если говорить честно...,
f_d0401_0030_0040,char_PALMON,...Я сама заблудилась! Я не знаю дорогу обратно!,
f_d0401_0030_0050,char_PALMON,"Как думаешь, ты мог бы помочь мне найти дорогу обратно в
деревню...?",
f_d0401_0040_0010,char_HAWKMON,"Ну и ну. Палмон, растяпа! Я думал, ты в патруле?",
f_d0401_0040_0020,char_PALMON,Эти люди только что помогли мне с атакой Титанов!,
f_d0401_0040_0030,char_PALMON,Мы должны предупредить деревню о Титанах!,
f_d0401_0040_0040,char_HAWKMON,"Эй, погоди минуту. Вы можете доказать, что вы не сами Титаны?",
f_d0401_0040_0050,char_FLORAMON,"Мы получили известие, что Титаны уже почти на пороге.",
f_d0401_0040_0060,char_FLORAMON,"Лорд Бахусмон ясно дал понять, что мы не должны никого
пропускать!",
f_d0401_0040_0070,char_HAWKMON,"Это нужно, чтобы принести мир в лес!",
f_d0401_0040_0080,char_HAWKMON,"Мы установили несколько ловушек, чтобы никто не мог легко
добраться до деревни.",
f_d0401_0040_0090,char_PALMON,О нет! Плющ обвился вокруг дерева.,
f_d0401_0040_0100,char_PALMON,Из-за этого я не могу пользоваться лианами. Нужно что-то сделать.,
f_d0401_0050_0010,char_PALMON,Ты сделал это! Теперь мы можем перейти!,
f_d0401_0050_0020,char_PALMON,"Мы можем продолжать путь, несмотря на вмешательство Хокмона и
Флорамон!",
f_d0401_0060_0010,char_SUNFLOWMON,"О, привет! Хочешь прокатиться на Локомоне?",
f_d0401_0060_0020,char_PLAYER_M,"Да, пожалуйста!",
f_d0401_0060_0021,char_PLAYER_M,{end}Не сейчас.,
f_d0401_0060_0030,char_SUNFLOWMON,О. Не садишься? Ну ладно...,
f_d0401_0070_0010,char_PALMON,"Спешите во Дворец Стражей! Говорят, Титаны штурмуют храм Юномон
толпами!",
f_d0401_0080_0010,char_LOTOSMON,Что ты здесь делаешь? Погоди. Это лицо...,
f_d0401_0080_0020,char_LOTOSMON,"Мы встречались раньше? Должна сказать, ты не похож на Титана...",
f_d0401_0080_0030,char_LOTOSMON,"Я не против, если ты присоединишься к нам. Но позволь предупредить.
Мы довольно суровы. Интересно, сможешь ли ты угнаться...",
f_d0401_0090_0010,char_HERCULESKABUTERIMON,"Я Геркулескабутеримон, тот, кто стоит за мир этого леса!",
f_d0401_0090_0020,char_HERCULESKABUTERIMON,"Отряд ужасных Титанов направляется к этому лесу, пока мы
говорим.",
f_d0401_0090_0030,char_HERCULESKABUTERIMON,"Если ты присоединяешься к нашим силам, мы тебе рады. В противном
случае... разворачивайся и уходи!",
f_d0401_0100_0010,char_GARUDAMON,"Титаны так сильны... Они превратили этот лес в ужасное место.
Мне невыносимо на это смотреть...",
f_d0401_0100_0020,char_GARUDAMON,"Деревня делала недостаточно, поэтому мы собрались вместе, чтобы
это изменить.",
f_d0401_0100_0030,char_GARUDAMON,"Но, похоже, деревня на самом деле пытается улучшить ситуацию.
Приятно это знать.",
f_d0401_0110_0010,char_HOLSMON,Эй! Ты в присутствии Леди Лотусмон! Какая наглость! Отойди!,
f_d0401_0120_0010,char_TANEMON,"Фу, наконец-то я выбрался... Я измотан...",
f_d0401_0130_0010,char_WOODMON,"Те Дигимоны впереди, наверное, не такие уж плохие парни, но они
точно страшные...",
f_d0401_0140_0010,char_MEGAGROWLMON,"Разве вокруг нет более достойных противников? Я уже устал от
здешних.",
f_d0401_0140_0020,char_MEGAGROWLMON,"Полагаю, пришло время отправиться в другое место и найти кого-то
сильнее... и поинтереснее.",
f_d0401_0150_0010,char_LOTOSMON,"Что ж! Добро пожаловать в наше убежище. Спасибо за то, что вы
сделали для деревни.",
f_d0401_0150_0020,char_LOTOSMON,"Если бы не вы, все мы были бы в опасности.",
f_d0401_0150_0030,char_LOTOSMON,Мы продолжим пытаться исправить этот лес по-своему...,
f_d0401_0150_0040,char_LOTOSMON,"...но, возможно, теперь мы сможем начать работать и с деревней —
чтобы, конечно же, разгромить Титанов!",
f_d0401_0160_0010,char_PALMON,Оки-доки! Я помогу!,
f_d0401_9000_0010,char_SILPHYMON,"Карточные битвы помогают тебе набраться опыта и мудрости,
необходимых для боя. Как насчёт партии?",
f_d0401_9000_0020,,[Бросить вызов в карточную битву],
f_d0401_9000_0021,,{end}Сейчас не время.,
f_d0401_9000_0030,char_SILPHYMON,"Опыт и мудрость наверняка пригодятся в предстоящих битвах.
Позови меня снова, если передумаешь!",
f_d0401_9000_0040,char_SILPHYMON,"Ты меня решительно победил! Вижу, ты весьма умен.",
f_d0401_9000_0050,char_SILPHYMON,"Похоже, я побеждаю. Но у тебя были отличные ходы.",
f_d0401_0500_0010,char_SUNFLOWMON,"Барьер Дворца Стражей не должен был сломаться так легко...
Может, это потому, что сила Потока была нарушена.",
f_d0401_0500_0020,char_SUNFLOWMON,"Было ли нападение на Поток в разных местах частью их плана...? Я
слышала, они охотятся за сокровищем, которое хранит Леди Юномон.",
f_d0401_0500_0030,char_SUNFLOWMON,"Оно называется ""Реликт Илиады"". Я слышала, это артефакт от героя
преданий.",
f_d0401_0500_0040,char_SUNFLOWMON,"В любом случае, это срочно. Я немедленно пришлю Локомона! Готовы
подняться на борт?",
f_d0402_0020_0010,char_PALMON,"Босс сказал не пускать тех, у кого нет денег, так что ни за что!",
f_d0402_0030_0010,char_GEKOMON,"Большое спасибо, бульк! В последнее время здесь стало довольно
опасно, бульк.",
f_d0402_0040_0010,char_MUCHOMON,"Спасибо, что спасли меня!",
