string2 0,string 1,string 2,string 3
m160_010_010,char_AEGIOMON,Это храм Юномон! Вот это сияние...,m160_010_010
m160_010_020,char_INORI,"Так вот где живёт дигимон, присматривающий за вратами...
Как думаешь... Юномон позволит нам вернуться в наш мир...?",m160_010_020
m160_010_030,char_PLAYER_M,Вернёмся в наш мир втроём.{next},
m160_010_031,char_PLAYER_M,Защищать граждан — миссия АДАМАС!{next},
m160_010_032,char_PLAYER_M,Я помогу тебе вернуться к отцу.{next},
m160_010_040,char_INORI,"Спасибо тебе за эти слова, {player}.",m160_010_040
m160_010_050,char_MINERVAMON,Мы скоро будем на месте. Там нас уже должны ждать.,m160_010_050
m160_030_010,char_CORONAMON,"Вот вы где! Я рад, что вы все пришли!",m160_030_010
m160_030_020,char_LUNAMON,Мы наслышаны о твоих победах! Ты и правда необыкновенный!,m160_030_020
m160_030_030,char_LUNAMON,Даже сама Юномон ждёт не дождётся встречи с тобой!,m160_030_030
m160_030_035,char_LUNAMON,Особенно ты!,m160_030_035
m160_030_040,char_AEGIOMON,Хм...?,
m160_030_050,char_MINERVAMON,"Ребята, вы забегаете вперёд. Умерьте пыл, ладно?",m160_030_050
m160_030_060,char_LUNAMON,"Упс... Прости, Минерва.",m160_030_060
m160_030_070,char_CORONAMON,"Да, мы виноваты.",m160_030_070
m160_030_080,char_MINERVAMON,"Ну же, идём. Юномон ждёт нас впереди.",m160_030_080
m160_040_010,char_JUNOMON,"Значит, ты и есть Великий Страж! Рада встрече, Эгиомон.
Ты молодец, что вернулся в этот мир.",m160_040_010
m160_040_020,char_JUNOMON,"Кроме того, Минервамон рассказала мне о твоих многочисленных
боевых подвигах.",m160_040_020
m160_040_030,char_JUNOMON,"Несомненно, это лишь малая толика истинных возможностей Великого
Стража. Воистину счастливый день...",m160_040_030
m160_040_040,char_AEGIOMON,А? Ч-что ещё за «Великий Страж»?!,m160_040_040
m160_040_050,char_MINERVAMON,"Ну, яйцо, которое я искала... уже вылупилось.",m160_040_050
m160_040_060,char_MINERVAMON,"А ты сказал, что яйцо было первым, что ты увидел...
Да и я сама видела твою невероятную силу.",m160_040_060
m160_040_070,char_MINERVAMON,"Сомнений нет. Ты Великий Страж, вылупившийся из того яйца.",m160_040_070
