string2 0,string 1,string 2,string 3
s030_031_010,char_SPROUT_SIRENMON,"Лесная деревня кажется таким милым местом. Я слышу там самое
красивое пение...",
s030_031_020,char_PLAYER_M,{next}Звучит неплохо.,
s030_031_021,char_PLAYER_M,{next}Кто это сказал?,
s030_031_022,char_PLAYER_M,{next}Вот это да! Говорящий росток?!,
s030_031_030,char_SPROUT_SIRENMON,"ДА... Жаль, что я не могу услышать это поближе...",
s030_031_040,char_SPROUT_SIRENMON,Видишь росток прямо перед собой? Это я!,
s030_031_050,char_SPROUT_SIRENMON,"Мы уже разговаривали друг с другом раньше. Может быть, вы
забывчивый человек?",
s030_031_060,char_SPROUT_SIRENMON,"Я Сиренмон. Сейчас я восстанавливаю тело в этой
форме.",
s030_031_070,char_SPROUT_SIRENMON,"Я бы с удовольствием побольше общался с другими, но, к
сожалению, не многие дигимоны когда-либо приходят сюда.",
s030_031_080,char_SPROUT_SIRENMON,"Поэтому я часто бываю очарован этими голосами, доносящимися
издалека. Что изменилось в деревне?",
s030_031_090,char_PLAYER_M,{next}Группа снова в сборе.,
s030_031_091,char_PLAYER_M,{next}Можешь описать эти голоса?,
s030_031_092,char_PLAYER_M,{next}Не скажу.,
s030_031_100,char_SPROUT_SIRENMON,Я так и думал! Это замечательно!,
s030_031_110,char_SPROUT_SIRENMON,"Они поют ""глурп, глурп"" так красиво, что мне достаточно закрыть
глаза, чтобы услышать их заново!",
s030_031_120,char_SPROUT_SIRENMON,"О, как жестоко... Не могли бы вы проявить немного сочувствия к
моему одинокому сердцу?",
s030_031_130,char_SPROUT_SIRENMON,"Этот прекрасный припев Гэкомон с Сегунгекомоном в качестве
ведущего вокала...",
s030_031_140,char_SPROUT_SIRENMON,"Жаль, что я не могу услышать их завораживающие голоса с такого
близкого расстояния...",
s030_031_150,char_PLAYER_M,{next}Я приведу сюда группу.,
s030_031_151,char_PLAYER_M,{next}Хочешь послушать их вместе?,
s030_031_152,char_PLAYER_M,{next}Тогда я спою вместо них.,
s030_031_160,char_SPROUT_SIRENMON,"Правда?! О, я так счастлива, что словами
не передать... Спасибо!",
s030_031_170,char_SPROUT_SIRENMON,"Как вы можете видеть, я не могу покинуть убежище. Группе
придется приехать ко мне.",
s030_031_180,char_SPROUT_SIRENMON,"Я ценю ваше предложение, но... одной вашей доброты будет
достаточно. Спасибо.",
s030_031_190,char_SPROUT_SIRENMON,Я не могу покинуть убежище. Группе придется прийти ко мне.,
s030_031_200,char_SPROUT_SIRENMON,"Я знаю, что, возможно, этого никогда не произойдет, но, несмотря
на это, я давно ждал визита группы.",
s030_031_210,char_TONOSAMAGEKOMON,"Глурп, глурп, глурп, глурп, глууууурп! ♪",
s030_031_220,char_TONOSAMAGEKOMON,"... А, глурп? Могу я тебе кое с чем помочь, глурп?",
s030_031_230,char_PLAYER_M,"{next}Сиренмон хочет услышать, как ты поёшь!",
s030_031_231,char_PLAYER_M,Нам нужно поговорить.,
s030_031_232,char_PLAYER_M,Позволь мне спеть с тобой.,
s030_031_240,char_TONOSAMAGEKOMON,"Л-леди Сиренмон, глурп?! С-Серьезно, глурп?",
