string2 0,string 1,string 2,string 3
m360_010_010,char_UNKNOWN,Грааааааагх...!,m360_010_010
m360_010_020,char_UNKNOWN,Ярость... Титааааанов...!,m360_010_020
m360_010_030,char_UNKNOWN,Смерть... Хрономону... Смерть... Хрономону...,m360_010_030
m360_010_040,char_UNKNOWN,"Хрономон, Хрономон, Хрономон, ХРОНОМООООН!",m360_010_040
m360_010_050,char_PLAYER_M,Что-то не так...{next},
m360_010_051,char_PLAYER_M,Слишком много ненависти к герою...{next},
m360_010_052,char_PLAYER_M,Это действительно Плутомон?{next},
m360_010_057,char_UNKNOWN,Я... ЧУВСТВУЮ... ХНХ... НЕ ТАК...! АГХ... АААГХ... ГАААААГХ!,m360_010_057
m360_010_058,char_UNKNOWN,Я-Я... Я... ЭТО... ЭТО... НЕ МОЖЕТ... АГХ... ААААААГХ...!,m360_010_058
m360_010_059,char_UNKNOWN,АРГХ... М-МОЁ... ИМЯ... ПЛУТОМОН...! ВРАГ... ХРОНОМОНА...,m360_010_059
m360_010_060,char_UNKNOWN,ГРААААААААААГХ...!,m360_010_060
m360_020_005,char_UNDEADPLUTOMON,Гвууух...,vo_mpc916_Sadness_001
m360_020_010,char_UNDEADPLUTOMON,Нет... Я-Я... не...,m360_020_010
m360_040_010,char_NARRATION,Некогда Плутомон был королём Титанов и правил Илиадой.,m360_040_010
m360_040_011,char_NARRATION,"Вынужденный отречься от трона, он сделал подземный мир своим
новым царством и вершил там суд над заблудшими душами...",m360_040_011
m360_040_012,char_NARRATION,...тихо проводя вечность в глубинах Илиады.,m360_040_012
m360_040_020,char_NARRATION,Но в один роковой день...,m360_040_020
m360_040_021,char_NARRATION,"...Плутомон внезапно появился во главе армии Титанов и начал
полномасштабное вторжение в Илиаду.",m360_040_021
m360_040_030,char_NARRATION,Последовавшие жестокие сражения обрекли мир на разрушение.,m360_040_030
m360_050_010,char_NARRATION,"Наши герои вошли в замок Плутомона, надеясь остановить
вторжение Титанов в Илиаду...",m360_050_010
m360_050_011,char_NARRATION,"Но там они встретили живой труп дигимона — искалеченный останок
того, кем некогда был Плутомон.",m360_050_011
m360_050_020,char_NARRATION,Что же произошло с Плутомоном?,m360_050_020
m360_050_021,char_NARRATION,"Кто, если не Плутомон, отдавал приказы Титанам?",m360_050_021
m360_050_022,char_NARRATION,"Разгадка этой тайны может указать путь к предотвращению
трагедий, охвативших оба мира.",m360_050_022
m360_070_010,char_MYSTERIOUS_DIGIMON,"Плутомон, до сих пор ты прекрасно справлялся.",m360_070_010
m360_070_020,char_MYSTERIOUS_DIGIMON,Из тебя получилась прекрасная марионетка.,m360_070_020
m360_070_030,char_MYSTERIOUS_DIGIMON,"Скоро герой возродится. Это значит, что твоя работа окончена...",m360_070_030
m360_070_040,char_MYSTERIOUS_DIGIMON,"В тебе ещё теплится жизнь, верно?
Тогда ты мне ещё пригодишься.",m360_070_040
m360_070_050,char_MYSTERIOUS_DIGIMON,"Благодаря этому хроноликсиру ты будешь вечно скитаться по миру
ходячим трупом.",m360_070_050
m360_070_060,char_PLUTOMON,Кто... ты?,m360_070_060
m360_070_070,char_PLUTOMON,Скажи мне. Что стало... с Цифровым миром?,m360_070_070
m360_070_080,char_PLUTOMON,...,m360_070_080
m360_070_090,char_PLUTOMON,...Ясно.,m360_070_090
m360_070_100,char_PLUTOMON,"Значит, ты... из числа союзников Меркуримона...?",m360_070_100
m360_070_110,char_PLUTOMON,"Пожалуйста, передай Меркуримону мои слова. Судьба Цифрового мира
висит на волоске.",m360_070_110
m360_070_115,char_PLUTOMON,"Пока мной манипулировали и управляли, я узнал всю правду...
Можно сказать, правду об этом мире.",m360_070_115
m360_070_120,char_PLUTOMON,"Этот конфликт, всё происходящее... было подстроено...",m360_070_120
m360_070_130,char_PLUTOMON,"...«героем», павшим во тьму.",m360_070_130
m360_080_010,char_PLUTOMON,"Герой Хрономон владел временем и благодаря этому мог читать
Хроники Акаши, хранящиеся в глубинах Илиады.",m360_080_010
m360_080_011,char_PLUTOMON,Хрономон владел временем и безраздельно правил Илиадой.,m360_080_011
m360_080_020,char_PLUTOMON,"Но однажды из фрагмента записи в Хрониках Акаши Хрономон узнал
правду о мире:",m360_080_020
m360_080_030,char_PLUTOMON,"наш мир служит прибежищем для существа более высокого порядка,
чем мы.",m360_080_030
m360_080_031,char_PLUTOMON,"Хроники Акаши хранили упоминания о существе, подобном творцу,
который замыслил всё сущее.",m360_080_031
m360_080_032,char_PLUTOMON,Эта истина повергла Хрономона в отчаяние.,m360_080_032
m360_080_040,char_PLUTOMON,"Это означало, что каждое событие предопределено. Всё сущее стало
для Хрономона лишь шестерёнками созданной этим существом машины.",m360_080_040
m360_080_050,char_PLUTOMON,"Хрономон жаждал разорвать оковы судьбы. Он приказал воинам
Илиады — Титанам — выступить против высшего существа.",m360_080_050
m360_080_060,char_PLUTOMON,"Высшее существо без труда одолело Хрономона, а затем заточило
его в ядре управляющего временем устройства — Хроник Акаши.",m360_080_060
m360_080_070,char_PLUTOMON,"Высшее существо объявило Титанов мятежными заговорщиками,
изгнало их в низший слой Илиады и заклеймило злодеями
Цифрового мира.",m360_080_070
m360_090_010,char_PLUTOMON,"Всё это время я не подозревал... что наши старые легенды
изобилуют выдумками.",m360_090_010
m360_090_020,char_PLUTOMON,"Я всегда ненавидел нашу так называемую «историю» поражения
от героя. За что Титаны обречены на такие страдания?",m360_090_020
m360_090_030,char_PLUTOMON,"Власть Титанов над Течением... Только она могла возместить нам
изгнание на край света!",m360_090_030
