string2 0,string 1,string 2,string 3
f_d1301_0020_0010,char_SIMMONS,"Превосходно! Все прошло гладко. Однако нам нужно поторопиться.
Где-то в лаборатории заключены несколько дигимонов.",f_d1301_0020_0010
f_d1301_0020_0020,char_SIMMONS,"Я предлагаю отправиться в комнату охраны. Там наверняка
найдется какая-нибудь полезная информация.",f_d1301_0020_0020
f_d1301_0030_0010,char_SIMMONS,Подожди минутку. Что-то не так. Это...,f_d1301_0030_0010
f_d1301_0030_0020,char_SIMMONS,...Дигимон? А персонала нигде не видно.,f_d1301_0030_0020
f_d1301_0030_0030,char_SIMMONS,"У меня плохое предчувствие по этому поводу... Но все, что мы
можем сделать прямо сейчас, это поспешить в комнату охраны.",f_d1301_0030_0030
f_d1301_0040_0010,char_SIMMONS,"Похоже, поблизости нет персонала. Небрежно,
но для нас это хорошая новость.",f_d1301_0040_0010
f_d1301_0040_0020,char_SIMMONS,"Я этого боялась! Это секция B. Дигимоны хранятся в дальнем конце
лаборатории.",f_d1301_0040_0020
f_d1301_0040_0030,char_SIMMONS,"Нам придется прорваться через охрану, чтобы попасть туда.",f_d1301_0040_0030
f_d1301_0040_0040,char_SIMMONS,"Возможно, у входа в лабораторию все прошло гладко, но доступ в
секцию В ограничен даже для большинства сотрудников.",f_d1301_0040_0040
f_d1301_0040_0050,char_SIMMONS,"Моего поддельного удостоверения личности, вероятно, будет
недостаточно, чтобы пропустить нас внутрь.",f_d1301_0040_0050
f_d1301_0040_0060,char_SIMMONS,"Мне нужно будет внести в него некоторые обновления. Давайте
отправимся в серверную.",f_d1301_0040_0060
f_d1301_0050_0010,char_SECURITY,"Сообщение на экране гласит: ""Зарегистрировать новый
идентификатор?""",
f_d1301_0050_0020,char_SECURITY,"""... Необходима окончательная проверка. Пожалуйста, введите
идентификационный номер соответствующего руководителя"".",
f_d1301_0050_0030,char_SIMMONS,"О-о, вот оно. Очевидно, у меня нет при себе идентификационного
номера руководителя. Нам нужно его найти.",f_d1301_0050_0030
f_d1301_0050_0040,char_SIMMONS,"Эти исследователи такие же ленивые и неорганизованные, как и я.
Обыщите комнаты, держу пари, вы что-нибудь найдете.",f_d1301_0050_0040
f_d1301_0050_0050,char_SIMMONS,"Вы займитесь ID руководителя. А я пока
поищу кое-что ещё.",f_d1301_0050_0050
f_d1301_0050_0060,char_TOUDO,Мы не можем оставить доктора Симмонс здесь совсем одну.,f_d1301_0050_0060
f_d1301_0050_0070,char_TOUDO,Я останусь с ней.,f_d1301_0050_0070
f_d1301_0050_0080,char_TOUDO,"Но я все время буду следить за вашей ситуацией. Просто
позвоните мне, если что-то пойдет не так.",f_d1301_0050_0080
f_d1301_0050_0090,char_SIMMONS,"Ладно, похоже, у нас есть план. Ты продолжаешь осматривать этаж.",f_d1301_0050_0090
f_d1301_0060_0010,,"На экране сообщение.
«Как пользоваться аварийным ID → памятка на доске»",
f_d1301_0060_0020,,"Я выдал тебе новое удостоверение личности, но это становится
смешным. Сколько раз мне уже приходилось переоформлять его для тебя?",
f_d1301_0060_0030,,"Вы можете быть отличным исследователем, но во всех других
отношениях вы совершенно безнадежны.",
f_d1301_0060_0040,,"Я прикрепил записку к доске, чтобы ты не потеряла эту.",
f_d1301_0060_0050,,Впредь не возись с ID. Просто смотри на доску.,
f_d1301_0060_0060,,—Управление,
f_d1301_0060_0070,char_TOUDO,"Похоже, где-то на белой доске приклеена записка, которая может
пригодиться. Но белых досок много...",
f_d1301_0060_0080,char_TOUDO,"Вам придется просматривать их по одному, чтобы увидеть, в каком
из них есть эта записка.",
f_d1301_0070_0010,,Там есть записка.,
f_d1301_0070_0020,,"""Перестаньте оставлять секретную информацию там, где ее может
увидеть любой желающий"".",
f_d1301_0070_0030,,"""Я поместил важную документацию в файл. В дальнейшем она будет
храниться там"".",
