string2 0,string 1,string 2,string 3
f_d0601_0010_0010,,Попасть на борт?,
f_d0601_0010_0020,,ДА.,
f_d0601_0010_0021,,{end}Нет.,
f_d0601_0030_0010,char_APOLLOMON,"Вы, должно быть, удивлены...
что всё обернулось именно так.",
f_d0601_0030_0020,char_APOLLOMON,Все верно. Это бывшее место храма Илиады.,
f_d0601_0030_0030,char_DIANAMON,"Юномон ведёт себя странно с тех пор, как её разлучили
с Великим Хранителем и похитили её сокровище...",
f_d0601_0030_0040,char_DIANAMON,"Но что именно изменило ее ...? Это то, что я хочу знать.",
f_d0602_0010_0010,,"Похоже, прямо сейчас вы не можете двигаться дальше.",
f_d0602_0020_0010,char_APOLLOMON,"Похоже, мы успели вовремя.",
f_d0602_0020_0020,char_DIANAMON,С этого момента мы будем сопровождать вас.,
f_d0602_0030_0010,char_INROOMBROADCAST,"Предупреждение. Существует сбежавший дигимон с возможностью
трансформации на свободе. Будьте осторожны при обмене информацией.",
f_d0603_0010_0010,char_CLAVISANGEMON,Они должны быть где-то здесь! Найдите их немедленно!,f_d0603_0010_0010
f_d0603_0010_0013,char_TUNOMON_TITAMON,"Они каким-то образом опередили нас. Послушай, парень.",f_d0603_0010_0013
f_d0603_0010_0015,char_TUNOMON_TITAMON,"Чтобы открыть ячейки с помощью гамма-устройства, вы также должны
задействовать два других устройства где-то здесь.",f_d0603_0010_0015
f_d0603_0010_0016,char_TUNOMON_TITAMON,"Эти два устройства называются Альфа-устройством
и Бета-устройством.",f_d0603_0010_0016
f_d0603_0010_0017,char_TUNOMON_TITAMON,"Клависангемон - опасный противник. Старайтесь избегать его, пока
мы ищем эти два устройства.",f_d0603_0010_0017
f_d0603_0020_0010,char_TUNOMON_TITAMON,Этого должно хватить. О бета-версии устройства позаботились.,
f_d0603_0020_0020,char_TUNOMON_TITAMON,Теперь мы попробуем найти Альфа-устройство!,
f_d0603_0020_0030,char_TUNOMON_TITAMON,"Теперь мы должны суметь использовать Гамма-устройство.
Вернёмся к восточному проходу и откроем камеру Минервамон!",
f_d0603_0020_0040,char_ORGEMON,"А? Теперь мы можем выбираться! Я не знаю, как все это произошло,
но я возьму это на себя!",
f_d0603_0020_0050,char_HYOUGAMON,Лорд Титамон! Ты в ответе за это?! Ты лучший!,
f_d0603_0020_0060,char_FUGAMON,"Это заведение опаснее, чем вы думаете. Я говорю, что мы все
следуем примеру лорда Титамона!",
f_d0603_0020_0070,char_ORGEMON,"Да, это, наверное, самый безопасный выбор. Ладно, все следуйте
за лордом Титамоном!",
f_d0603_0030_0010,char_TUNOMON_TITAMON,Вот... Это разблокировало альфа-устройство.,f_d0603_0030_0010
f_d0603_0030_0020,char_TUNOMON_TITAMON,Теперь давайте найдем бета-версию устройства!,f_d0603_0030_0020
f_d0603_0030_0030,char_TUNOMON_TITAMON,"Теперь мы должны суметь использовать Гамма-устройство.
Вернёмся к восточному проходу и откроем камеру Минервамон!",f_d0603_0030_0030
f_d0603_0030_0040,char_WITCHMON,"Фух, я думал, мне конец! Ах, лорд Титамон...",
f_d0603_0030_0050,char_TUNOMON_TITAMON,"О, это ты, Ведьмак! Я рад видеть, что ты в безопасности, но...",
f_d0603_0030_0060,char_TUNOMON_TITAMON,"... мы здесь в полной ловушке. Похоже, нам нужно найти выход.",
f_d0603_0030_0070,char_WITCHMON,"Я последую за тобой, куда бы ты ни повел, лорд Титамон!",
f_d0603_0050_0010,char_ORGEMON,Эй! Что все это значит?! И как нам теперь отсюда выбираться?!,
f_d0603_0050_0020,char_FUGAMON,Это нехорошо! Совсем нехорошо! Мы зашли в тупик!,
f_d0603_0050_0030,char_HYOUGAMON,"Забудь об этом, ладно? Что это? Похоже на какой-то переключатель
или что-то в этом роде!",
f_d0603_0060_0010,char_ORGEMON,"Мы должны найти способ выбраться отсюда, и побыстрее!",
f_d0603_0060_0020,char_FUGAMON,"Скажи мне что-нибудь, чего я не знаю! Если бы это было так
просто, мы бы уже нашли это к настоящему времени!",
f_d0603_0060_0030,char_HYOUGAMON,"Заткнись на секунду, ладно? Здесь выключатель!",
f_d0603_0060_0040,char_FUGAMON,Не смей щелкать этим выключателем.,
f_d0603_0060_0050,char_ORGEMON,"Это не шутка. Не нажимай его, что бы ни случилось!",
f_d0603_0060_0060,char_ORGEMON,"Мы не дураки, ты же знаешь. У тебя ничего не получается, когда
ты переворачиваешь эти штуки!",
f_d0603_0060_0070,char_HYOUGAMON,"Так ты говоришь, это ловушка? Хе-хе. Мы слишком умны, чтобы
попасться на это. Я ни за что не откажусь!",
f_d0603_0070_0010,char_CLAVISANGEMON,"Вот ты где! А теперь спокойно сдавайся, если знаешь, что для
тебя лучше!",
f_d0603_0070_0020,char_HYOUGAMON,У-у-ух! Это нехорошо!,
f_d0603_0070_0030,char_FUGAMON,Что нам теперь делать?!,
f_d0603_0070_0040,char_ORGEMON,Лорд Титамон!,
f_d0603_0070_0050,char_TUNOMON_TITAMON,"У нас нет ни единого шанса в настоящей битве! Отступаем!
Спасайте свои жизни!",
f_d0603_0070_0060,char_TUNOMON_TITAMON,Беги и не оглядывайся!,
f_d0603_0070_0070,char_ORGEMON,Двааааах!,
f_d0603_0070_0080,char_HYOUGAMON,Дааааа! Огремон!,
f_d0603_0070_0090,char_FUGAMON,"Черт возьми! Я не могу просто оставить их здесь ...! Лорд
Титамон, отправляйтесь в безопасное место!",
f_d0603_0070_0100,char_TUNOMON_TITAMON,"Эй, подожди! Кх... Ладно, ещё встретимся!",
f_d0603_0070_0110,char_TUNOMON_TITAMON,"Пошли, малыш!",
f_d0603_0080_0010,char_WITCHMON,Он здесь ...!,
f_d0603_0080_0020,char_TUNOMON_TITAMON,Подожди... Ведьмак! Усыпи этого молокососа!,
f_d0603_0080_0030,char_WITCHMON,Хм... Давай посмотрим...,
f_d0603_0080_0040,char_WITCHMON,Праздный Пузырь!,
f_d0603_0080_0050,char_TUNOMON_TITAMON,Отличная работа!,
f_d0603_0080_0060,char_CLAVISANGEMON,* зевок* ...Упс!,
f_d0603_0080_0070,char_WITCHMON,Что?!,
f_d0603_0080_0080,char_TUNOMON_TITAMON,Ударь его своим заклинанием еще раз!,
f_d0603_0080_0090,char_WITCHMON,Праздный Пузырь!,
f_d0603_0080_0100,char_CLAVISANGEMON,...Ха? Что только что произошло ...?,
f_d0603_0080_0110,char_WITCHMON,Я так и знал! Эффект проходит почти мгновенно!,
f_d0603_0080_0120,char_CLAVISANGEMON,Понятно... Так это вы стоите за всем этим!,
f_d0603_0080_0130,char_TUNOMON_TITAMON,"Похоже, у нас нет другого выбора, кроме как бежать!",
f_d0603_0090_0010,char_CLAVISANGEMON,Ты так легко от меня не отделаешься!,f_d0603_0090_0010
f_d0603_0100_0010,char_TUNOMON_TITAMON,Ведьмак! Сейчас же!,
f_d0603_0100_0020,char_WITCHMON,Праздный Пузырь!,
f_d0603_0100_0030,char_CLAVISANGEMON,А теперь приготовься встретить свой конец!,
f_d0603_0100_0040,char_CLAVISANGEMON,А?!,f_d0603_0100_0040
f_d0603_0100_0045,char_CLAVISANGEMON,Опять вы все такие!,f_d0603_0100_0045
f_d0603_0100_0050,char_CLAVISANGEMON,* бормочет* Где я ...? Это дом?,f_d0603_0100_0050
f_d0603_0100_0055,char_CLAVISANGEMON,Да?! ТЫ ЗА ЭТО ЗАПЛАТИШЬ!!,f_d0603_0100_0055
f_d0603_0100_0060,char_CLAVISANGEMON,"* мямля* Не думаю, что смогу все это съесть...",f_d0603_0100_0060
f_d0603_0100_0065,char_CLAVISANGEMON,"Да?! ВСЕ, с меня ХВАТИТ!!",f_d0603_0100_0065
f_d0603_0110_0010,char_ORGEMON,О! Вот и он! Э-э-э-это выглядит не очень хорошо для нас!,
f_d0603_0110_0020,char_FUGAMON,"Не может быть, чтобы это был только один из них! Сколько точно
их там?!",
f_d0603_0110_0030,char_CLAVISANGEMON,"От меня никуда не деться! Для всех вас это закончится здесь и
сейчас!",
f_d0603_0110_0040,char_HYOUGAMON,Видишь?! Он тоже даже здесь!,
f_d0603_0110_0050,char_TUNOMON_TITAMON,"Не волнуйся! Мы можем усыпить его! Ведьмак, делай свое дело!",
f_d0603_0110_0060,char_WITCHMON,Понятно! Праздный пузырь!,
f_d0603_0110_0070,char_WITCHMON,Упс... Мне нужно больше энергии.,
f_d0603_0110_0080,char_CLAVISANGEMON,"Ты заплатишь за то, что так унизил меня!",
f_d0603_0110_0090,char_WITCHMON,Ого! Теперь мы действительно разозлили его!,
f_d0603_0120_0010,char_TUNOMON_TITAMON,Мы не можем пойти этим путем! Он наверняка найдет нас!,f_d0603_0120_0010
f_d0603_0130_0010,char_TUNOMON_TITAMON,"Пошли, малыш!",f_d0603_0130_0010
f_d0603_0140_0010,char_TUNOMON_TITAMON,"Ладно, малыш. Бета-версия устройства рядом. Сначала позаботься о
нем.",
f_d0604_0010_0010,,"Похоже, отсюда она не открывается.",
f_d0604_0020_0010,,"Должно быть, это выключатель системы безопасности. Однако он
заблокирован, и им нельзя воспользоваться прямо сейчас.",
f_d0604_0030_0010,,"Должно быть, это выключатель, открывающий камеры. Однако он
заблокирован и не может быть использован прямо сейчас.",
f_d0604_0040_0010,,"Стена здесь слабая. Вероятно, вы могли бы разрушить ее с помощью
Дигимон.",
f_d0604_0050_0010,,Стена прямо здесь слабая.,
f_d0604_0060_0010,,Огромный Дигимон крепко спит.,
f_d0604_0060_0020,,"Здесь можно обнаружить присутствие непостижимого зла. Сейчас
было бы лучше держаться на некотором расстоянии.",
f_d0604_0070_0010,char_INROOMBROADCAST,Внимание! Внимание! Совершен побег из тюрьмы Титанов!,
f_d0604_0070_0020,char_INROOMBROADCAST,"Титамон, Скаллбалучимон и некоторые другие Титаны сбежали!",
f_d0604_0070_0030,char_INROOMBROADCAST,"Мы закрываем объект. Если вы наткнетесь на беглецов, немедленно
задержите их!",
f_d0604_0080_0010,char_ORGEMON,"Давай, сейчас же! Что случилось?",
f_d0604_0080_0020,char_HYOUGAMON,На нас это не подействует...,
f_d0604_0080_0030,char_FUGAMON,Выкладывай уже! Где лорд Титамон?!,
f_d0604_0080_0040,char_TUNOMON_TITAMON,"Тьфу! Я что, должен объяснять это каждый раз? Смотри прямо перед
собой — Ой!",
f_d0604_0080_0050,char_ORGEMON,"У нас нет времени дурачиться. Если ты не знаешь, так и скажи.",
f_d0604_0080_0060,char_DORIMON,А?!,
f_d0604_0080_0070,char_WITCHMON,"Привет, ребята... На самом деле это лорд Титамон...",
f_d0604_0080_0080,char_FUGAMON,"А? О, привет, Ведьмак! Мы ищем лорда Титамона.",
f_d0604_0080_0090,char_ORGEMON_AND_FUGAMON_AND_HYOUGAMON,...Подождите. Что за?!,
f_d0604_0090_0010,char_ORGEMON,Мы здорово облажались... Что нам теперь делать?,
f_d0604_0090_0020,char_HYOUGAMON,"П-Пожалуйста, простите нас!",
f_d0604_0090_0030,char_FUGAMON,О-Огремон сказал нам сделать это!,
f_d0604_0090_0040,char_TUNOMON_TITAMON,"Я запомню это, тупицы!",f_d0604_0090_0040
f_d0604_0090_0050,char_DORIMON,А?!,
f_d0604_0090_0060,char_WITCHMON,"Я так счастлив, что снова могу сражаться бок о бок с лордом
Титамоном... Ии-хи-хи!",
f_d0604_0090_0061,char_WITCHMON,"А, это вы, ребята. Не то чтобы я хотел вас видеть.",
f_d0604_0090_0062,char_WITCHMON,"Но прямо сейчас лорд Титамон на первом месте, так что давайте
объявим временное прекращение огня.",
f_d0604_0090_0070,char_APOLLOMON,Что они делают?,f_d0604_0090_0070
f_d0604_0100_0010,char_DIANAMON,Минни... Минерва! Где ты?!,f_d0604_0100_0010
f_d0604_0100_0020,char_MINERVAMON,"Этот голос... Это ты, Дайанамон?",f_d0604_0100_0020
f_d0604_0100_0030,char_DIANAMON,Минни! Что ты там делаешь?!,f_d0604_0100_0030
f_d0604_0100_0040,char_DIANAMON,Кх... Не открывается!,f_d0604_0100_0040
f_d0604_0100_0050,char_MINERVAMON,"Эта клетка, по-видимому, управляется каким-то механизмом.",f_d0604_0100_0050
f_d0604_0100_0060,char_MINERVAMON,"Оно должно быть где-то здесь. Кажется, они назвали его
""Гамма-устройство"".",f_d0604_0100_0060
f_d0604_0100_0070,char_DIANAMON,"Поняла! Я найду это ""Гамма-устройство"" и сразу вернусь!",f_d0604_0100_0070
f_d0604_0110_0010,char_CLAVISANGEMON,Так вы и есть беглецы ?! Я сам вас задержу!,f_d0604_0110_0010
f_d0604_0120_0010,char_CLAVISANGEMON,И это все?!,f_d0604_0120_0010
f_d0604_0120_0020,char_CLAVISANGEMON,...,f_d0604_0120_0020
f_d0604_0120_0030,char_CLAVISANGEMON,Куда они подевались?!,f_d0604_0120_0030
f_d0604_0120_0040,char_CLAVISANGEMON,...,f_d0604_0120_0040
f_d0604_0120_0050,char_CLAVISANGEMON,"Дайанамон, Аполломон и Титаны тоже...?",f_d0604_0120_0050
f_d0604_0120_0060,char_CLAVISANGEMON,Ну что ж.,f_d0604_0120_0060
f_d0604_0120_0070,char_CLAVISANGEMON,"Моя единственная цель - задержать беглецов. Если они работают
вместе, это облегчает их поимку.",f_d0604_0120_0070
f_d0604_0130_0010,char_TUNOMON_TITAMON,Эти чертовы дети! Как они посмели бросить меня!,f_d0604_0130_0010
f_d0604_0130_0020,char_DORIMON,А?!,
f_d0604_0130_0030,char_TUNOMON_TITAMON,"Я думаю, мы должны работать вместе, малыш. У меня есть довольно
хорошая идея о том, как открывать камеры.",f_d0604_0130_0030
f_d0604_0130_0040,char_TUNOMON_TITAMON,"Вы все хотите спасти Минервамон. И, естественно, мы тоже хотим
сбежать отсюда.",f_d0604_0130_0040
f_d0604_0130_0050,char_TUNOMON_TITAMON,Для меня это звучит как предпосылки взаимовыгодного соглашения.,f_d0604_0130_0050
f_d0604_0130_0060,char_TUNOMON_TITAMON,"Итак, что скажешь? Мы договорились ...?",f_d0604_0130_0060
f_d0604_0130_0070,char_TUNOMON_TITAMON,"Хорошо. Сначала нам нужно направиться к Гамма-устройству,
которое контролирует клетки. Оно должно быть наверху по этой лестнице.",f_d0604_0130_0070
f_d0604_0130_0080,char_TUNOMON_TITAMON,"Пошли, малыш.",f_d0604_0130_0080
f_d0604_0130_0090,char_TUNOMON_TITAMON,"Это гамма-устройство, которое управляет клетками. Но им немного
сложно пользоваться.",f_d0604_0130_0090
f_d0604_0130_0100,char_TUNOMON_TITAMON,"Чтобы управлять гамма-устройством, нам нужно сначала
использовать два других устройства, чтобы разблокировать его.",f_d0604_0130_0100
f_d0604_0130_0110,char_TUNOMON_TITAMON,"Я могу показать вам, как к ним добраться. Мы переходим по мосту
трап. А оттуда свернем в западный проход.",f_d0604_0130_0110
f_d0604_0140_0010,char_SHARKMON_BOSS,"А? На что ты уставился ?! Я вырвусь из этой клетки, прежде чем
ты успеешь оглянуться!",
f_d0604_0140_0020,char_SHARKMON_BOSS,"Если бы только я мог восстановить свои силы, я бы сломал эту
клетку в мгновение ока. Черт. Почему я чувствую себя таким слабым прямо сейчас?!",
f_d0604_0150_0010,char_HOLYANGEMON,"Я думаю, мы знаем, кому следует отдать ключ от этой камеры...",
f_d0604_0150_0020,char_ANGEWOMON,"Да, мы согласны, что в руках Клависанджемона было бы безопаснее.",
f_d0604_0150_0030,char_HOLYANGEMON,"Ворота открыты... Подождите. Что это?.. Да ведь это сбежавшие
заключенные!",
f_d0604_0150_0040,char_ANGEWOMON,"Ах, как вовремя! Я сам тебя поймаю!",
f_d0604_0160_0010,char_MINERVAMON,"Очевидно, вам нужен ключ, чтобы открыть дверь здесь. Я слышала,
что они дали его Клависанджемону.",
f_d0604_0160_0020,char_MINERVAMON,"Все, что я могу сделать, это подбадривать тебя, но, пожалуйста,
не делай ничего безрассудного, хорошо? Ты обещаешь?",
f_d0604_0170_0010,,"Похоже, вам нужен ключ, чтобы открыть камеру.",
f_d0604_0180_0010,char_TUNOMON_TITAMON,"Похоже, они преследуют нас. Нам нужно перегруппироваться!",f_d0604_0180_0010
f_d0604_0180_0020,char_TUNOMON_TITAMON,"Ты сказал, что ключ у Клависанджемона, верно?",f_d0604_0180_0020
f_d0604_0180_0030,char_TUNOMON_TITAMON,"Я думаю, Клависанджемон, вероятно, ищет нас в западном крыле.
Давайте отправимся туда прямо сейчас.",f_d0604_0180_0030
f_d0604_0190_0010,char_TUNOMON_TITAMON,"Подождите! Не туда, там Клависанджемон!",f_d0604_0190_0010
f_d0604_0190_0020,char_TUNOMON_TITAMON,Сейчас нет времени разбираться с этими чертовыми ангелами!,f_d0604_0190_0020
f_d0604_0200_0010,char_CLAVISANGEMON,"Ах, я знал, что вы придете! Приготовьтесь, беглецы!",
f_d0604_0200_0020,char_SHAKKOUMON,"Мы нашли тебя! Это все, на что ты способен!",
f_d0604_0200_0030,char_TUNOMON_TITAMON,Кх! И так тоже не выходит!,
f_d0604_0200_0040,char_CLAVISANGEMON,Спасения не будет!,
f_d0604_0200_0050,char_TUNOMON_TITAMON,"С такой скоростью мы будем окружены! Спуститесь по лестнице в
безопасное место!",
f_d0604_0210_0010,char_CLAVISANGEMON,"Самое время положить конец этому фарсу, А?",f_d0604_0210_0010
f_d0604_0210_0020,char_CLAVISANGEMON,"Подождите. Это внутри камеры... Это означает, что защита храма
не распространяется...",f_d0604_0210_0020
f_d0604_0210_0030,char_TUNOMON_TITAMON,Его движения... Он явно замедляется. Это наш шанс! Вперед!,f_d0604_0210_0030
f_d0604_0220_0010,char_CLAVISANGEMON,Нгх ...!,
f_d0604_0220_0020,char_TUNOMON_TITAMON,"Сейчас же, малыш! Используй устройство!",
f_d0604_0220_0030,char_CLAVISANGEMON,Проклятия...!,
f_d0604_0220_0040,char_TUNOMON_TITAMON,"Хе-хе. Какое чудесное зрелище! Теперь он не будет двигаться!
Пошли, малыш!",
f_d0604_0230_0010,char_APOLLOMON,"А, ты вернулся! Другие камеры открылись, но эта по какой-то
причине оставалась закрытой...",f_d0604_0230_0010
