string2 0,string 1,string 2,string 3
s110_102_010,char_ULFORCEVDRAMON,"Я пришел сюда, чтобы посмотреть на Синие дигизоидные доспехи
лорда Нептунемона, но.....",
s110_102_020,char_ULFORCEVDRAMON,"..Я не уверен, как поговорить об этом с лордом Нептунемоном.",
s110_102_030,char_ULFORCEVDRAMON,"Мы будем говорить о чрезвычайно редком материале. Я не хочу
показаться подозрительным.",
s110_102_040,char_PLAYER_M,{next}Упомяну тебя при Нептунемоне.,
s110_102_041,char_PLAYER_M,{next}Хочешь просто пробраться внутрь?,
s110_102_042,char_PLAYER_M,{end}Поговорим позже.,
s110_102_050,char_ULFORCEVDRAMON,"Вы бы сделали это для меня? Я уверен, что так все пройдет
намного гладче!",
s110_102_060,char_ULFORCEVDRAMON,"Мое тело выделяется, поэтому я не мог ""проникнуть незаметно""...
Нет! Я не хочу вызывать подозрений!",
s110_102_070,char_ULFORCEVDRAMON,"Ах, вы заняты. Прошу прощения. Увидимся позже.",
s110_102_080,char_ULFORCEVDRAMON,"Мне жаль просить вас об этом, но, пожалуйста, поговорите за меня
с лордом Нептунемоном.",
s110_102_090,char_ULFORCEVDRAMON,Отпустите нас прямо сейчас!,
s110_102_100,char_JUMBOGAMEMON,"Рад тебя видеть. У меня все хорошо, и я чувствую себя здесь как
дома.",
s110_102_110,char_NEPTUNEMON,"Спасибо, что проделали весь этот путь. Что-нибудь не так?",
s110_102_120,char_ULFORCEVDRAMON,"Надеюсь, вы простите меня за столь внезапный визит. Перейдем
сразу к делу, я...",
s110_102_130,char_NEPTUNEMON,"... Понял, Ульфорсеведрамон. Итак, ты хочешь починить свою
броню, не так ли?",
s110_102_140,char_NEPTUNEMON,"Да, как вы и сказали, моя броня сделана из синего дигизоида.",
s110_102_150,char_ULFORCEVDRAMON,Как вы обычно ремонтируете свою броню?,
s110_102_160,char_NEPTUNEMON,"Он редко повреждается, но при необходимости у меня есть доступ к
жиле хрондигизойтовой руды.",
s110_102_170,char_NEPTUNEMON,И это благодаря ДжамбоГамемон вон там.,
s110_102_180,char_JUMBOGAMEMON,Хехехе. Я нашел рудную жилу!,
s110_102_190,char_ULFORCEVDRAMON,"Тогда, может быть, у вас найдется немного?!",
s110_102_200,char_NEPTUNEMON,"Хотел бы я сказать ""Конечно"", но.....",
s110_102_210,char_NEPTUNEMON,"... несмотря на то, что на данный момент у меня достаточно руды,
хрондигизойтовая руда по-прежнему остается очень редким материалом.",
s110_102_220,char_NEPTUNEMON,Я не могу раздавать это кому попало.,
s110_102_230,char_ULFORCEVDRAMON,"Понятно. Значит, я должен показать тебе, что я достоин?",
s110_102_240,char_NEPTUNEMON,"Именно. Считай это боевым ритуалом, чтобы проявить себя.",
s110_102_250,char_NEPTUNEMON,"Однако океан - моя арена. Если мы будем драться здесь, у меня
будет слишком большое преимущество.",
s110_102_260,char_ULFORCEVDRAMON,Я бы не возражал. Это я прошу об одолжении.,
s110_102_270,char_NEPTUNEMON,"Это должно быть справедливо. Я не могу измерить твою истинную
силу без равных условий игры.",
s110_102_280,char_NEPTUNEMON,Это правда...,
s110_102_290,char_NEPTUNEMON,"Ты там, тот, кто спас океан... Почему бы тебе не присоединиться
к Алфорс Ви-драмон? Вы партнеры, нет?",
s110_102_300,char_ULFORCEVDRAMON,"Не совсем. Я попросил этого человека привести меня сюда, но это
действительно личное дело.",
s110_102_310,char_ULFORCEVDRAMON,Я хочу сделать это без помощи других.,
s110_102_320,char_PLAYER_M,{next}Позволь сражаться рядом с тобой.,
s110_102_321,char_PLAYER_M,{next}Тебе стоит принять условия Нептунемона.,
s110_102_322,char_PLAYER_M,{next}Отступать уже поздно.,
s110_102_330,char_ULFORCEVDRAMON,"Что ж... Когда я обдумываю это рационально, я понимаю, что это
было бы лучшим выходом...",
s110_102_340,char_ULFORCEVDRAMON,"Хм... Действительно, это условие, предложенное оппонентом.
Отклонять его может быть невежливо...",
