string2 0,string 1,string 2,string 3
"m030_010_010","char_LUNAMON","...Оно живое?","m030_010_010"
"m030_010_020","char_CORONAMON","Что это...? Я никогда раньше не видел такого Дигимона.","m030_010_020"
"m030_010_030","char_MINERVAMON","Нет, ты ошибаешься... Это не Дигимон.","m030_010_030"
"m030_010_040","char_LUNAMON","А?... Тогда что это...?","m030_010_040"
"m030_010_050","char_MINERVAMON","Должно быть... это ""человек""!","m030_010_050"
"m030_010_060","char_CORONAMON","Это... человек?","m030_010_060"
"m030_010_070","char_MINERVAMON","Назад, оба!","m030_010_070"
"m030_010_080","char_MINERVAMON","Никакой обычный человек не мог добраться до этого места! Значит,
ты представляешь опасность. Посторонним здесь не место!","m030_010_080"
"m030_010_090","char_MINERVAMON","Какое-то ""правительственное здание""... взорвалось? О чём ты
говоришь?","m030_010_090"
"m030_010_110","char_MINERVAMON","Что тебе нужно? Погоди... Неужели ты охотишься за ""яйцом""...?","m030_010_110"
"m030_010_120","char_MINERVAMON","Готовься, похититель яиц!","m030_010_120"
"m030_010_130","char_LUNAMON","Успокойся, Минерва...","m030_010_130"
"m030_010_140","char_LUNAMON","Мне этот человек кажется просто растерянным.","m030_010_140"
"m030_030_010","char_MINERVAMON","Ч-что? Ещё один нарушитель?!","m030_030_010"
"m030_030_020","char_MINERVAMON","Ты! Должно быть, ты сообщник этого похитителя яиц!","m030_030_020"
"m030_030_030","char_CORONAMON","Минни!","m030_030_030"
"m030_030_040","char_LUNAMON","Н-Нёрви!","m030_030_040"
"m030_030_050","char_LUNAMON","С-скажи, человек! Это твой друг?!","m030_030_050"
"m030_030_060","char_PLAYER_M","Оно было там, когда здание взорвалось!{next}",""
"m030_030_061","char_PLAYER_M","Погоди. Оно последовало за мной сюда?{next}",""
"m030_030_062","char_PLAYER_M","Возможно, это серьёзная аномалия...{next}",""
"m030_030_070","char_LUNAMON","Н-не уверена, о чём ты, но, по сути, ты говоришь, что это плохие
новости, да?!","m030_030_070"
"m030_030_110","char_LUNAMON","Если что-то случится с тем яйцом, человеческий мир тоже может
пострадать!","m030_030_110"
"m030_030_120","char_LUNAMON","Агх! Это так бесит! Нет времени всё объяснять!","m030_030_120"
"m030_030_130","char_LUNAMON","Если ты не друг той тени... Можешь помочь нам? Пожалуйста?!","m030_030_130"
"m030_030_140","char_DESCRIPTIVE_PART","Нет сигнала. Неужели в этом месте есть что-то, вызывающее
помехи?",""
"m030_050_010","char_MINERVAMON","Нет! Останови это! Это яйцо очень важно!","m030_050_010"
"m030_050_015","char_MINERVAMON","Пожалуйста...! Прости, что назвала тебя вором!","m030_050_015"
"m030_050_020","char_PLAYER_M","Агент всегда отвечает на зов о помощи!{next}",""
"m030_050_021","char_PLAYER_M","Дай мне немного больше времени подумать...!",""
"m030_050_022","char_PLAYER_M","Я не понимаю, ЧТО происходит!",""
"m030_050_030","char_LUNAMON","Нет! Скорее...! Яйцо...!","m030_050_030"
"m030_050_040","char_MINERVAMON","Останови эту штуку!","m030_050_040"
"m030_060_010","char_MINERVAMON","А?!","m030_060_010"
"m030_060_020","char_CORONAMON","Нет...!","m030_060_020"
"m030_060_030","char_LUNAMON","Ааах!","m030_060_030"
"m030_070_010","char_MINERVAMON","Я-яйцо!","m030_070_010"
"m030_070_020","char_CORONAMON","Драгоценное яйцо Великого Хранителя...","m030_070_020"
"m030_070_030","char_LUNAMON","То, что должно спасти этот мир...","m030_070_030"
"m030_070_040","char_EVERYONE","ПОХИТИТЕЛЬ ЯИЦ!","m030_070_040"
"m030_080_010","char_TOUHO_CALM_BOY","Хм... Кажется, у нас на руках очередной беспорядок.","m030_080_010"
"m030_080_015","char_TOUHO_CALM_BOY","Конфликт из-за естественных законов этого мира... *вздох*
Полагаю, мы не можем оставаться полностью в стороне.","m030_080_015"
"m030_080_020","char_YGGDRASILL_SELFISH_GIRL","Эй, ты вообще слушаешь? Ты же знаешь, что всё это происходит в
твоей области...","m030_080_020"
"m030_080_025","char_YGGDRASILL_SELFISH_GIRL","...Хомерос.","m030_080_025"
"m030_080_030","char_HOMEROS_SLEEPY_GIRL","...мм?","m030_080_030"
