string2 0,string 1,string 2,string 3
m040_020_010,char_GLASSES_WEARING_MAN,"Вы, должно быть, шутите! Моя дочь, возможно, всё ещё там!",m040_020_010
m040_020_020,char_GLASSES_WEARING_MAN,Нельзя просто взять и внезапно закрыть весь район!,m040_020_020
m040_020_030,char_PUBLIC_SECURITY_PERSONNEL,...,m040_020_030
m040_020_040,char_UNKNOWN,Что здесь за шум?,m040_020_040
m040_020_045,char_PUBLIC_SECURITY_PERSONNEL,Курой... и Широки.,m040_020_045
m040_020_050,char_SUMERAGI,"Вы закончили оцепление территории? Начинайте подготовку к
прорыву.",m040_020_050
m040_020_060,char_GLASSES_WEARING_MAN,...«Прорыву»?,m040_020_060
m040_020_070,char_TOUDO,"Посторонним здесь нельзя. Район оцеплен. Пожалуйста,
немедленно эвакуируйтесь.",m040_020_070
m040_020_080,char_GLASSES_WEARING_MAN,"Моя дочь, возможно, всё ещё там. Я не могу просто уйти!",m040_020_080
m040_020_090,char_SUMERAGI,"Ваша дочь там? Не волнуйтесь. Обещаю, мы найдём её и
обеспечим ей безопасность.",m040_020_090
m040_020_100,char_GLASSES_WEARING_MAN,Я не могу потерять ещё и её...! Не могу!,m040_020_100
m040_020_120,char_SUMERAGI,"Послушайте, нельзя допустить новых происшествий. Прошу,
позвольте нам позаботиться о вашей дочери.",m040_020_120
m040_020_130,char_GLASSES_WEARING_MAN,Чёрт возьми! Как типично! Эта организация никогда не меняется!,m040_020_130
m040_020_140,char_SUMERAGI,«Никогда не меняется»...?,m040_020_140
m040_020_160,char_GLASSES_WEARING_MAN,Забудьте! Говорить с вами бесполезно!,m040_020_160
m040_020_170,char_SUMERAGI,"Приготовиться к прорыву. Всем подразделениям подтвердить свои
позиции!",m040_020_170
m040_030_010,char_GLASSES_WEARING_MAN,Мне всё это не нравится... Словно тот день повторяется...!,m040_030_010
m040_030_020,char_GLASSES_WEARING_MAN,"Не могу дозвониться! Что, чёрт возьми, происходит?!",m040_030_020
m040_030_030,char_GLASSES_WEARING_MAN,"Хм? Что за странный наряд... Ух, мне сейчас не до этого!",m040_030_030
m040_030_040,char_PLAYER_M,Что-то случилось?{next},
m040_030_041,char_PLAYER_M,Где я нахожусь?,
m040_030_042,char_PLAYER_M,Но это же моя униформа!,
m040_030_050,char_GLASSES_WEARING_MAN,"А? Ну, эээ...",m040_030_050
m040_030_060,char_GLASSES_WEARING_MAN,"Да, вообще-то, случилось кое-что. Моя дочь...",m040_030_060
m040_030_070,char_GLASSES_WEARING_MAN,"Где? Это парк Синдзюку... Эй, ты чего добиваешься?
Издеваешься надо мной?",m040_030_070
m040_030_080,char_GLASSES_WEARING_MAN,"Прости, сейчас мне не до объяснений. Тебе тоже пора
эвакуироваться.",m040_030_080
m040_030_090,char_GLASSES_WEARING_MAN,"Я о твоём... как это сейчас молодёжь называет? «Косплей»?
Надо признать, выглядит стильно...",m040_030_090
m040_030_100,char_GLASSES_WEARING_MAN,"Кажется, я уже где-то видел этот наряд... Но сейчас и правда
не до этого.",m040_030_100
m040_030_110,char_GLASSES_WEARING_MAN,Инори?! Где ты?!,m040_030_110
m040_030_120,char_VOICE_MIXED_WITH_NOISE,...Папа... беда... под землёй...,m040_030_120
m040_030_130,char_VOICE_MIXED_WITH_NOISE,А-а-а...!!!,m040_030_130
m040_030_140,char_GLASSES_WEARING_MAN,Эй! Инори!,m040_030_140
m040_030_150,char_GLASSES_WEARING_MAN,Чёрт возьми! Что же происходит?!,m040_030_150
m040_030_160,char_GLASSES_WEARING_MAN,"Она под землёй! Наверное, поэтому связь такая плохая!",m040_030_160
m040_030_170,char_GLASSES_WEARING_MAN,"Ух, надо найти способ спуститься туда...!",m040_030_170
m040_030_180,char_GLASSES_WEARING_MAN,Чёрт возьми! Заперто!,m040_030_180
m040_030_190,char_GLASSES_WEARING_MAN,Что я вообще могу сделать?!,m040_030_190
m040_040_010,char_GLASSES_WEARING_MAN,"Моя дочь должна быть где-то здесь, внизу.",m040_040_010
m040_040_020,char_GLASSES_WEARING_MAN,"Понятия не имею, что происходит... Нам нужно двигаться
осторожно.",m040_040_020
m040_050_010,char_GLASSES_WEARING_MAN,Хироко! Что ты здесь делаешь?,m040_050_010
m040_050_020,char_HIROKO_FIRST,Ух...,m040_050_020
m040_050_030,char_HIROKO_FIRST,О!,m040_050_030
m040_050_040,char_HIROKO_FIRST,Ааааа! Монстры!,m040_050_040
m040_050_050,char_GLASSES_WEARING_MAN,"Успокойся! Глубоко вдохни и расскажи, что произошло!",m040_050_050
m040_050_060,char_HIROKO_FIRST,М-мне очень жаль...,m040_050_060
m040_050_070,char_HIROKO_FIRST,Н-ну...,m040_050_070
m040_050_080,char_HIROKO_FIRST,"Говорят, здесь творятся странные вещи. Если снять их на видео,
ролик может разлететься по сети...",m040_050_080
m040_050_090,char_HIROKO_FIRST,"Эй, это... какой-то косплей? Хотя мне почему-то кажется, что
я уже где-то видела этот наряд...",m040_050_090
m040_050_100,char_HIROKO_FIRST,Стой! Не двигайся!,m040_050_100
m040_050_110,char_HIROKO_FIRST,Так тебя зовут? Очень приятно!,m040_050_110
m040_050_120,char_HIROKO_FIRST,"Привет... Хочешь стать гостем на моём канале? Твой странный...
то есть крутой наряд точно набрал бы кучу просмотров.",m040_050_120
m040_050_130,char_HIROKO_FIRST,"Давай исследовать эти явления вместе!
Помоги ОккультТокио ТВ набрать просмотры!",m040_050_130
m040_050_140,char_HIROKO_FIRST,"Кстати, я Хироко Сагисака! Приятно познакомиться!",m040_050_140
m040_050_150,char_GLASSES_WEARING_MAN,...!,m040_050_150
m040_050_160,char_HIROKO,Ааааа! Монстр!,m040_050_160
m040_050_170,char_GLASSES_WEARING_MAN,"Инори... Наверное, Хироко снова втянула её в свои съёмки...",m040_050_170
m040_050_180,char_GLASSES_WEARING_MAN,Но что это сейчас было за существо...? Погоди...,m040_050_180
m040_050_190,char_GLASSES_WEARING_MAN,"Хочешь сказать, ты знаешь, что это было за существо?",m040_050_190
m040_050_200,char_GLASSES_WEARING_MAN,Понятно. Фазово-электронная форма жизни... «дигимон»...,m040_050_200
m040_050_210,char_GLASSES_WEARING_MAN,...,m040_050_210
m040_050_220,char_GLASSES_WEARING_MAN,Значит... всё было прямо как во время того происшествия...,m040_050_220
m040_050_230,char_GLASSES_WEARING_MAN,Та же сила дигимона сломала замок и привела нас сюда?,m040_050_230
m040_050_240,char_GLASSES_WEARING_MAN,У меня ещё много вопросов... но пока давай поторопимся.,m040_050_240
m040_060_010,char_PROTECTED_GIRL,Ты в порядке? Ты ранен?,m040_060_010
m040_060_020,char_GLASSES_WEARING_MAN,Инори!,m040_060_020
m040_060_030,char_PROTECTED_GIRL,Папа!,m040_060_030
m040_060_040,char_PROTECTED_GIRL,"Всё в порядке, Ку. Это мой папа.",m040_060_040
m040_060_050,char_GLASSES_WEARING_MAN,Ты там! Можешь что-нибудь сделать с этим здоровяком?!,m040_060_050
m040_080_010,char_GLASSES_WEARING_MAN,"Прости, но только ты можешь нам помочь!",m040_080_010
m040_080_020,char_GLASSES_WEARING_MAN,"Не думай обо мне. Пожалуйста, просто спаси мою дочь!!",m040_080_020
m040_090_010,char_PROTECTED_GIRL,"Нет, Ку, нет!",m040_090_010
m040_090_020,char_GLASSES_WEARING_MAN,"Дурочка, Инори! Что ты делаешь?!",m040_090_020
m040_090_030,char_PROTECTED_GIRL,Тебе нужно бежать!,m040_090_030
m040_100_010,char_GLASSES_WEARING_MAN,Похоже на то... у тебя получилось...,m040_100_010
m040_100_020,char_TOUDO,Сюда! Действуйте осторожно!,m040_100_020
m040_100_030,char_GLASSES_WEARING_MAN,О-о. Они идут сюда.,m040_100_030
m040_100_040,char_PROTECTED_GIRL,"Надеюсь, с Ку всё в порядке...",m040_100_040
m040_100_050,char_GLASSES_WEARING_MAN,«Ку»...?,m040_100_050
m040_100_060,char_PROTECTED_GIRL,"Да, потому что он тихонько воркует. Я нашла его здесь:
он свернулся калачиком и выглядел таким грустным.",m040_100_060
m040_100_070,char_GLASSES_WEARING_MAN,Сейчас не до этого! Нам нужно немедленно выбираться отсюда.,m040_100_070
m040_100_080,char_PROTECTED_GIRL,"Х-хорошо, папа...",m040_100_080
