string2 0,string 1,string 2,string 3
s040_033_010,char_DRIMOGEMON_YB,"Пора патрулировать лес, Большой брат!",
s040_033_020,char_DRIMOGEMON_OB,"Пора патрулировать лес, младший брат!",
s040_033_030,char_DRIMOGEMON_YB,"Мы такие крутые, да? Прямо по-настоящему стараемся!",
s040_033_040,char_DRIMOGEMON_YB,"Да! Мы защитим это место, как легендарные герои!",
s040_033_050,char_DRIMOGEMON_OB,"Да! Мы защитим это место, как легендарные герои!",
s040_033_060,char_PLAYER_M,{next}Титаны правда сильные.,
s040_033_061,char_PLAYER_M,{next}Что за легендарные герои?,
s040_033_062,char_PLAYER_M,"{end}Ну, удачи! Увидимся!",
s040_033_070,char_DRIMOGEMON_OB,"Но мы тоже сильные! У нас братские узы,
как у легендарных героев!",
s040_033_080,char_DRIMOGEMON_OB,"Два героя когда-то сражались здесь за мир!
Мы хотим быть такими же!",
s040_033_090,char_DRIMOGEMON_YB,"Эй, прохожий нас подбодрил! Давай покажем,
на что способны! Копать, копать!",
s040_033_100,char_DRIMOGEMON_YB,"Говорят, легендарные герои были братьями.
Совсем как мы!",
s040_033_110,char_DRIMOGEMON_OB,"И они сражались за правое дело вдвоём.
Вот почему они такие крутые!",
s040_033_120,char_DRIMOGEMON_OB,"Так, пора идти и добить остатки Титанов!
Пойдём туда и-",
s040_033_130,char_DRIMOGEMON_YB,"Постой, Большой брат! Сначала надо разобраться
с тем, который в той стороне!",
s040_033_140,char_DRIMOGEMON_OB,"Ничего подобного. Сначала сюда! Уже решено!
Молчи и иди за мной!",
s040_033_150,char_DRIMOGEMON_YB,"Ни за что! Почему ты всегда всё решаешь?!
Я хочу в другую сторону! И пойду туда!",
s040_033_160,char_DRIMOGEMON_OB,"Гр-р... Значит, пойдёшь против родного старшего
брата? Вот оно как!",
s040_033_170,char_DRIMOGEMON_OB,"Эта братская команда официально распущена!
Делай теперь что хочешь.",
s040_033_180,char_DRIMOGEMON_YB,"И отлично! Потому что я как раз буду делать,
что захочу.",
