string2 0,string 1,string 2,string 3
"m200_010_010","char_PUBLIC_SECURITY_PERSONNEL_A","Ааааах!","m200_010_010"
"m200_010_020","char_PUBLIC_SECURITY_PERSONNEL_B","Ааааааах!","m200_010_020"
"m200_010_030","char_PUBLIC_SECURITY_PERSONNEL_C","А-а-а!","m200_010_030"
"m200_010_040","char_KUWAGAMON","Гьяаааах!","m200_010_040"
"m200_010_050","char_KUWAGAMON","Гьяааааах!","m200_010_050"
"m200_010_060","char_KUWAGAMON","Грааааааах!","m200_010_060"
"m200_010_070","char_MUGENDRAMON","ГРААААААХ!","m200_010_070"
"m200_010_080","char_SKULLGREYMON","Гваааах!","m200_010_080"
"m200_010_090","char_KUWAGAMON","Гьяааах!","m200_010_090"
"m200_010_100","char_MUGENDRAMON","ХРУУУУАААРГХ!","m200_010_100"
"m200_010_110","char_MUGENDRAMON","ГРААААААРГХ!","m200_010_110"
"m200_010_120","char_SKULLGREYMON","Гаааах...!","m200_010_120"
"m200_010_130","char_SKULLGREYMON","Гааааааах!","m200_010_130"
"m200_011_010","char_INORI","Иииих!","m200_011_010"
"m200_011_015","char_PEGASMON","Мгх...!","m200_011_015"
"m200_011_020","char_PEGASMON","Как я и думал, их слишком много! Я не могу удержать такой вес,
придётся совершить экстренную посадку там!","m200_011_020"
"m200_020_010","char_PEGASMON","Я из Службы Доставки Бёрдрамон. Эти странные врата внезапно
появились по всему Цифровому Миру.",""
"m200_020_011","char_PEGASMON","Меня засосало в одни из них, и я оказался здесь. Я пока попробую
связаться с товарищами. Ты тоже будь осторожен.",""
"m200_020_020","char_INORI","Эгиомон... Ты выглядишь...",""
"m200_020_030","char_AEGIOCHUSMON","Я чувствую это внутри — особую силу...",""
"m200_020_032","char_AEGIOCHUSMON","Теперь я... Эгиохмон.",""
"m200_020_034","char_AEGIOCHUSMON","Моё желание защитить тебя... наполнило меня силой.",""
"m200_020_036","char_PLAYER_M","Это сила Великого Стража.{next}",""
"m200_020_038","char_AEGIOCHUSMON","Да, без сомнения!",""
"m200_020_040","char_AEGIOCHUSMON","Возможно, я изменился, но я всё тот же.",""
"m200_020_050","char_AEGIOCHUSMON","Я всё тот же Эгиомон, спасённый благодаря тебе.",""
"m200_020_055","char_AEGIOCHUSMON","Так что можешь называть меня «Эгиомон», как и раньше.",""
"m200_020_060","char_INORI","...Вот именно!",""
"m200_020_070","char_AEGIOCHUSMON","Это сокровище с трона Юномон!",""
"m200_020_080","char_INORI","Оно упало в сторону Ниси-Синдзюку. Если Титаны завладеют им, нам
конец!",""
"m200_020_090","char_AEGIOCHUSMON","Юномон сказала, что мы должны защитить его от Титанов.",""
"m200_020_100","char_OPERATOR_M","Что ж! Похоже, возвращение в мир людей прошло успешно. Но вместе
с тобой появились эти враждебные «Титаны».",""
"m200_020_120","char_OPERATOR_M","Что я не понимаю, так это почему нет никаких записей об этом
инциденте...",""
"m200_020_130","char_OPERATOR_M","Не сомневайся. Это аномальное явление.",""
"m200_020_140","char_OPERATOR_M","Но... именно для этого наша организация и существует. Во имя
чести АДАМАСА уничтожь эту угрозу в зародыше!",""
"m200_030_010","char_TOUDO","Сообщите последние данные о передвижениях противника.","m200_030_010"
"m200_030_020","char_PUBLIC_SECURITY_PERSONNEL","Они приближаются к нашей позиции, и быстрее, чем ожидалось!","m200_030_020"
"m200_030_030","char_SUMERAGI","Без нытья! Мы тренировались для таких ситуаций!","m200_030_030"
"m200_030_040","char_SUMERAGI","Занять позиции!","m200_030_040"
"m200_030_060","char_INORI","Эм, простите.","m200_030_060"
"m200_030_070","char_SUMERAGI","Вы трое!","m200_030_070"
"m200_030_080","char_SUMERAGI","Что вы здесь делаете?! Вам сейчас здесь нельзя быть! Немедленно
эвакуируйтесь!","m200_030_080"
"m200_030_090","char_TOUDO","Этот район скоро будет закрыт. Следуйте указаниям и доберитесь
до безопасного места.","m200_030_090"
"m200_030_100","char_INORI","Закрыт?! Мы больше не можем оставаться в Синдзюку?","m200_030_100"
"m200_030_110","char_SUMERAGI","Все районы в радиусе пяти километров от правительственного здания,
включая этот, временно перекроют электромагнитной сетью.","m200_030_110"
"m200_030_120","char_SUMERAGI","А теперь, пожалуйста, немедленно примите меры по эвакуации.","m200_030_120"
"m200_030_130","char_AEGIOCHUSMON","Нет! Мы не можем уйти сейчас!","m200_030_130"
"m200_030_131","char_PLAYER_M","Сейчас не время для эвакуации!{next}",""
"m200_030_140","char_TOUDO","Что вы имеете в виду?","m200_030_140"
"m200_030_150","char_INORI","Простите... но у нас нет времени объяснять!","m200_030_150"
"m200_030_160","char_INORI","Пошли. Эгиомон, {player}!","m200_030_160"
