string2 0,string 1,string 2,string 3
m350_010_010,char_YATAGARAMON,Нам нужно найти лучших бойцов!,
m350_010_020,,Титаны сильны... Нам нужно как следует подготовиться!,
m350_010_030,char_OPERATOR_M,"Похоже, тебя снова перенесло во времени... Но на этот раз
кое-что иначе: Эгиомона рядом нет.",
m350_010_040,char_OPERATOR_M,"Инори тоже нигде нет. Очевидно, её поглотило
пространственно-временное возмущение, а Эгиомон последовал за ней.",
m350_010_050,char_OPERATOR_M,"Вероятно, Инори поглотило пространственно-временное возмущение,
а Эгиомон отправился следом.",
m350_010_060,char_OPERATOR_M,"Я беспокоюсь за них... Но ещё важнее то, что путешествие
во времени произошло без Эгиомона.",
m350_010_070,char_OPERATOR_M,Именно: тебя перенесло во времени без Эгиомона.,
m350_010_080,char_OPERATOR_M,...,
m350_010_090,char_OPERATOR_M,"Если вспомнить, в первый раз тебя тоже перенесло без него.",
m350_010_100,char_OPERATOR_M,Вполне возможно... мы серьёзно ошиблись в своих выводах.,
m350_010_105,char_YATAGARAMON,"Лорд Меркуримон тоже готовится выйти на поле боя. Сможет ли он
вообще сражаться в таком состоянии...?",
m350_010_110,char_OPERATOR_M,"Именно грядущее поражение Меркуримона приводит к вторжению
Титанов в мир людей.",
m350_010_120,char_OPERATOR_M,"Если бы Меркуримон был здоров, этого могло бы хватить, чтобы
изменить исход битвы.",
m350_010_130,char_OPERATOR_M,"Что насчёт Венусмон, дигимона, который готовит противоядие?
Есть новости о том, как продвигается работа?",
m350_020_010,char_OPERATOR_M,"То, что Меркуримон жив, — надёжное доказательство
переноса во времени.",
m350_020_020,char_OPERATOR_M,Нужно попытаться ещё раз и не допустить Ада Синдзюку.,
m350_020_030,char_OPERATOR_M,Попробуем снова — и предотвратим Ад Синдзюку.,
m350_020_040,char_PLAYER_M,На этот раз я ДОЙДУ до истины.{next},
m350_020_041,char_PLAYER_M,Именем АДАМАС я доведу дело до конца.{next},
m350_020_042,char_PLAYER_M,Я тоже беспокоюсь о своих пропавших друзьях!{next},
