string2 0,string 1,string 2,string 3
s110_094_010,char_PLUTOMON,"Ну что, ты готов идти?",
s110_094_020,char_IMPERIALDRAMON_FM,"Да, я знаю, что Тёмное поле в безопасности,
пока ты здесь.",
s110_094_030,char_PLUTOMON,"Хм. Хорошо. Судьба похожа на тёмную пустоту...
Даже я не могу увидеть всё.",
s110_094_040,char_PLAYER_M,{next}Можно входить?,
s110_094_041,char_PLAYER_M,{next}Ты о чём?,
s110_094_042,char_PLAYER_M,{next}Звучит как шифр.,
s110_094_050,char_PLUTOMON,"Вы уже вошли, разве нет? В любом случае,
всё в порядке.",
s110_094_060,char_PLUTOMON,"Я говорю о том, что уже случилось,
и о том, что ещё случится.",
s110_094_070,char_IMPERIALDRAMON_FM,"Ха-ха-ха... Пожалуй. Но ничего дурного в этом нет.
Хочешь услышать?",
s110_094_080,char_IMPERIALDRAMON_FM,"Я снова отправляюсь в мир людей.
У меня там важное дело.",
s110_094_090,char_IMPERIALDRAMON_FM,"Мы уже встречались в мире людей. Помнишь?
Похоже, у Краниамона всё хорошо.",
s110_094_100,char_PLAYER_M,{next}Понятно.,
s110_094_101,char_PLAYER_M,{next}Что за важное дело?,
s110_094_102,char_PLAYER_M,{next}Это ты ел креп?,
s110_094_110,char_IMPERIALDRAMON_FM,"Верно... Делай, как тебе скажут,
и получишь билет на сладкий шведский стол.",
s110_094_120,char_IMPERIALDRAMON_FM,"Дело в том, что скоро начнётся
фестиваль сладостей Синдзюку.",
s110_094_130,char_IMPERIALDRAMON_FM,"Да, это был я. Я отлично вписался, не находишь?",
s110_094_140,char_PLUTOMON,"В мире людей сейчас хаос, и, полагаю,
что-то обязательно произойдёт.",
s110_094_150,char_PLUTOMON,"Поэтому я посылаю этого тайного агента,
чтобы он был рядом, когда появятся знаки.",
s110_094_160,char_IMPERIALDRAMON_FM,"Не могу дождаться! Пудинг, торты и крепы...!",
s110_094_170,char_PLUTOMON,"Однако сладости мира людей, похоже,
обладают особым очарованием...",
s110_094_180,char_IMPERIALDRAMON_FM,"У меня прекрасное настроение, и я хочу поделиться радостью!
Угощайся! Ты это заслуживаешь!",
s110_094_190,char_PLUTOMON,...Хм? Нужно обсудить что-то ещё?,
s110_094_200,char_PLAYER_M,{next}Ты неожиданно спокойный.,
s110_094_201,char_PLAYER_M,{next}Войны нужно избегать любой ценой.,
s110_094_202,char_PLAYER_M,{next}Ты не хочешь посетить мир людей?,
s110_094_210,char_PLUTOMON,"Думаешь? Я всегда стараюсь сохранять спокойствие.
Нужно быть готовым принимать важные решения в любой момент.",
s110_094_220,char_PLUTOMON,"Некоторые конфликты неизбежны: ради гордости
или защиты того, что дорого.",
