string2 0,string 1,string 2,string 3
s090_072_010,char_HIROKO,"О, привет! У меня назначена встреча со знаменитым
предсказателем из Синдзюку!",
s090_072_020,char_HIROKO,"Он арендует уголок в этом кафе, чтобы делать предсказания. Ах... Я
так нервничаю. Пошли!",
s090_072_030,char_HIROKO,"У меня заказан столик! Вы тот самый предсказатель из Синдзюку,
верно?",
s090_072_040,char_FORTUNE_TELLER,"Итак... Позволь взглянуть, что уготовила тебе судьба.
Начнём с юной леди?",
s090_072_050,char_HIROKO,"Да, пожалуйста! Я беспокоюсь о том, сбудется ли моя мечта...",
s090_072_060,char_FORTUNE_TELLER,Твоя мечта — прославиться как стример. Понятно.,
s090_072_070,char_FORTUNE_TELLER,"Ты внимательно изучаешь мир вокруг и замечаешь аномалии.
Похвально.",
s090_072_080,char_HIROKO,"Потрясающе! Я ничего не говорила, но вы попали в точку! Это
невероятно!",
s090_072_090,char_FORTUNE_TELLER,"Ты движешься в правильном направлении, так что продолжай.
У тебя хватит сил воплотить свою мечту.",
s090_072_100,char_FORTUNE_TELLER,"Но будь добра ко всем, кого встретишь.
Ко всем существам, не только к людям.",
s090_072_110,char_HIROKO,Большое вам спасибо! Хорошо. Теперь я чувствую такую мотивацию!,
s090_072_120,char_HIROKO,"Эй, этот предсказатель просто потрясающий!",
s090_072_130,char_HIROKO,"Я отправляюсь действовать прямо сейчас! Тебе тоже следует узнать
свою судьбу!",
s090_072_140,char_FORTUNE_TELLER,Итак. Что ты хочешь узнать о своей судьбе?,
s090_072_150,char_PLAYER_M,{next}Моя будущая судьба.,
s090_072_151,char_PLAYER_M,{next}Я не верю в гадания.,
s090_072_152,char_PLAYER_M,{next}Ты правда человек?,
s090_072_160,char_FORTUNE_TELLER,"О... У тебя необычная судьба. Со временем на твои плечи
ляжет невообразимо тяжёлое бремя.",
s090_072_170,char_FORTUNE_TELLER,"Хохо! Так и должно быть. Люди слишком полагаются на предсказания
судьбы. Это портит удовольствие от жизни.",
s090_072_180,char_FORTUNE_TELLER,"Я всего лишь простой предсказатель.
Человек я или нет — не всё ли равно?",
s090_072_190,char_FORTUNE_TELLER,"Я знал, что сегодня ты придёшь. И хочу кое о чём попросить.",
s090_072_200,char_FORTUNE_TELLER,"Четыре Дигимона забрели сюда из Цифрового мира, не в силах найти
дорогу обратно.",
s090_072_210,char_FORTUNE_TELLER,Найди и защити их. Что скажешь? Возьмёшься?,
s090_072_220,char_PLAYER_M,{next}Конечно.,
s090_072_221,char_PLAYER_M,{next}Почему ты не можешь?,
s090_072_222,char_PLAYER_M,{next}Сейчас немного не до этого...,
s090_072_230,char_FORTUNE_TELLER,"Вижу, ты понимаешь, что нужно делать. Отлично.",
s090_072_240,char_FORTUNE_TELLER,"Хотелось бы, чтобы всё было так просто, но...
Скажем так: обстоятельства не позволяют.",
s090_072_250,char_FORTUNE_TELLER,"Раз прямого отказа не прозвучало, значит, ты всё-таки
понимаешь свою роль.",
s090_072_260,char_FORTUNE_TELLER,"Я определю, где находятся потерявшиеся дигимоны.
Тебе нужно будет их защитить.",
s090_072_270,char_FORTUNE_TELLER,"Когда найдёшь их, приведи сюда.
Я отправлю их обратно в Цифровой мир.",
s090_072_280,char_FORTUNE_TELLER,"Теперь следующий... Я обязательно его найду.
Хм... Где же он? Хм-м-м...",
s090_072_290,char_FORTUNE_TELLER,А! Вот он...!,
s090_072_300,char_FORTUNE_TELLER,Нашёл! Теперь вижу!,
s090_072_310,char_FORTUNE_TELLER,"К сожалению, больше гадание ничего не покажет.
Дальше придётся справляться самостоятельно.",
s090_072_320,char_FORTUNE_TELLER,А теперь позаботься о нём.,
s090_072_330,char_FORTUNE_TELLER,Мы вернули ещё не всех. Найти следующего?,
s090_072_340,char_PLAYER_M,"{next}Да, пожалуйста.",
s090_072_341,char_PLAYER_M,{end}Пока нет.,
s090_072_350,char_FORTUNE_TELLER,"Благодарю за помощь. Сейчас погадаю, где искать следующего.",
s090_072_360,char_FORTUNE_TELLER,"Рад твоему рвению. Сейчас погадаю, где искать следующего.",
s090_072_370,char_FORTUNE_TELLER,"Хо-хо-хо! Сейчас погадаю, где искать следующего.",
s090_072_380,char_FORTUNE_TELLER,"Сейчас некогда? Возвращайся, когда освободишься.",
s090_072_390,char_FORTUNE_TELLER,С делами покончено? Теперь можешь помочь с поисками?,
s090_072_400,char_PLAYER_M,{next}Можно начинать.,
s090_072_401,char_PLAYER_M,"{end}Прости, времени всё ещё нет.",
s090_072_410,char_FORTUNE_TELLER,"Я ждал тебя. Сейчас погадаю, где искать следующего.",
s090_072_420,char_FORTUNE_TELLER,"У тебя всё ещё дела? Хорошо.
Возвращайся, когда освободишься.",
s090_072_430,char_FORTUNE_TELLER,Ну что? Есть успехи в поисках?,
s090_072_440,char_FORTUNE_TELLER,"Похоже, дело ещё не закончено. Напомнить, где искать?",
s090_072_450,char_PLAYER_M,"Да, дайте мне это услышать.",
s090_072_451,char_PLAYER_M,"{end}Нет, в этом нет нужды.",
s090_072_460,char_FORTUNE_TELLER,Понятно. Тогда позаботься о нём.,
s090_072_470,char_FORTUNE_TELLER,"Хорошо. Погадаю, где искать первого.
Хм... Где же ты? Хм-м-м...",
s090_072_480,char_FORTUNE_TELLER,"Первый потерявшийся — под эстакадой в Синдзюку.
Там шумно и много рекламы...",
