string2 0,string 1,string 2,string 3
m330_010_010,,Нам нужно найти лучших бойцов!,
m330_010_020,,"Эти Титаны не знают пощады... Кого бы мы ни нашли, бойцы
должны быть готовы встретиться с ними лицом к лицу!",
m330_010_030,char_INORI,"Мне одной кажется, или что-то действительно не так?",
m330_010_040,char_INORI,Все словно на иголках... Напряжение так и витает в воздухе...,
m330_010_050,char_AEGIOMON,"Похоже, они собираются сражаться с Титанами...",
m330_010_060,char_MERCURYMON,"Ах, вы вернулись... Ваши многочисленные подвиги... очень нам
помогли.",
m330_010_070,char_MERCURYMON,Нгх...,
m330_010_080,char_INORI,Н-не перенапрягайся!,
m330_010_090,char_AEGIOMON,"Значит, яд... уже сильно распространился, да...?",
m330_010_100,char_MERCURYMON,Сейчас не время жалеть себя. Всё уже пришло в движение.,
m330_010_110,char_AEGIOMON,В движение?,
m330_010_120,char_AEGIOMON,"Все ведут себя так странно... Что, чёрт возьми, происходит?",
m330_010_130,char_MERCURYMON,"Мы узнали, что Титаны готовятся напасть на Деревню Восстания.",
m330_010_140,char_MERCURYMON,"Вполне возможно, захватив деревню, они намерены подчинить себе
мир людей.",
m330_010_150,char_MERCURYMON,Этого... нельзя допустить любой ценой.,
m330_010_160,char_MERCURYMON,"Мы не позволим их нападению увенчаться успехом! Так я докажу
вам искренность своих намерений.",
m330_010_161,char_INORI,"Спасибо, Меркуримон...",
m330_010_162,char_MERCURYMON,"Враг концентрирует свои силы в Центральном городе... Наши
собственные отряды уже вступили с ними в бой.",
m330_010_163,char_AEGIOMON,Мы тоже поможем!,
m330_010_164,char_MERCURYMON,"Нет, у меня к вам другая просьба... Нас одолевает ещё один
кризис.",
m330_010_165,char_MERCURYMON,"Я слышал о подозрительной активности среди людей. Похоже,
D-SAT что-то замышляет.",
m330_010_166,char_MERCURYMON,"Прошу, прикройте нас с тыла, пока мы заняты на фронте!
За подробностями обратитесь к доктору Симмонс.",
