string2 0,string 1,string 2,string 3
m150_010_010,char_MERCURYMON,"Спасибо, что пришли и помогли у радиобашни. Ещё раз примите
мою благодарность.",m150_010_010
m150_010_020,char_MINERVAMON,Я тоже должна вас поблагодарить. Вы и правда невероятная команда.,m150_010_020
m150_010_030,char_MINERVAMON,И...,m150_010_030
m150_010_040,char_AEGIOMON,...Что такое?,m150_010_040
m150_010_050,char_MINERVAMON,"Нет, неважно.",m150_010_050
m150_010_060,char_AEGIOMON,...?,m150_010_060
m150_010_070,char_MERCURYMON,"Как бы то ни было, вы так много для нас сделали. Теперь наша
очередь узнать, чем мы можем вам помочь.",m150_010_070
m150_010_080,char_MERCURYMON,"...Но простите. Дело в том, что возникла новая проблема.",m150_010_080
m150_010_090,char_PLAYER_M,Новая проблема?{next},
m150_010_091,char_PLAYER_M,Когда мы сможем вернуться в свой мир?{next},
m150_010_092,char_PLAYER_M,"Похоже, неприятности вас любят.{next}",
m150_010_100,char_MERCURYMON,"После вчерашних событий мы без особого успеха пытались связаться
с разными областями. Должно быть, вторжение Титанов ширится.",m150_010_100
m150_010_110,char_MERCURYMON,"Чтобы отправить вас домой, нам нужна сила Юномон. Но вторжение
Титанов распространяется быстрее, чем мы ожидали.",m150_010_110
m150_010_120,char_MERCURYMON,"Вот уж нежеланная любовь... Возможно, поэтому вторжение Титанов
распространяется быстрее, чем ожидалось.",m150_010_120
m150_010_130,char_MERCURYMON,В нынешнем положении мы не можем доставить вас в храм Юномон.,m150_010_130
m150_010_140,char_MERCURYMON,"Обычно до храма Юномон добираются по железной дороге Локомона.
Но в питающей её Факториальной области возникли проблемы.",m150_010_140
m150_010_150,char_PLAYER_M,Что нам делать?{next},
m150_010_151,char_PLAYER_M,Железная дорога Локомона?,
m150_010_152,char_PLAYER_M,Факториальная область?,
m150_010_155,char_MERCURYMON,"Я прогоню Титанов, проникших в наш прекрасный город.",m150_010_155
m150_010_158,char_MERCURYMON,"Что же до вас... Пожалуй, именно вы лучше всего подходите, чтобы
вместо меня отправиться в Факториальную область.",m150_010_158
m150_010_160,char_MERCURYMON,"Сеть железных дорог, соединяющих разные уголки этого мира.",m150_010_160
m150_010_170,char_MERCURYMON,"Обычно по ней можно добраться до храма Юномон. Но сейчас дорога
не получает питания и потому не работает.",m150_010_170
m150_010_175,char_MERCURYMON,Сначала необходимо восстановить питание в Факториальной области.,m150_010_175
m150_010_180,char_MERCURYMON,"Область, где находится реактор, который в одиночку питает всю
Илиаду — наш Цифровой мир.",m150_010_180
m150_010_190,char_MERCURYMON,"Пока питание не восстановлено, железной дорогой Локомона нельзя
воспользоваться и безопасно добраться до храма Юномон.",m150_010_190
m150_010_220,char_PLAYER_M,Хорошо. Мы сделаем это.{next},
m150_010_221,char_PLAYER_M,"Похоже, вы доверяете нам многое.",
m150_010_222,char_PLAYER_M,Мой гонорар можете перевести на счёт моего агентства.,
m150_010_230,char_MERCURYMON,"Прошу прощения за беспокойство и благодарю вас. Когда вновь
воцарится мир, я обещаю вернуть вас домой.",m150_010_230
m150_010_240,char_AEGIOMON,...Конечно. Звучит отлично!,m150_010_240
m150_010_270,char_AEGIOMON,"Чем больше я узнаю об этом мире, тем яснее понимаю, кто я.",m150_010_270
m150_010_280,char_INORI,"Ой, Эгиомон...",m150_010_280
m150_010_290,char_MERCURYMON,"Я подготовил временный способ добраться до Факториальной области.
Пожалуйста, соберитесь на главной улице.",m150_010_290
m150_010_300,char_MERCURYMON,"А теперь прошу всех вас соблюдать крайнюю осторожность
во время операции.",m150_010_300
m150_010_310,char_MERCURYMON,Минервамон подробно рассказала мне о каждом из вас.,m150_010_310
m150_010_320,char_MERCURYMON,"Вполне возможно... что именно ты лучше всех подходишь для этой
работы.",m150_010_320
m150_010_330,char_AEGIOMON,Ч-что? Я?,m150_010_330
m150_010_340,char_MINERVAMON,"В тебе есть кое-что... необычное. Об этом я тоже хочу как можно
скорее спросить Юномон.",m150_010_340
m150_010_350,char_MERCURYMON,"Прошу прощения, но единственная награда, которую мы можем
предложить, — торжественное обещание вернуть вас домой.",m150_010_350
m150_010_360,char_MINERVAMON,"Это и... возможно, какие-то сведения о тебе. Но придётся
подождать, пока я не поговорю с Юномон.",m150_010_360
m150_010_370,char_MINERVAMON,"Но в любом случае ничего не изменится, пока мы не разберёмся
с ситуацией в Факториальной области.",m150_010_370
m150_010_380,char_MINERVAMON,"Так что, пожалуйста, помогите нам.",m150_010_380
m150_020_010,char_AEGIOMON,"Вау, круто! Что это такое? Оно огромное! Мы можем прокатиться?",m150_020_010
m150_020_020,char_BLIMPMON,"Да вы что! Это вы, ребята, крутые!",m150_020_020
m150_020_030,char_BLIMPMON,"Я слышал, вы разделались с Титаном у радиобашни!",m150_020_030
m150_020_040,char_BLIMPMON,"Похоже, в Цифровом мире заварилась серьёзная каша...
Нам тоже пора внести свой вклад!",m150_020_040
m150_020_050,char_BLIMPMON,"Я подброшу вас до Факториальной области, а вы уж прогоните
этих мерзких Титанов, слышите?",m150_020_050
m150_020_060,char_BLIMPMON,"Ладно, поехали! Все на борт! Блимпмон, к взлёту готов!",m150_020_060
m150_040_010,char_AEGIOMON,"Интересно, какая она, эта Факториальная область...",
m150_040_020,char_BLIMPMON,"Факториальная область снабжает энергией
весь Цифровой мир Илиады!",
m150_040_030,char_BLIMPMON,"Но говорят, Титаны напали и на неё. Возможно, всё куда хуже,
чем мы думаем!",
m150_040_040,char_BLIMPMON,"Но пока не доберёмся, не узнаем... Вот почему я лечу особенно
осторожно!",
m150_040_050,char_INORI,Ииик!,
m150_040_060,char_BLIMPMON,"Похоже на артиллерийский огонь! Кажется, стреляют... с земли!",
m150_040_070,char_INORI,Что?! С-с земли? Что происходит?!,
m150_040_080,char_BLIMPMON,"Может быть, Титаны наступают быстрее, чем мы думали.",
m150_040_090,char_BLIMPMON,ГААААХ! Это было прямое попадание...!,
m150_040_100,char_BLIMPMON,"Простите, народ, но мне придётся совершить аварийную посадку!",
m150_040_110,char_EVERYONE,ААААААААААХ!,
m150_060_010,char_INORI,Ай...,m150_060_010
m150_060_020,char_INORI,Все в порядке?,m150_060_020
m150_060_030,char_AEGIOMON,"П-похоже, да... Так это и есть Факториальная область?",m150_060_030
m150_060_040,char_AEGIOMON,Что это сейчас было? Титаны?,m150_060_040
m150_060_050,char_BLIMPMON,"Ситуация здесь, возможно, гораздо хуже, чем мы думали...",m150_060_050
m150_060_060,char_BLIMPMON,"Может быть, в деревне кто-то знает, что происходит? Она совсем
рядом. Не могли бы вы сходить и всё выяснить?",m150_060_060
m150_070_010,char_GUARDROMON_GL,Кто вы такие? Ещё нарушители?!,
m150_070_020,char_PLAYER_M,Меркуримон послал нас.{next},
m150_070_021,char_PLAYER_M,Я агент определённой организации.,
m150_070_022,char_PLAYER_M,Долг требует сохранять мою личность в тайне.,
m150_070_030,char_GUARDROMON_GL,Меркуримон? Правда?,
m150_070_040,char_GUARDROMON_GL,"Какое облегчение! Я слышал, на мгновение появился сигнал. Значит,
наше сообщение всё-таки прошло.",
m150_070_050,char_GUARDROMON_GL,"Так почему Меркуримон послал вас вместо того, чтобы прийти лично?",
m150_070_060,char_AEGIOMON,"Титаны вторглись и в город... Все напуганы, началась паника.",
m150_070_070,char_AEGIOMON,"Меркуримон остался, чтобы попытаться помочь. Поэтому мы здесь
вместо него.",
m150_070_080,char_GUARDROMON_GL,Что...?! Я понятия не имел...,
m150_070_090,char_GUARDROMON_GL,"Значит, беда не только здесь — она охватила всю Илиаду?!",
m150_070_100,char_GUARDROMON_GL,О чём это вы?,
m150_070_110,char_GUARDROMON_GL,"Ты... человек, не так ли? Зачем человеку приходить сюда?",
m150_070_120,char_GUARDROMON_GL,"Какие дела могут быть у людей в этом месте...? Откуда мне знать,
что вы не нарушители?!",
m150_070_130,char_GUARDROMON_GL,Это только делает вас ещё более подозрительными...,
m150_070_140,char_GUARDROMON_GL,"И всё же что вам нужно здесь в такое время...? Чем докажете,
что вы не нарушители?!",
m150_070_141,char_GUARDROMON_GL,"Титаны захватили часть центральной системы управления
Факториальной области.",
m150_070_142,char_GUARDROMON_GL,"Несколько наших товарищей обезумели, а все переборки закрыты —
сейчас вниз не попасть!",
m150_070_143,char_GUARDROMON_GL,Мы также потеряли связь с лордом Вулканусмоном!,
m150_070_150,char_PLAYER_M,Что происходит в Факториальной области?{next},
m150_070_151,char_PLAYER_M,Что такое Илиад?,
m150_070_152,char_PLAYER_M,Верно. Это огромный кризис!,
m150_070_160,char_GUARDROMON,"Титаны атакуют! Наверное, и в других областях происходит
то же самое!",
m150_070_170,char_GUARDROMON,"Они захватили часть центральной системы управления
Факториального города. Но главная проблема...",
m150_070_180,char_GUARDROMON,"...мы потеряли связь с Вулканусмоном, который управляет
самим реактором!",
m150_070_190,char_GUARDROMON,"Это настоящее имя нашего мира! Хотя обычно все называют его
просто «Цифровым миром».",
m150_070_200,char_GUARDROMON,А в Факториальной области находится источник энергии Илиады!,
m150_070_210,char_GUARDROMON,"Я считал неслыханной наглостью уже то, что Титаны напали здесь.
Но, выходит, это не единственная их цель...",
m150_070_220,char_GUARDROMON,Понятно! Вот почему Меркуримон не может помочь нам лично.,
m150_070_230,char_GUARDROMON,"Все мы, дигимоны, живущие в Цифровом мире, должны сплотиться
и вместе дать отпор этой угрозе!",
m150_070_240,char_GUARDROMON,"Мы не можем позволить Титанам захватить Факториальную область,
драгоценный источник энергии нашего мира!",
m150_070_250,char_AEGIOMON,"Значит, Титаны и здесь... Именно этого мы и боялись!
Кто такой Вулканусмон?",
m150_070_260,char_GUARDROMON_GL,"Он наш начальник и напрямую управляет энергоснабжением области.
Но недавно Вулканусмон перестал подавать энергию.",
m150_070_270,char_GUARDROMON_GL,"Он должен быть в силовом зале на нижнем уровне области. Связь
не работает, поэтому вам придётся поговорить с ним лично.",
m150_070_280,char_GUARDROMON_GL,"Но главное препятствие — Титаны, которые уже проникли внутрь.",
