string2 0,string 1,string 2,string 3
m270_010_010,char_INORI,*ахает*,m270_010_010
m270_010_020,char_AEGIOMON,Это место...,m270_010_020
m270_010_030,char_MIREI,"Вам было суждено безвременно погибнуть от ядовитых испарений
отравленного моря.",m270_010_030
m270_010_040,char_MIREI,"Тёмная тень — предвестник грядущего отчаяния... Крик из будущего
«Не ходи дальше» исказил время.",m270_010_040
m270_010_050,char_MIREI,"Обычно такая сила граничит с запретной, но этот случай, похоже,
особый. Идите в VIP-комнату: там ждут ответы, которые вы ищете.",m270_010_050
m270_020_010,char_HOMEROS,...,m270_020_010
m270_020_020,char_YGGDRASILL,"К сожалению, Гомерос всё ещё спит. Но он должен проснуться,
когда Течение вернётся в норму.",m270_020_020
m270_020_030,char_TOUHO,"Видите ли, мы дали обещание. Нельзя вмешиваться в тот мир
без веской причины.",m270_020_030
m270_020_040,char_YGGDRASILL,"И всё же, мы не можем просто оставить всё как есть...",m270_020_040
m270_020_050,char_YGGDRASILL,"Я имею в виду, если бы даже один из нас троих исчез, весь баланс
был бы нарушен, верно?",m270_020_050
m270_020_060,char_TOUHO,"Гомерос уже некоторое время что-то готовил, но сейчас, к сожалению,
спит. Впрочем, можете спросить об этом Мирей.",m270_020_060
m270_020_070,char_YGGDRASILL,"Если бы Гомерос не спал, держу пари, он сказал бы примерно так:",m270_020_070
m270_020_080,char_YGGDRASILL,"«Используй силу, что пребывает в тебе, и спаси мир!»",m270_020_080
m270_040_010,char_NARRATION,"Давным-давно Шеллмон, жившая на окраине приморской деревни,
спасла раненого Хангёмона.",m270_040_010
m270_040_011,char_NARRATION,"Хангёмон был Титаном и врагом, но доброта Шеллмон помогла ему
открыть своё сердце.",m270_040_011
m270_040_012,char_NARRATION,Пара сблизилась и завязала крепкую дружбу.,m270_040_012
m270_040_020,char_NARRATION,"Но другие войска Титанов безжалостно напали на приморскую
деревню. Все жители, включая Шеллмон, были вынуждены бежать.",m270_040_020
m270_040_030,char_NARRATION,"Увидев слёзы Шеллмон, Хангёмон решил, что с него хватит.
Он больше не мог смотреть на страдания подруги.",m270_040_030
m270_040_040,char_NARRATION,"Он встал против своих собратьев-Титанов и изгнал их силы из
деревни.",m270_040_040
m270_050_010,char_NARRATION,"Хангёмон, которого когда-то спасла Шеллмон, стал великим воином
и обрёл новый облик.",m270_050_010
m270_050_011,char_NARRATION,"Теперь он Нептунемон, и его называют повелителем морей.",m270_050_011
m270_050_012,char_NARRATION,Примерно тогда же в океанской деревне появился некий дигимон.,m270_050_012
m270_050_020,char_NARRATION,И Нептунемон не осознавал...,m270_050_020
m270_050_021,char_NARRATION,"Новоприбывшая Венусмон на самом деле была зрелой формой Шеллмон —
дигимона, которому Нептунемон был обязан жизнью.",m270_050_021
m270_050_030,char_NARRATION,"Венусмон послала Нептунемону отравленное вино, считая его тем
омерзким Титаном, который отнял океан у её народа.",m270_050_030
m270_050_040,char_NARRATION,"Нептунемон выпил яд, не ведая о нём... и погиб.",m270_050_040
m270_050_041,char_NARRATION,"Узнав правду, Венусмон погрузилась в пучину отчаяния,
а тяжесть вины сломила её разум.",m270_050_041
m270_050_050,char_NARRATION,В тот момент яд распространился по некогда прекрасному океану...,m270_050_050
m270_050_051,char_NARRATION,"...превратив его былое великолепие в море смерти, к которому
никто не мог приблизиться.",m270_050_051
m270_050_060,char_NARRATION,"Остаётся только гадать... Была ли эта череда трагических событий
действительно неизбежной...?",m270_050_060
