string2 0,string 1,string 2,string 3
d230_020_010,char_BANCHOLEOMON,"Ах, белый воин! Наконец-то ты проснулся!",d230_020_010
d230_020_020,char_BANCHOLEOMON,"Я у тебя в долгу.
Как настоящий мужчина, обязан поблагодарить лично.",d230_020_020
d230_020_030,char_BANCHOLEOMON,Ты хотя бы назовёшь мне своё имя?,d230_020_030
d230_020_040,char_OMEGAMON,Я Омегамон.,d230_020_040
d230_020_050,char_BANCHOLEOMON,Я понимаю. Меня зовут Бан…,d230_020_050
d230_020_060,char_OMEGAMON,"Не нужно. Я и так понимаю, кто вы.",d230_020_060
d230_020_070,char_BANCHOGOLEMON,"Хм. Твои кулаки тоже говорят за тебя?
Думаю, мы прекрасно поладим.",d230_020_070
d230_020_080,char_HIROKO,Я в этом очень сомневаюсь.,d230_020_080
d230_020_090,char_OMEGAMON,"Во сне я видел всё...
в том числе ваши поединки.",d230_020_090
d230_020_100,char_OMEGAMON,"Вы видели чёрный кристалл в каждой из этих областей, не так ли?
Моё сознание было заперто внутри.",d230_020_100
d230_020_110,char_BANCHOLEOMON,Что ты имеешь в виду?,d230_020_110
d230_020_120,char_OMEGAMON,"Эти кристаллы — механизм управления пустым пространством.
Мой разум и тело использовались как источник энергии.",d230_020_120
d230_020_130,char_OMEGAMON,"Я не мог сопротивляться, поскольку они продолжали истощать мою энергию.
Но потом... что-то изменилось.",d230_020_130
d230_020_140,char_OMEGAMON,"Внезапно я почувствовал, что кто-то ещё теряет силы, как и я.
Я тоже ощутил в кристаллах чьё-то присутствие.",d230_020_140
d230_020_150,char_OMEGAMON,"Но я понял: этот человек всё это время не прекращал сопротивляться.
Я слышал голос, который продолжал кричать.",d230_020_150
d230_020_160,char_OMEGAMON,"Этот голос отчаянно стремился достучаться
до самых дорогих ему людей. И его обладатель...",d230_020_160
d230_020_170,char_HIROKO,Я?! Почему я?!,d230_020_170
d230_020_180,char_BANCHOLEOMON,"Ну, ты постоянно записываешь видео...
Значит, есть кто-то, до кого ты хочешь достучаться, верно?",d230_020_180
d230_020_190,char_HIROKO,Но... н-но у меня нет такой силы...,d230_020_190
d230_020_200,char_OMEGAMON,Здесь чистая сила ничего не значит.,d230_020_200
d230_020_210,char_OMEGAMON,"Параллельмон и это пространство опираются на силу
искренних желаний, идущих от сердца. Например...",d230_020_210
d230_020_220,char_OMEGAMON,"...если кто-то хочет вернуться в прошлое,
Параллельмон использует это желание, чтобы подчинить пространство-время.",d230_020_220
d230_020_230,char_OMEGAMON,"Похоже, сила твоего желания, твоего сердца...
превзошла ожидания Параллельмона.",d230_020_230
d230_020_240,char_BANCHOMAMEMON,"То есть физическая сила тут не главное...
Всё решает то, что здесь? Глубоко в сердце?",d230_020_240
d230_020_250,char_MIREI,"Я понятия не имею, возможно ли такое или нет.
Однако я могу сделать ряд обоснованных предположений.",d230_020_250
d230_020_260,char_MIREI,"Если этот мир питается чужой энергией,
значит, на него можно воздействовать похожей энергией.",d230_020_260
d230_020_270,char_MIREI,"Если механизм управления существует физически в виде кристаллов,
вполне естественно предположить, что существует предел их возможностей.",d230_020_270
d230_020_280,char_MIREI,"Полагаю, её желание — желание, превзошедшее ожидания Параллельмона, —
вызвало своеобразное переполнение...",d230_020_280
d230_020_290,char_MIREI,"...и Хироко смогла перехватить управление
этим Акашическим бэкдором на подсознательном уровне.",d230_020_290
d230_020_300,char_MIREI,"Вероятно, поэтому кристаллы начали воссоздавать
только воспоминания Хироко.",d230_020_300
d230_020_310,char_OMEGAMON,"Как бы то ни было, мне, как и всем вам,
тоже нужно вернуться в свой мир.",d230_020_310
d230_020_320,char_OMEGAMON,"Победим Параллельмона, опустошителя пространства-времени,
и вместе выберемся отсюда.",d230_020_320
d230_020_330,char_BANCHOLILIMON,"Финальная схватка, да...
Это момент, которого ждали мои кулаки!",d230_020_330
d230_020_340,char_BANCHOSTINGMON,"Мои раны зажили.
Я готов действовать, когда скажешь.",d230_020_340
d230_020_350,char_BANCHOGOLEMON,Я достаточно отдохнул.,d230_020_350
d230_020_360,char_BANCHOMAMEMON,"Выйдем и покажем им,
на что способен Альянс Мамемон!",d230_020_360
d230_020_370,char_BANCHOLEOMON,"Я чувствую силу вашего духа, все!
Но нам следует разделить наши силы на случай, если что-нибудь случится.",d230_020_370
d230_020_380,char_OMEGAMON,Я пойду с тобой. Я достаточно отдохнул.,d230_020_380
d230_020_390,char_OMEGAMON,"И я уверен: знания, которые я получил,
будучи заключённым в кристаллах, пригодятся нашему делу.",d230_020_390
d230_020_400,char_BANCHOLEOMON,"Значит, место ещё для одного есть...",d230_020_400
d230_020_410,char_OMEGAMON,Наши приготовления завершены. Пора идти.,d230_020_410
