string2 0,string 1,string 2,string 3
s100_178_010,char_MIREI,"У тебя получилось. Пожалуйста, заходи.",
s100_178_020,char_YGGDRASILL,Ты здесь.,
s100_178_030,char_TOUHO,"О, похоже, в последнее время ты сталкиваешься с немалыми
трудностями.",
s100_178_040,char_YGGDRASILL,"Что ж, похоже, наконец-то до этого дошло.",
s100_178_050,char_TOUHO,"В конце концов, территория вокруг Хроник Акаши - это сложное
место, где время и пространство сталкиваются.",
s100_178_060,char_PLAYER_M,{next}...Естественный порядок этого мира начал рушиться?,
s100_178_061,char_PLAYER_M,{next}Это вы за всем стоите?,
s100_178_062,char_PLAYER_M,{next}Вы ничего не можете с этим сделать?,
s100_178_070,char_TOUHO,"Да, я полагаю, что так. Все это довольно хлопотно, да?",
s100_178_080,char_TOUHO,"Что заставляет вас так думать? Мы бы никогда не стали утруждать
себя подобным образом.",
s100_178_090,char_TOUHO,"Я бы не стал, даже если бы мог. У меня были бы только
неприятности. Я должен сыграть свою роль. Вот и все.",
s100_178_100,char_YGGDRASILL,"В любом случае. похоже, у вас возникли некоторые трудности,
поэтому мы решили оказать вам услугу.",
s100_178_110,char_TOUHO,"Мы сделали это для того, чтобы вы могли отправиться в любое
время и место, где вы бывали раньше.",
s100_178_120,char_YGGDRASILL,"Теперь вы можете свободно перемещаться между любым временем и
местом, в которое ступала ваша нога. Разве это не замечательно?",
s100_178_130,char_YGGDRASILL,"Как говорится, увидеть - значит поверить. Это совершенно
безопасно, так что дерзайте. Попробуйте.",
s100_178_140,char_PLAYER_M,{next}Теперь можно закончить незавершённые дела.,
s100_178_141,char_PLAYER_M,"{next}Есть места, которые хочется увидеть снова.",
s100_178_142,char_PLAYER_M,{next}Это может стать моим побегом от реальности.,
s100_178_150,char_TOUHO,"Теперь можно закрыть все незавершенные дела,
которые ты откладывал до сих пор.",
s100_178_160,char_TOUHO,"Я бы хотел увидеть их сам, если бы это не было так хлопотно. Но
вперёд стоит идти тебе.",
s100_178_170,char_TOUHO,"Да, реальность может быть трудной. Полезно потратить немного
времени ... в разумных пределах.",
s100_178_180,char_TOUHO,"Ты не хочешь ни о чем сожалеть. В конце концов, многое зависит
от тебя.",
s100_178_190,char_YGGDRASILL,"Делай то, что должен, чтобы ни о чем не сожалеть, и готовься к
финальной битве.",
s100_178_200,char_YGGDRASILL,Тогда сейчас. Я оставляю это на ваше усмотрение.,
s100_178_210,char_MIREI,"Согласно распоряжениям организаторов, теперь вы можете
путешествовать по эпохам и областям, которые вы уже посетили.",
s100_178_220,char_MIREI,"Вы должны быть в состоянии сделать это, как только выйдете из
этого кинотеатра. Я рекомендую вам протестировать это.",
