string2 0,string 1,string 2,string 3
s050_039_010,char_ZUDOMON,"Эй, помоги парню... Мне нужна помощь. Это мой молоток... мой
драгоценный молоток!",
s050_039_020,char_ZUDOMON,"А, ты здесь! Я не был уверен, придешь ты на самом деле или нет.
В любом случае, слушай внимательно.",
s050_039_030,char_ZUDOMON,"Мой молоток - моя жизнь... и теперь он сломан! На нем очень
сильные сколы.",
s050_039_040,char_ZUDOMON,"Обычно я хорошо забочусь об этом, но... Я немного увлекся во
время работы.",
s050_039_050,char_PLAYER_M,"{next}Жаль, когда любимая вещь ломается.",
s050_039_051,char_PLAYER_M,{next}Это можно как-то починить?,
s050_039_052,char_PLAYER_M,{next}Я достану тебе другой!,
s050_039_060,char_ZUDOMON,"Так что вы понимаете мою боль! В конце концов, мы, мастера,
вкладываем душу в свои инструменты.",
s050_039_070,char_ZUDOMON,"Собственно, поэтому я и позвал вас сюда. Я надеялся, что мы
могли бы обсудить ремонт моего молотка.",
s050_039_080,char_ZUDOMON,"Это очень любезно, но, боюсь, что для меня здесь либо мой верный
молоток, либо вообще ничего.",
s050_039_090,char_ZUDOMON,"Но все же есть способ починить мой молоток. Все, что мне нужно,
это немного хрондигизойта.",
s050_039_100,char_ZUDOMON,"Однако это большая редкость. Пожалуй, единственное место, где вы
это найдете, - это Факториальная область.",
s050_039_110,char_ZUDOMON,"Ты ведь держишь эту территорию под контролем, верно? Не мог бы
ты взглянуть на нее для меня?",
s050_039_120,char_PLAYER_M,{next}Конечно. Жди здесь.,
s050_039_121,char_PLAYER_M,"{next}Я посмотрю, но только и всего.",
s050_039_122,char_PLAYER_M,{end}Сейчас я не могу.,
s050_039_130,char_ZUDOMON,"Спасибо! И будьте уверены, я сделаю так, чтобы это стоило вашего
времени!",
s050_039_140,char_ZUDOMON,"Я надеялся, что ты не просто посмотришь,
а найдёшь его и принесёшь обратно.",
s050_039_150,char_ZUDOMON,"Это очень плохо, но я знаю, что ты тоже занят. Приходи ко мне,
как только освободится твое расписание!",
s050_039_160,char_ZUDOMON,"Итак, у тебя есть немного времени? Я надеялся, что ты сможешь
помочь с поиском какого-нибудь хрондигизойтового металла.",
s050_039_170,char_PLAYER_M,{next}Хорошо.,
s050_039_171,char_PLAYER_M,{end}Всё ещё не могу.,
s050_039_180,char_ZUDOMON,"О, так ты сделаешь это? Большое спасибо!",
s050_039_190,char_ZUDOMON,"Хорошо. Возвращайся, когда у тебя будет время. Я буду здесь!",
s050_039_200,char_ZUDOMON,"Итак, твоя цель — Факториальная область.
Там нужно найти хрондигизойтовый металл.",
s050_039_210,char_ZUDOMON,"Если ты что-нибудь найдешь, посмотри, сможешь ли ты достать мне
немного.",
s050_039_220,char_ZUDOMON,"Как только добуду хрондигизойтовый металл, с остальным справлюсь
сам. Удачи в поисках!",
s050_039_230,char_ZUDOMON,"Ого, это хрондигизойтовый металл?! Давай сюда — теперь я смогу
починить молот!",
s050_039_240,char_ZUDOMON,"Этот молот — мой товарищ и в работе, и в бою. Без него я словно
без рук.",
s050_039_250,char_ZUDOMON,"Выходит, я обязан тебе жизнью. Держи — это самое малое, чем я
могу тебя отблагодарить.",
s050_039_260,char_ZUDOMON,"Теперь я снова могу взяться за молот! Скоро накую много всякого,
так что заглядывай!",
s050_039_270,char_ZUDOMON,"Вот бы когда-нибудь побывать в реакторе! Было бы здорово
поработать вместе с Вулканусмоном!",
s050_039_280,char_MONODRAMON,"Что случилось? Ищешь кого-нибудь? О, Зудомон, который раньше был
здесь?",
s050_039_290,char_MONODRAMON,"Боюсь, Зудомон мертв. Его молот сломался в битве, и он не мог
сражаться должным образом.",
s050_039_300,char_MONODRAMON,"Если бы только этот молоток был в хорошей форме, все могло бы
сложиться для него по-другому...",
s050_039_310,char_MONODRAMON,"Что случилось? Ищешь кого-нибудь? О, Зудомон, который раньше был
здесь?",
s050_039_320,char_MONODRAMON,"Пережив битву, он ушел, сказав, что хочет проверить, что там
есть интересного.",
s050_039_330,char_MONODRAMON,"Я почти уверен, что он направлялся в район фабрики. Надеюсь, у
него все в порядке...",
s050_039_340,char_ZUDOMON,"Привет, давно не виделись! Спасибо за вашу помощь в Центральном
городе.",
s050_039_350,char_ZUDOMON,"К счастью, у меня все еще есть тот же молоток. Мы вместе пришли
на фабрику.",
s050_039_360,char_ZUDOMON,"Теперь я помогаю Вулканусмон. Я собираюсь доказать, что могу
управлять магазином!",
