string2 0,string 1,string 2,string 3
s040_160_010,char_MARSMON,"Я стал сильнее... но достаточно ли я силен? Большого Брата
больше нет со мной...",
s040_160_020,char_MARSMON,"А, это ты... *вздыхает*",
s040_160_030,char_PLAYER_M,{next}Ты какой-то подавленный.,
s040_160_031,char_PLAYER_M,{next}Выгорание?,
s040_160_032,char_PLAYER_M,{end}Я... зайду в другой раз.,
s040_160_040,char_MARSMON,"Ещё бы. Мне ведь пришлось одолеть собственного
старшего брата...",
s040_160_050,char_MARSMON,"Выгорание в чем? О, я понимаю. Может, и так. Теперь, когда я
чемпион, я потерял свою цель.",
s040_160_060,char_MARSMON,"Ты собираешься оставить меня в покое? Это мило с твоей
стороны... Давай поговорим позже...",
s040_160_070,char_MARSMON,"Я много говорил о защите мира, но кого я обманываю? Что я могу
защитить?",
s040_160_080,char_MARSMON,"...Что делают люди в такие моменты, как этот, когда им нужно
выбраться из собственных голов?",
s040_160_090,char_PLAYER_M,{next}Ну... можно попробовать посмотреть фильм.,
s040_160_091,char_PLAYER_M,{next}Сейчас проверю.,
s040_160_092,char_PLAYER_M,{next}Сбежать от реальности.,
s040_160_100,char_MARSMON,Фильм? Что такое фильм?,
s040_160_110,char_MARSMON,"Итак, я только что прочитал с вашего устройства? ""10 способов
обрести душевное спокойствие"". № 1 - посмотреть фильм.",
s040_160_120,char_MARSMON,"О, например, почитать книгу или что-то еще? Знаешь, я тоже
слышал о вещах, называемых ""фильмами"".",
s040_160_130,char_MARSMON,"Эй, расскажи мне об этих ""фильмах"". У тебя есть друзья, которые
знают о них?",
s040_160_140,char_HIROKO,"Я слышала, кто-то хочет посмотреть фильмы! Хи-хи. Не волнуйся.
Хироко тебя прикроет!",
s040_160_150,char_MARSMON,"Теперь я начинаю чувствовать себя неловко... Но ладно. Облегчи
мне задачу, ладно?",
s040_160_160,char_HIROKO,"Мы начнем с ""Вчерашнего Джорджа""! Классический боевик, который
понравится даже абсолютному новичку!",
s040_160_170,char_MARSMON,"Профессиональный боксер, который чуть не убил своего
противника... По сути, это я.",
s040_160_180,char_MARSMON,"Но Джордж оправился от инцидента. Что означает... может быть, я
тоже смогу!",
s040_160_190,char_MARSMON,"Может, мне пора вернуться на подземную арену. Я не могу убегать
от этого вечно!",
s040_160_195,char_MARSMON,"Черт возьми, да! Теперь вот место, где я могу бороться со своим
сердцем! Помоги мне немного потренироваться!",
s040_160_200,char_MARSMON,"Эй, отличная работа! Ты пришел проведать меня?",
s040_160_210,char_PLAYER_M,{next}Ты отлично смотрелся!,
s040_160_211,char_PLAYER_M,"{next}Думаешь, эти приёмы сработают в настоящем бою?",
s040_160_212,char_PLAYER_M,"{next}Если честно, просто хотелось сразиться.",
s040_160_220,char_MARSMON,"Верно? Я думал о том же. Я неплохо продвигался там, но...",
s040_160_230,char_MARSMON,"Ха-ха. Больно слышать... Но в этом есть смысл.
В настоящем бою противник жаждет крови.",
s040_160_240,char_MARSMON,"Ха-ха. Ты - нечто другое. Как раз тот тип человека, который нам
нужен, чтобы спасти мир.",
s040_160_250,char_MARSMON,"*вздох* Все равно ничего хорошего. То, что случилось с моим
братом, заставляет меня бояться своей полной силы.",
s040_160_260,char_MARSMON,"Если я даже не смогу встретиться со всеми вами лицом к лицу, я
обречен. И теперь от всех этих переживаний я проголодался!",
s040_160_270,char_PLAYER_M,{next}Будто тело само говорит тебе: живи.,
s040_160_271,char_PLAYER_M,"{next}Я знаю места, где вкусно кормят.",
s040_160_272,char_PLAYER_M,"{next}Кто не работает, тот не ест.",
s040_160_280,char_MARSMON,... Хорошее замечание. Мне нужно жить.,
s040_160_290,char_MARSMON,Правда? Разговор об этом заставил меня проголодаться.,
s040_160_300,char_MARSMON,"Ух... Но я ведь немного поработал. Значит,
хотя бы перекус заслужил, верно?",
s040_160_310,char_MARSMON,"Да, мы могли бы поесть поблизости. Ладно, я пойду в метро.
Покажи мне все, когда приедешь!",
s040_160_320,char_MARSMON,"Хорошо. Ты здесь. Все уставились на меня. Я никогда раньше не
был среди такого количества людей!",
s040_160_330,char_MARSMON,"И только посмотрите на все эти магазины! Они все выглядят так
хорошо... Что я должен купить в первую очередь?",
s040_160_340,char_PLAYER_M,{next}Пышный омурайс.,
s040_160_341,char_PLAYER_M,{next}Стейк на два фунта.,
s040_160_342,char_PLAYER_M,{next}Мороженый батат.,
