string2 0,string 1,string 2,string 3
m420_010_010,char_TOUDO,"Обнаружены помехи над правительственным зданием. Управление
общественной безопасности... Их оружие уже развёрнуто...",m420_010_010
m420_010_020,char_TOUDO,"...и им управляет Шота Курой. Похоже, оно направляется
к правительственному зданию. Мы... опоздали...!",m420_010_020
m420_010_030,char_SIMMONS,Я этого не допущу. Какая уродливая машина...,m420_010_030
m420_010_040,char_SIMMONS,"Я уволилась, потому что не вынесла мысли, что меня заставят
создавать такое.",m420_010_040
m420_010_050,char_SIMMONS,"Доктор Юки, которого я так уважаю, никогда бы так не поступил.",m420_010_050
m420_010_060,char_PLAYER_M,"Доктор Юки — человек, который меня усыновил.{next}",
m420_010_061,char_PLAYER_M,"Вы, кажется, много знаете о моём приёмном отце...{next}",
m420_010_062,char_PLAYER_M,"Он мой приёмный отец... Он исчез, бросив меня.{next}",
m420_010_070,char_SIMMONS,"О чём ты говоришь? Если это какая-то шутка, то я её не поняла.",m420_010_070
m420_010_080,char_SIMMONS,Доктор Юки — персонаж аниме.,m420_010_080
m420_010_090,char_SIMMONS,"Он из сериала, который я всегда буду любить, — «Агент Альфа».",m420_010_090
m420_010_100,char_SIMMONS,"Только не говори, что это аниме прошло мимо тебя! Ты очень
многое упускаешь.",m420_010_100
m420_010_110,char_SIMMONS,"Доктор Юки исчезает во время эксперимента, а его ребёнок,
главный герой, отправляется на поиски.",m420_010_110
m420_010_120,char_SIMMONS,Такова основа сюжета. Но я могу говорить об этом аниме часами.,m420_010_120
m420_010_130,char_SIMMONS,"Этот сериал так много для меня значит. Именно благодаря ему
я стала учёной.",m420_010_130
m420_010_140,char_SIMMONS,Хм?,m420_010_140
m420_010_150,char_SIMMONS,Что случилось? Ты неважно выглядишь.,m420_010_150
m420_010_160,char_SIMMONS,"Как прискорбно... Что сказал бы доктор Юки, если бы существовал?",m420_010_160
m420_010_170,char_JUNOMON,"Пока гнев Хрономона сковывал меня... я передавала людям
различные вещи.",m420_010_170
m420_010_180,char_JUNOMON,"Дигимонов и их особые структурные данные... Всё это использовали
для создания оружия.",m420_010_180
m420_010_181,char_SIMMONS,"Куга был послушной собачонкой. Боюсь, гордиться здесь нечем...",m420_010_181
m420_010_182,char_JUNOMON,Теперь оружие никому не под силу контролировать. Дело в том...,m420_010_182
m420_010_183,char_JUNOMON,"...что оно тоже воплотило в себе горький гнев Хрономона.
Именно поэтому в него установили ядро дигимона.",m420_010_183
m420_010_190,char_JUNOMON,"Конечная цель Хрономона — столкновение великих сил. Рождённый
войной разрыв пространства-времени откроет запечатанную дверь.",m420_010_190
m420_010_200,char_JUNOMON,"И тогда вы с Хрономоном встретитесь... А жертвы конфликта —
лишь приношения ради этой встречи.",m420_010_200
m420_010_230,char_SIMMONS,"Если цель — сама война... Хрономону, вероятно, всё равно,
кто погибнет: дигимоны или люди.",m420_010_230
m420_010_240,char_SIMMONS,"Бессмысленное разрушение ради эгоистичной цели... Если мы
не остановим оружие, прольются реки крови...",m420_010_240
m420_010_250,char_JUNOMON,"Я постараюсь соединить врата с местом неподалёку от оружия.
Сообщите мне, когда будете готовы.",m420_010_250
m420_015_010,char_AEGIOMON,Инори... Куда же ты подевалась?!,m420_015_010
m420_015_020,char_AEGIOMON,"Я возвращался вновь и вновь... но всё равно не могу тебя
спасти...!",m420_015_020
m420_015_030,char_AEGIOMON,"Я не могу найти будущее, где ты в безопасности...!",m420_015_030
m420_015_040,char_AEGIOMON,"Такое чувство... будто боги уже решили, что ты должна исчезнуть.",m420_015_040
m420_015_050,char_AEGIOMON,"Сколько ещё раз мне вернуться, чтобы снова увидеть твою
улыбку...?",m420_015_050
m420_015_060,char_AEGIOMON,"Я не сдамся, сколько бы раз ни потерпел неудачу. Я ведь обещал
защищать тебя...!",m420_015_060
m420_015_070,char_AEGIOMON,"Инори... Инори... Инори...! Инори, Инори, Инори, Инори!
ИНОРИ! ИНОРИ! ИНОРИ!!",m420_015_070
m420_020_010,char_BIRDRAMON,Осторожно!,m420_020_010
m420_030_010,char_OPERATOR_M,Давно не виделись.,m420_030_010_M m420_030_010_F
m420_030_020,char_OPERATOR_M,Ты наверняка уже понимаешь...,m420_030_020_M m420_030_020_F
m420_030_030,char_OPERATOR_M,...что не являешься обычным человеком.,m420_030_030_M m420_030_030_F
m420_030_040,char_OPERATOR_M,"Тот, кто тебя создал, должно быть, весьма доволен.",m420_030_040_M m420_030_040_F
m420_030_050,char_OPERATOR_M,До сих пор тебе прекрасно удавалось исполнять свою роль.,m420_030_050_M m420_030_050_F
m420_030_060,char_OPERATOR_M,"В награду за твои достижения позволь рассказать, кто ты на самом
деле.",m420_030_060_M m420_030_060_F
m420_030_070,char_OPERATOR_M,"С тех пор как Эгиомон исчез, тебя принимали за Великого Стража...",m420_030_070_M m420_030_070_F
m420_030_080,char_OPERATOR_M,"Ты наверняка понимаешь, почему.",m420_030_080_M m420_030_080_F
m420_040_010,char_OPERATOR_M,"Твой создатель... высшее существо, против которого восстал
Хрономон.",m420_040_010_M m420_040_010_F
m420_040_020,char_OPERATOR_M,Имя этого высшего существа — Гомеостазис.,m420_040_020_M m420_040_020_F
m420_040_030,char_OPERATOR_M,"Замысел Хрономона нарушил равновесие между мирами и угрожает
самому их существованию.",m420_040_030_M m420_040_030_F
m420_040_040,char_OPERATOR_M,"Тебе предназначено устранять любого, кто нарушает естественный
порядок.",m420_040_040_M m420_040_040_F
m420_050_010,char_OPERATOR_M,"Высшее существо выбрало основу и, использовав её, даровало тебе
жизнь.",m420_050_010_M m420_050_010_F
m420_050_020,char_OPERATOR_M,"Этой основой стал Эгиомон, или «тёмная тень».",m420_050_020_M m420_050_020_F
m420_050_030,char_OPERATOR_M,"После бесчисленных путешествий во времени Эгиомон оказался
рассеян по множеству временных линий.",m420_050_030_M m420_050_030_F
m420_050_040,char_OPERATOR_M,"Твоё существование основано на тёмной тени из одной из этих
временных линий.",m420_050_040_M m420_050_040_F
m420_050_050,char_OPERATOR_M,И на то была веская причина.,m420_050_050_M m420_050_050_F
m420_060_010,char_OPERATOR_M,"Высшее существо избегает прямого и чрезмерного вмешательства
в мир, за которым наблюдает.",m420_060_010_M m420_060_010_F
m420_060_020,char_OPERATOR_M,"Чтобы свести своё влияние к минимуму, оно решило воспользоваться
тёмными тенями.",m420_060_020_M m420_060_020_F
m420_060_030,char_OPERATOR_M,"Высшее существо надеялось запустить своего рода «механизм
самоочищения» мира.",m420_060_030_M m420_060_030_F
m420_060_040,char_OPERATOR_M,"Потеряв дорогого ему человека и обезумев от боли, Эгиомон
нарушил законы времени.",m420_060_040_M m420_060_040_F
m420_060_050,char_OPERATOR_M,И высшее существо поручило ему исправить собственные ошибки.,m420_060_050_M m420_060_050_F
m420_060_060,char_OPERATOR_M,"Оно взяло одну тёмную тень из тех временных линий и создало
из неё тебя.",m420_060_060_M m420_060_060_F
m420_070_010,char_OPERATOR_M,"АДАМАС, твоя личность и воспоминания... Всё было подготовлено,
чтобы помочь тебе успешно выполнить миссию.",m420_070_010_M m420_070_010_F
m420_070_020,char_OPERATOR_M,Это относится и ко мне. Я существую только в твоём сознании.,m420_070_020_M m420_070_020_F
m420_070_030,char_OPERATOR_M,Твоя задача как агента — поддерживать равновесие мира.,m420_070_030_M m420_070_030_F
m420_070_040,char_OPERATOR_M,"При создании твоей личности использовали некоторые воспоминания
тёмной тени.",m420_070_040_M m420_070_040_F
m420_070_050,char_OPERATOR_M,Таково было желание самой тёмной тени.,m420_070_050_M m420_070_050_F
m420_080_010,char_OPERATOR_M,"Желание тёмной тени... Иными словами, желание Эгиомона.",m420_080_010_M m420_080_010_F
m420_080_020,char_OPERATOR_M,Эгиомон хотел вновь соединить Инори Мисоно с младшим братом.,m420_080_020_M m420_080_020_F
m420_080_030,char_OPERATOR_M,Для этого он попытался занять место её брата.,m420_080_030_M m420_080_030_F
m420_080_040,char_OPERATOR_M,"Младший брат Инори был большим поклонником одного персонажа.
Он часто представлял себя этим героем...",m420_080_040_M m420_080_040_F
m420_080_050,char_OPERATOR_M,"Твоя внешность, твои воспоминания...",m420_080_050_M m420_080_050_F
m420_080_060,char_OPERATOR_M,Они были отчасти созданы из воспоминаний младшего брата Инори.,m420_080_060_M m420_080_060_F
m420_080_070,char_OPERATOR_M,"Тебя принимают за Эгиомона, потому что он послужил твоей
изначальной основой.",m420_080_070_M m420_080_070_F
m420_080_080,char_OPERATOR_M,"По мере приближения слияния твой облик естественным образом
возвращался к облику Эгиомона.",m420_080_080_M m420_080_080_F
m420_090_010,char_OPERATOR_M,"Хрономон породил Эгиомона, а Эгиомон — бесчисленные тёмные тени.",m420_090_010_M m420_090_010_F
m420_090_020,char_OPERATOR_M,Твоё тело создано из одной из этих тёмных теней.,m420_090_020_M m420_090_020_F
m420_090_030,char_OPERATOR_M,"Как в круговороте времени, равновесие сохраняется, пока всё
остаётся взаимосвязано.",m420_090_030_M m420_090_030_F
m420_090_040,char_OPERATOR_M,"Да, все в этом мире — лишь шестерёнки времени. Но это не повод
отчаиваться.",m420_090_040_M m420_090_040_F
m420_090_050,char_OPERATOR_M,"Тревожиться нужно тогда, когда шестерёнки сбиваются и нарушают
правильный ход времени.",m420_090_050_M m420_090_050_F
m420_090_060,char_OPERATOR_M,Именно это и произошло с теми тёмными тенями... с Эгиомоном.,m420_090_060_M m420_090_060_F
m420_090_070,char_OPERATOR_M,"Пока время идёт вперёд, мы можем продолжать развиваться...",m420_090_070_M m420_090_070_F
m420_090_080,char_OPERATOR_M,...и выбирать своё будущее. В этом вся наша надежда.,m420_090_080_M m420_090_080_F
m420_100_010,char_AEGIOMON,Понимаю. Вот как всё было...,m420_100_010
m420_100_020,char_AEGIOMON,Теперь я понял.,m420_100_020
m420_100_030,char_AEGIOMON,"Потеряв рассудок из-за гибели Инори, я свёл с ума весь мир.",m420_100_030
m420_100_040,char_AEGIOMON,Такова... правда об Аде Синдзюку.,m420_100_040
m420_100_050,char_AEGIOMON,Всё произошло из-за моей власти над временем.,m420_100_050
m420_100_060,char_AEGIOMON,"Возвращаясь в прошлое, я не давал времени идти вперёд. Время
для всего мира остановилось.",m420_100_060
m420_100_070,char_AEGIOMON,Наверное... мне вообще не следовало использовать эту силу...,m420_100_070
m420_100_080,char_AEGIOMON,"Ты здесь, чтобы помочь мне, верно?",m420_100_080
m420_100_090,char_AEGIOMON,"Чтобы ободрить меня, велеть идти вперёд и вновь запустить ход
времени.",m420_100_090
m420_100_100,char_AEGIOMON,Но... ты действительно этого хочешь?,m420_100_100
m420_100_110,char_AEGIOMON,Если я пойду вперёд и перестану снова возвращаться во времени...,m420_100_110
m420_100_120,char_AEGIOMON,"...тёмные тени исчезнут. Скорее всего, ты тоже перестанешь
существовать...",m420_100_120
m420_100_130,char_PLAYER_M,"Как думаешь, почему я существую именно в таком облике?{next}",
m420_100_131,char_PLAYER_M,"Разве у тебя нет кого-то, кого ты хочешь снова увидеть?{next}",
m420_100_132,char_PLAYER_M,"Вот причина всего, что до сих пор происходило.{next}",
m420_100_140,char_AEGIOMON,Ладно...,m420_100_140
m420_100_150,char_AEGIOMON,Прости...,m420_100_150
m420_100_160,char_AEGIOMON,но...,m420_100_160
m420_100_170,char_AEGIOMON,...спасибо тебе!,m420_100_170
m420_110_010,char_JUPITERMON,ААААААААААААААХ!,m420_110_010
m420_120_010,char_JUPITERMON,"Прости, что заставил ждать.",m420_120_010
m420_120_020,char_JUPITERMON,Мне нужна твоя сила. Одолжи её Юпитермону.,m420_120_020
m420_120_030,char_JUPITERMON,Давай победим Хрономона и пойдём дальше...,m420_120_030
m420_120_040,char_JUPITERMON,"...вперёд, в будущее.",m420_120_040
