string2 0,string 1,string 2,string 3
s070_055_010,char_MINERVAMON,Хм... ХММ...,
s070_055_020,char_PLAYER_M,{next}Что случилось?,
s070_055_021,char_PLAYER_M,{next}Хмм...,
s070_055_022,char_PLAYER_M,{end}Не буду мешать.,
s070_055_030,char_MINERVAMON,"О... Когда ты подошёл? Есть минутка выслушать
мои тревоги?",
s070_055_040,char_MINERVAMON,...Не смейся. Я правда сильно переживаю!,
s070_055_050,char_MINERVAMON,Хммм...,
s070_055_060,char_MINERVAMON,"...Говорят, Юномон сошла с ума, когда её
захлестнули негативные эмоции.",
s070_055_070,char_MINERVAMON,"Причиной, по-видимому, стала какая-то туманная
и непонятная штука под названием «любовь» или «обожание»...",
s070_055_080,char_MINERVAMON,"Вы, люди, скорее всего назвали бы это «любовью»...
Но правда ли она так важна?",
s070_055_090,char_PLAYER_M,"{next}Пожалуй, да.",
s070_055_091,char_PLAYER_M,{next}Не настолько важна.,
s070_055_092,char_PLAYER_M,{next}У дигимонов бывают такие чувства?,
s070_055_095,char_MINERVAMON,"Что...? И люди добровольно отдаются чему-то
настолько пугающему?!",
s070_055_100,char_MINERVAMON,Правда...? Ты точно не отмахиваешься от меня?,
s070_055_110,char_MINERVAMON,"Ну, я нечасто пользуюсь этим словом...
А может, и вовсе никогда?",
s070_055_120,char_MINERVAMON,"Но если культуры человеческого и Цифрового миров
продолжат влиять друг на друга...",
s070_055_130,char_MINERVAMON,"Возможно, это понятие пришло из человеческого мира...",
s070_055_135,char_MINERVAMON,"Юномон через многое прошла. А я нисколько
не изменилась.",
s070_055_140,char_MINERVAMON,"Вот я и подумала: может, люди меняются,
когда начинают что-то или кого-то любить.",
s070_055_150,char_MINERVAMON,"Они, наверное, начинают иначе думать и поступать,
когда влюбляются.",
s070_055_160,char_PLAYER_M,{next}Такое вполне возможно.,
s070_055_161,char_PLAYER_M,{next}Трудно представить.,
s070_055_162,char_PLAYER_M,{next}Попробуй сама влюбиться.,
