string2 0,string 1,string 2,string 3
m310_010_010,char_MERCURYMON,"Я вижу, ты беспокоишься... но пока со мной всё в порядке.
Благодаря твоим усилиям деревня теперь свободна от Титанов.",
m310_010_020,char_MERCURYMON,"Пусть прежнего уже не вернуть, теперь больше наших союзников
согласятся на переговоры. Будем надеяться на перемирие.",
m310_010_030,char_INORI,Было бы здорово. Если нам всё-таки удастся достичь мира...,
m310_010_040,char_INORI,"...надеюсь, отношения между людьми и дигимонами тоже смогут
наладиться.",
m310_010_050,char_INORI,"Взять хотя бы D-SAT Управления общественной безопасности.
От них прямо холодом веет!",
m310_010_060,char_AEGIOMON,Инори...,
m310_010_070,char_INORI,"Я хочу поговорить с папой и сказать, что он ошибался. Разве наша
с Эгиомоном дружба сама по себе этого не доказывает?",
m310_010_080,char_INORI,"Может, моё призвание — стать мостом между двумя видами...
И кроме меня с этим никто не справится.",
m310_010_090,char_OPERATOR_M,У меня новые данные.,
m310_010_100,char_OPERATOR_M,"Мы в АДАМАСе считаем вмешательство в историю опасным: оно
угрожает естественным законам и мировому порядку.",
m310_010_110,char_OPERATOR_M,"Путешествия во времени мы также считаем угрозой стабильности
и равновесию мира.",
m310_010_120,char_OPERATOR_M,"Мы только что установили: Эгиомон — главная угроза
гомеостазу мира.",
m310_010_130,char_OPERATOR_M,"Поэтому теперь АДАМАС должен ликвидировать Эгиомона и его
партнёра-человека.",
m310_010_140,char_OPERATOR_M,"Однако мы хотели бы продолжать наблюдать за Эгиомоном как можно
дольше...",
m310_010_145,char_OPERATOR_M,"Начальство в штабе может попытаться нас подгонять, но я сделаю
всё возможное, чтобы его сдерживать.",
m310_010_150,char_OPERATOR_M,"Ведь всё ещё есть шанс, что сила Эгиомона сможет предотвратить
Ад Синдзюку.",
m310_010_160,char_OPERATOR_M,"Встанет ли он на сторону добра или зла? Если зла... другого
выхода не останется: придётся его устранить.",
m310_010_180,char_INORI,"Эй, {player}, ты в порядке? Выглядишь не очень...",
m310_010_190,char_PLAYER_M,...Всё в порядке. Не беспокойся.{next},
m310_010_191,char_PLAYER_M,"...Нам нужно положить конец этой войне, и быстро.{next}",
m310_010_192,char_PLAYER_M,Я в отличной физической форме.{next},
m310_010_200,char_INORI,Точно? Я немного волнуюсь...,
m310_010_210,char_INORI,"После столь долгого путешествия вместе я уже научилась читать
по твоему лицу.",
m310_010_220,char_INORI,"И сейчас ты выглядишь не так, как обычно.",
m310_010_230,char_AEGIOMON,"Кстати, дальше Меркуримон просит нас отправиться
в Факториальную область.",
m310_010_240,char_AEGIOMON,"Похоже, её захватили Титаны. Освобождение этой области важно
для переговоров о прекращении огня.",
m310_020_010,char_STINGMON,То здание впереди? Ты никогда не слышал о Райском колизее?,
m310_020_020,char_XV-MON,"Там всегда полно зрителей, желающих увидеть неоспоримого
чемпиона.",
m310_020_030,char_STINGMON,Каллисмон — боец совершенно другого уровня.,
m310_020_040,char_STINGMON,"В нём никто не узнает того, кого прежде звали «Большим Медведем».",
m310_020_050,char_PLAYER_M,Большой Медведь...?{next},
m310_020_051,char_PLAYER_M,Почему это имя звучит так знакомо?{next},
m310_020_052,char_PLAYER_M,"Кажется, мы раньше встречались...{next}",
m310_020_060,char_XV-MON,Так ты знаешь Большого Медведя?,
