string2 0,string 1,string 2,string 3
m320_011_010,char_INORI,О... Это же то самое место...,m320_011_010
m320_011_020,char_AEGIOMON,ГрапЛеомон... всё ещё здесь!,m320_011_020
m320_011_030,char_GRAPLEOMON,Хм? О чём это вы? Где же ещё мне быть?,m320_011_030
m320_011_040,char_INORI,"А это, должно быть, Хироко...!",m320_011_040
m320_011_050,char_AEGIOMON,Что нам делать?,m320_011_050
m320_011_060,char_PLAYER_M,Нам нужно остаться с ГрапЛеомоном.{next},
m320_011_061,char_PLAYER_M,Это станет поворотным моментом в истории!{next},
m320_011_062,char_PLAYER_M,"Прости, Хироко... но мы должны это сделать!{next}",
m320_011_070,char_AEGIOMON,Мы не позволим тебе сделать это в одиночку.,m320_011_070
m320_011_080,char_GRAPLEOMON,Ч-Что?,m320_011_080
m320_011_090,char_AEGIOMON,"Мы знаем, что ты задумал. Но если отправишься сражаться
с Каллисмоном, то погибнешь...!",m320_011_090
m320_011_100,char_GRAPLEOMON,Ты не можешь этого знать! Я ведь ещё даже не попытался!,m320_011_100
m320_011_110,char_GRAPLEOMON,"С самого детства... все только и говорили о том, как велик мой
старший брат.",m320_011_110
m320_011_120,char_INORI,"Братья не должны ненавидеть друг друга. Нельзя считать,
что родные всегда будут рядом. Неужели ты не понимаешь?",m320_011_120
m320_011_130,char_INORI,"Ты хоть представляешь, что я отдала бы за возможность снова
увидеть своего брата...?",m320_011_130
m320_011_140,char_GRAPLEOMON,Что...?,m320_011_140
m320_011_150,char_INORI,"Если понимаешь это лишь после потери родного человека,
то уже слишком поздно!",m320_011_150
m320_011_160,char_INORI,"Так что пойдём туда не драться, а помочь твоему брату.
Пожалуйста...",m320_011_160
m320_011_170,char_GRAPLEOMON,...,m320_011_170
m320_011_180,char_GRAPLEOMON,"Ладно, я понял... Больше не буду пытаться справиться в одиночку.",m320_011_180
m320_011_190,char_GRAPLEOMON,Не о чем беспокоиться. А теперь отправимся в Райский колизей.,m320_011_190
m320_023_010,char_DIGIMON_RING ANNOUNCER,В восточном углу! Сможет ли чемпион защитить свою корону?!,m320_023_010
m320_023_020,char_DIGIMON_RING ANNOUNCER,А в западном углу — избранник Илиады!,m320_023_020
m320_024_010,char_DIGIMON_RING ANNOUNCER,И вновь восточный угол арены! Удержит ли король свой трон?!,m320_024_010
m320_024_020,char_DIGIMON_RING ANNOUNCER,А в западном углу — агент высшего класса из другого мира!,m320_024_020
m320_024_030,char_DIGIMON_RING ANNOUNCER,Королевские Рыцари вступают в бой!,m320_024_030
m320_025_010,char_DIGIMON_RING ANNOUNCER,Из восточного угла! Увидим ли мы истинную мощь чемпиона?,m320_025_010
m320_025_020,char_DIGIMON_RING ANNOUNCER,А из западного угла! Сможет ли претендент устроить сенсацию?,m320_025_020
m320_025_030,char_DIGIMON_RING ANNOUNCER,В восточном углу! Чемпион появляется во всём великолепии!,m320_025_030
m320_025_040,char_DIGIMON_RING ANNOUNCER,А в западном углу! Эффектный выход претендента!,m320_025_040
m320_025_050,char_DIGIMON_RING ANNOUNCER,Из восточного угла! Неукротимый чемпион прибыл!,m320_025_050
m320_025_060,char_DIGIMON_RING ANNOUNCER,"А из западного угла — претендент, жаждущий победы!",m320_025_060
m320_025_070,char_DIGIMON_RING ANNOUNCER,В восточном углу! Какой властный вид! Истинный чемпион!,m320_025_070
m320_025_080,char_DIGIMON_RING ANNOUNCER,"А в западном углу! Наш претендент излучает уверенность,
достойную чемпиона!",m320_025_080
m320_025_090,char_DIGIMON_RING ANNOUNCER,"Из восточного угла! Сумеет ли чемпион вновь блестяще защитить
свой титул?!",m320_025_090
m320_025_100,char_DIGIMON_RING ANNOUNCER,"А из западного угла! Претендент выходит на ринг с неустрашимым
мужеством!",m320_025_100
m320_025_110,char_DIGIMON_RING ANNOUNCER,"В восточном углу! Станем ли мы свидетелями начала новой
легенды?!",m320_025_110
m320_025_120,char_DIGIMON_RING ANNOUNCER,"А в западном углу! Похоже, наш претендент готов и рвётся
в бой!",m320_025_120
m320_025_130,char_DIGIMON_RING ANNOUNCER,Из восточного угла! Чемпион выходит с непоколебимой уверенностью!,m320_025_130
m320_025_140,char_DIGIMON_RING ANNOUNCER,"А из западного угла! Похоже, чей-то двигатель уже работает на
полной мощности!",m320_025_140
m320_025_150,char_DIGIMON_RING ANNOUNCER,"В восточном углу! Увидим ли мы ещё одну блестящую защиту
титула?!",m320_025_150
m320_025_160,char_DIGIMON_RING ANNOUNCER,"А из западного угла! Станем ли мы свидетелями невероятной
сенсации?!",m320_025_160
m320_031_010,char_GRAPLEOMON,*тяжело дышит*,m320_031_010
m320_031_020,char_AEGIOMON,Ты в порядке?,m320_031_020
m320_031_030,char_GRAPLEOMON,"Это всё из-за тебя. Не потрать я все силы в бою с тобой
на Подземной арене, сейчас был бы в полном порядке!",m320_031_030
m320_031_040,char_AEGIOMON,Прости за это...!,m320_031_040
m320_031_050,char_GRAPLEOMON,"Хех, я шучу. На самом деле я тебе благодарен. Не думал,
что ты столько сделаешь ради меня и старшего брата!",m320_031_050
m320_040_010,char_GRAPLEOMON,Чёрт возьми...!,m320_040_010
m320_040_020,char_AEGIOMON,Просто оставь Каллисмона нам.,m320_040_020
m320_040_030,char_INORI,"Послушай Эгиомона. Я не вынесу, если родные станут сражаться.",m320_040_030
m320_040_040,char_GRAPLEOMON,Нет...!,m320_040_040
m320_040_050,char_GRAPLEOMON,Я сам остановлю старшего брата!,m320_040_050
m320_040_060,char_GRAPLEOMON,"Старший брат... Я знаю, что ты смотришь!",m320_040_060
m320_040_070,char_GRAPLEOMON,"Выходи, предатель! Глупец, продавший душу Титанам!",m320_040_070
m320_040_080,char_GRAPLEOMON,"Я задам тебе трёпку, которую ты никогда не забудешь!",m320_040_080
