string2 0,string 1,string 2,string 3
d120_010_010,char_BLITZGREYMON,Проклятье! Какой же я бесполезный...,
d120_010_020,char_AEGIOMON,"Эм... почему ты так говоришь?
Мы ведь победили врага, разве нет?",
d120_010_030,char_CRESGARURUMON,Обычно мы гораздо сильнее этого!,
d120_010_040,char_CRESGARURUMON,"Должно быть, потому, что наши партнеры не на нашей стороне...",
d120_010_050,char_AEGIOMON,"Я понимаю, каково беспокоиться о партнёрах.
Без Инори рядом я бы тоже, наверное, не смог сражаться в полную силу.",
d120_010_060,char_BLITZGREYMON,"У наших партнёров особая судьба. Вместе с нами,
их партнёрами-Дигимонами, они защищают мир.",
d120_010_070,char_BLITZGREYMON,"Мы уже пережили немало кризисов, но я никогда не думал,
что случится нечто подобное!",
d120_020_010,char_KUREMIKYOKO,"Это, должно быть... Синдзюку в мирные времена.",d120_020_010
d120_020_020,char_MIREI,"Акашические бэкдоры используют возмущения пространства-времени,
чтобы открывать пути в разные точки времени и пространства.",d120_020_020
d120_020_030,char_MIREI,"Так возникают изолированные фрагменты пространства-времени —
«осколки Акаши». Именно на один из них вы сейчас смотрите.",d120_020_030
d120_020_040,char_INORI,Это место...,d120_020_040
d120_020_050,char_INORI,Папа...,d120_020_050
d120_020_060,char_AEGIOMON,"Кажется, он нас не слышит.",d120_020_060
d120_020_070,char_KUREMIKYOKO,Ты только что сказал: «Папа»?,d120_020_070
d120_020_080,char_INORI,"Да, тот в очках...
Это мой отец.",d120_020_080
d120_020_090,char_KUREMIKYOKO,Я понимаю...,d120_020_090
d120_020_100,char_KUREMIKYOKO,"Итак, твоя фамилия ""Мизоно""?",d120_020_100
d120_020_110,char_INORI,Что?!,d120_020_110
d120_020_120,char_KUREMIKYOKO,Меня зовут... Куреми Кёко.,d120_020_120
d120_020_130,char_KUREMIKYOKO,"Мой отец работал в управлении общественной безопасности.
Время от времени он рассказывал мне о твоем отце.",d120_020_130
d120_020_140,char_KUREMIKYOKO,Это мой отец.,d120_020_140
d120_020_150,char_INORI,Т-ты серьёзно?.. Вот уж совпадение.,d120_020_150
d120_020_160,char_KUREMIKYOKO,"Здесь нам больше нечего делать.
Пойдём.",d120_020_160
d120_020_170,char_KUREMIKYOKO,...От одного его лица меня начинает злить.,d120_020_170
d120_020_180,char_INORI,Хм?,d120_020_180
d120_020_190,char_KUREMIKYOKO,"Для меня он просто человек, который был моим отцом.",d120_020_190
d120_020_200,char_KUREMIKYOKO,"В любом случае, идём дальше.
Нужно найти Параллельмона, пока не стало слишком поздно.",d120_020_200
d120_030_010,char_KUREMI,"«Начальство такое же, как и тогда, когда вы там были.
Встречи за встречами, но реальных выводов и результатов нет».",d120_030_010
d120_030_020,char_KUREMI,"«Всегда страдают люди на местах
от их двусмысленных приказов».",d120_030_020
d120_030_030,char_TAKEMIYA,«Хех».,d120_030_030
d120_030_040,char_KUREMI,«Что смешного?»,d120_030_040
d120_030_050,char_TAKEMIYA,"«Похоже, мы тоже почти не изменились.
Сколько себя помню, всё жалуемся на начальство».",d120_030_050
d120_030_060,char_TAKEMIYA,"«Но теперь тебя повысили. Если узнают, что ты
обсуждаешь внутренние дела с гражданскими, тебя уволят».",d120_030_060
d120_030_070,char_KUREMI,"«Ну и что? Тогда просто наймёшь меня сюда.
Лучшего частного сыщика тебе всё равно не найти».",d120_030_070
d120_030_080,char_INORI,Эти двое кажутся очень близкими.,d120_030_080
d120_030_090,char_KUREMIKYOKO,"Этот взгляд... Не припомню, чтобы при семье
у него бывало такое лицо.",d120_030_090
d120_030_100,char_INORI,Кёко...?,d120_030_100
d120_030_110,char_KUREMIKYOKO,"Не похоже, что есть что-то еще
чтобы исследовать здесь. Давайте двигаться дальше.",d120_030_110
d120_030_120,char_MIREI,"Бесчисленные фрагменты пространства-времени погребены
за пределами Акашического бэкдора.",d120_030_120
d120_030_130,char_MIREI,"Судя по всему, часть этих обломков была увезена
из времен и мест, связанных с вами.",d120_030_130
d120_030_140,char_MIREI,"Пусть эта сила и невелика, но она тянет существ обратно —
к фрагментам пространства-времени, от которых их отрезало.",d120_030_140
d120_030_150,char_MIREI,"В качестве побочного эффекта вы все ведете себя как
магниты, притягивающие к вам определенные кусочки мусора.",d120_030_150
d120_030_160,char_MIREI,"Можно сказать, именно так и работают
явления, которые вы сейчас наблюдаете.",d120_030_160
d120_050_010,char_RANAMON,«Я правда... не хочу драться...»,
d120_050_020,char_RANAMON,"«Лишь потому, что я родилась Титаном, меня вынудили участвовать
в битве, в которой я не желаю сражаться».",
d120_050_030,char_RANAMON,"«Я просто хочу жить нормальной жизнью.
Пожалуйста, вы должны мне поверить...»",
d120_050_040,char_RANAMON,"""...""",
d120_050_050,char_RANAMON,"""Спасибо.""",
d120_050_060,char_RANAMON,"«Ты глупый человек.
Ты послужишь мне ступенькой на пути к величию!»",
d120_050_070,char_RANAMON,«Хахахахаха!»,
d120_050_080,char_MIREI,"Скорее всего, кто-то из вас нарисовал эту сцену.
Есть предположения, кто?",
