string2 0,string 1,string 2,string 3
m240_010_010,char_AEGIOMON,Эти дигимоны—,m240_010_010
m240_010_020,char_TOUDO,Я попрошу доктора Симмонс объяснить здешнюю ситуацию.,m240_010_020
m240_010_030,char_TOUDO,Она должна быть прямо впереди.,m240_010_030
m240_020_010,char_AEGIOMON,М-Меркуримон...!,m240_020_010
m240_020_020,char_MERCURYMON,...Доктор рассказала мне всё.,m240_020_020
m240_020_030,char_MERCURYMON,"Прошло много времени. Я рад видеть, что вы все в безопасности.",m240_020_030
m240_020_040,char_INORI,Но... что с тобой случилось? Почему ты в этом мире?,m240_020_040
m240_020_050,char_MERCURYMON,"Мы... проиграли войну с Титанами. Иных путей отступления
не осталось, поэтому мы с товарищами бежали сюда.",m240_020_050
m240_020_060,char_MERCURYMON,"Мы в плачевном положении и не можем связаться с оставшимися
в Илиаде даже для того, чтобы сообщить, что мы живы.",m240_020_060
m240_020_070,char_AEGIOMON,"О-о, ничего себе...",m240_020_070
m240_020_080,char_AEGIOMON,Но разве вам не... трудно жить здесь?,m240_020_080
m240_020_090,char_MERCURYMON,"Да, нелегко. Многие люди считают нас врагами. И мы действительно
причинили немалый ущерб.",m240_020_090
m240_020_100,char_INORI,Но как всё дошло до этого...?,m240_020_100
m240_020_110,char_MERCURYMON,"По правде говоря, человеческая логика ускользает от меня.",m240_020_110
m240_020_120,char_MERCURYMON,"Конечно, я знаю, что есть и подобные вам люди, способные
сосуществовать с дигимонами...",m240_020_120
m240_020_130,char_MERCURYMON,"Однако, похоже, большая часть человечества не желает этого.",m240_020_130
m240_020_140,char_INORI,"Но от конфликта никогда не бывает ничего хорошего! Мы всегда
теряем больше, чем приобретаем!",m240_020_140
m240_020_150,char_MERCURYMON,"Возможно, вы правы. Но факт остаётся фактом: нас осаждают
с двух сторон.",m240_020_150
m240_020_160,char_MERCURYMON,"Если мы не дадим отпор обеим угрозам, будущего не будет.
Ради этого придётся поставить на кон само наше существование.",m240_020_160
m240_020_170,char_OPERATOR_M,"Похоже, ты в ситуации «пан или пропал».",m240_020_170_M m240_020_170_F
m240_020_180,char_OPERATOR_M,"Пусть история и обстоятельства в моём мире отличаются от мира,
в котором находишься ты...",m240_020_180_M m240_020_180_F
m240_020_190,char_OPERATOR_M,"...вероятно, одно обстоятельство остаётся неизменным.",m240_020_190_M m240_020_190_F
m240_020_200,char_OPERATOR_M,Причина Ада Синдзюку — ожесточённый конфликт.,m240_020_200_M m240_020_200_F
m240_020_210,char_OPERATOR_M,И ты находишься прямо в его эпицентре.,m240_020_210_M m240_020_210_F
m240_020_220,char_OPERATOR_M,"Тебе нужно положить конец войне. Сделай всё возможное, чтобы
добиться прекращения огня между всеми тремя сторонами.",m240_020_220_M m240_020_220_F
m240_020_230,char_OPERATOR_M,Скажу прямо. Это единственный способ предотвратить конец света.,m240_020_230_M m240_020_230_F
m240_020_240,char_MERCURYMON,...Да? Что такое?,m240_020_240
m240_020_250,char_PLAYER_M,Борьба ни к чему не приведёт.{next},
m240_020_251,char_PLAYER_M,Разве нет никакого способа избежать конфликта?{next},
m240_020_252,char_PLAYER_M,Междоусобица среди дигимонов уничтожит мир.{next},
m240_020_260,char_MERCURYMON,...,m240_020_260
m240_020_270,char_INORI,"Разве нет какого-то пути вперёд, не связанного с войной?",m240_020_270
m240_020_280,char_MERCURYMON,"...Мы изранены и понесли большие потери. Эта битва нужна,
чтобы вернуть утраченное.",m240_020_280
m240_020_290,char_MERCURYMON,"Даже если бы я запретил сражаться, сомневаюсь, что многие
прислушались бы к моим словам.",m240_020_290
m240_020_300,char_MERCURYMON,"Поэтому я не могу приказать прекратить бой, не поставив условий.",m240_020_300
m240_020_310,char_MERCURYMON,"Я не требую вернуть всё, но по крайней мере... прошу освободить
наши главные деревни.",m240_020_310
m240_020_320,char_MERCURYMON,"Если удастся добиться этого одними словами, лучше и быть не может.",m240_020_320
m240_020_330,char_MERCURYMON,"Если мы увидим, что хотя бы часть Титанов отступила,
можно будет говорить о прекращении огня.",m240_020_330
m240_020_340,char_PLAYER_M,Мы пойдём на переговоры о возвращении захваченных деревень!{next},
m240_020_341,char_PLAYER_M,Тогда моя следующая задача — убедить Титанов отступить!{next},
m240_020_342,char_PLAYER_M,Мы остановим сражения и предотвратим Ад Синдзюку!{next},
m240_020_350,char_AEGIOMON,"Да, хорошая мысль.",m240_020_350
m240_020_360,char_AEGIOMON,Пойдём и освободим эти деревни из-под власти Титанов.,m240_020_360
m240_020_370,char_INORI,"Сначала... нужно поговорить с Титанами. Это лучший способ
обойтись без насилия.",m240_020_370
m240_020_375,char_PLAYER_M,"Я агент — представитель, который пытается остановить войну
в другом мире.{next}",
