string2 0,string 1,string 2,string 3
d240_010_010,char_OMEGAMON,"На этом всё, Параллельмон, опустошитель пространства-времени.",
d240_010_020,char_PARALLELMON,...,
d240_010_030,char_HIROKO,Он исчез!,
d240_010_040,char_OMEGAMON,Что Параллельмон задумал?,
d240_020_010,char_HIROKO,Вон там! Параллельмон!,
d240_020_020,char_PARALLELMON,...,
d240_020_030,char_HIROKO,"Мы всё это время убегали от Параллельмона,
а теперь он сам убегает от нас!",
d240_020_040,char_BANCHOLEOMON,"Похоже, он хочет, чтобы мы вымотались.",
d240_020_050,char_BANCHOLILIMON,"Думаю, он ждёт, пока мы потратим все силы.",
d240_020_060,char_BANCHOSTINGMON,"Вероятно, он держится вне досягаемости в надежде,
что мы выдохнемся. Где его гордость?",
d240_020_070,char_BANCHOGOLEMON,"Ожидает ли он, что мы исчерпаем себя?",
d240_020_080,char_BANCHOMAMEMON,"Похоже, он просто бегает,
надеясь, что мы утомимся, гоняясь за ним.",
d240_020_090,char_OMEGAMON,"Он явно хочет превратить это в испытание на выносливость.
Нужно придумать ответный план.",
d240_020_100,char_HIROKO,"Если бы мы могли как-нибудь преградить ему путь,
возможно, нам удастся загнать его в угол.",
d240_020_110,char_OMEGAMON,"Да... и, кажется, я знаю, как нам этого добиться...",
d240_020_120,char_OMEGAMON,...но это зависит от тебя.,
d240_020_130,char_HIROKO,Я?!,
d240_020_140,char_OMEGAMON,"Хоть это и было ненадолго, но тебе удалось захватить
контроль над механизмом, управляющим этим белым миром.",
d240_020_150,char_OMEGAMON,"Возможно, ты не собиралась этого делать, но теперь у тебя
есть влияние на этот мир. Он должен откликнуться на твоё горячее желание.",
d240_020_160,char_OMEGAMON,"Держи своё желание — желание, чтобы твой голос
был услышан, — в самом центре мыслей и сердца.",
d240_020_170,char_OMEGAMON,"А теперь идём. Вернёмся туда, где ты
нашла чёрные кристаллы, управляющие этим миром.",
d240_030_010,char_OMEGAMON,"Возможно, ты сможешь заставить этот мир откликнуться на твою волю.
Давай. Попробуй загадать желание.",
d240_030_020,char_HIROKO,Хх...!,
d240_031_010,char_HIROKO,"«Инори... ты только посмотри, что случилось с миром...»",
d240_031_020,char_HIROKO,«Все... просто сдались...»,
d240_031_030,char_HIROKO,«Я тоже это чувствую. У меня словно сердце разрывается…»,
d240_031_040,char_HIROKO,«Но... я продолжаю снимать».,
d240_031_050,char_HIROKO,"«Я даже не знаю, почему.
Почему-то... я просто не могу остановиться».",
d240_031_060,char_HIROKO,"«Я думаю, это потому, что...»",
d240_031_070,char_HIROKO,"«...ты всегда был для меня таким хорошим другом, Инори...»",
d240_031_080,char_HIROKO,"""...""​",
d240_031_090,char_HIROKO,«...хотя это была моя вина...»​,
d240_032_010,char_OMEGAMON,"Да, очень хорошо.
Этот мир откликается на твоё искреннее желание.",
d240_032_020,char_BANCHOLEOMON,"Эй, неплохо. Теперь переходим к следующему!",
d240_032_030,char_BANCHOLILIMON,"Это весьма перспективно.
Теперь давайте перейдем к следующему.",
d240_032_040,char_BANCHOSTINGMON,Отличная работа. Теперь давайте двигаться дальше.,
d240_032_050,char_BANCHOGOLEMON,"Хорошо, следующий!",
d240_032_060,char_BANCHOMAMEMON,Нам лучше побыстрее перейти к следующему!,
d240_040_010,char_OMEGAMON,"Теперь загадай свое желание.
Этот мир может откликнуться на голос твоего сердца.",
d240_040_020,char_HIROKO,...Нгх!,
d240_041_010,char_HIROKO,«Позвольте мне помочь общественной безопасности!»,
d240_041_020,char_HIROKO,"«Я могу снимать дигимонов и аномальные явления,
чтобы передавать вам информацию».",
d240_041_030,char_TOUDO,"«Признаю, сейчас нам действительно нужна помощь.
Но я не собираюсь рисковать жизнью гражданского».",
d240_041_040,char_HIROKO,"«Какая разница, что я гражданская, если миру приходит конец!
Я просто не хочу сдаваться, пока...»",
d240_041_050,char_HIROKO,"«...не тогда, когда это была моя вина».",
d240_041_060,char_TOUDO,"""...?""",
d240_041_070,char_HIROKO,«Когда Юу и его мама... пошли в кинотеатр...»,
