string2 0,string 1,string 2,string 3
m285_010_010,char_AEGIOMON,"Мы снова вернулись... Что вообще происходит... Неужели... нам
действительно удалось изменить прошлое...?",m285_010_010
m285_010_020,char_INORI,"Ух! Чувствую, будто голова взорвётся... Что ж, для начала
давайте навестим Венусмон и выясним, что происходит.",m285_010_020
m285_020_010,char_VENUSMON,"*вздох* Слава звёздам! Я боялась худшего, когда вы внезапно
исчезли после боя с Ранамон.",m285_020_010
m285_020_020,char_VENUSMON,"Учитывая всё, что вы сделали для нас за эти восемь лет... как я
вообще могу выразить свою благодарность?",m285_020_020
m285_020_030,char_AEGIOMON,Ты нам ничего не должна. Ведь...,m285_020_030
m285_020_040,char_INORI,"Верно. Мы до сих пор помним всё так, будто это было вчера.",m285_020_040
m285_020_050,char_INORI,"Мы говорили об этом при первой встрече, когда ты укрывала
Хангёмона.",m285_020_050
m285_020_060,char_INORI,"Разве нужна причина, чтобы кому-то помочь?",m285_020_060
m285_020_070,char_AEGIOMON,"Мы просто делаем то же, что и ты.",m285_020_070
m285_020_080,char_AEGIOMON,Так... куда делся Нептунемон?,m285_020_080
m285_020_090,char_VENUSMON,Вернулся на дно океана.,m285_020_090
m285_020_100,char_VENUSMON,"Насколько мне известно, Нептунемон держит местных Титанов
под контролем, как и всегда.",m285_020_100
m285_020_110,char_VENUSMON,"Даже если это означает... продолжать ослушиваться приказов
свыше.",m285_020_110
m285_020_120,char_VENUSMON,"Я слышала, что Течение во владениях Нептунемона тоже снова
откроют.",m285_020_120
m285_020_130,char_AEGIOMON,"Думаешь, с ним всё будет в порядке?",m285_020_130
m285_020_140,char_VENUSMON,"Признаю, я тоже волнуюсь... Но это лишь ещё одна причина
поддерживать желания Нептунемона.",m285_020_140
m285_020_150,char_VENUSMON,Я хочу положить конец междоусобице между дигимонами.,m285_020_150
m285_020_160,char_VENUSMON,Хотя бы для начала в Области Бездны...,m285_020_160
m285_020_170,char_INORI,Это... звучит замечательно.,m285_020_170
m285_020_180,char_VENUSMON,"Теперь с деревней всё будет хорошо. Поэтому вернёмся к вопросу,
с которым вы пришли.",m285_020_180
m285_020_190,char_AEGIOMON,"Ах, точно! Нам нужно немедленно вернуться к Меркуримону!",m285_020_190
m285_020_200,char_VENUSMON,"Меркуримон... Вы сказали, он в мире людей?",m285_020_200
m285_020_210,char_VENUSMON,Не могли бы вы отвести меня к нему?,m285_020_210
m285_030_010,char_INORI,"Скажи, Эгиомон...",
m285_030_020,char_INORI,"Это уже второй раз, когда мы путешествуем во времени, да?",
m285_030_030,char_INORI,"В первый раз... сила сокровища перешла к тебе там, в Синдзюку,
восемь лет назад.",
m285_030_040,char_INORI,"Вот я и подумала: может быть, именно она вызывает путешествия
во времени...",
m285_030_050,char_AEGIOMON,Да... Я думал о том же...,
m285_030_060,char_AEGIOMON,"...что путешествия во времени вызывает поглощённая мной сила
Хрономона...",
