string2 0,string 1,string 2,string 3
f_d0301_0010_0010,char_SHELLMON,"Если бы у меня было немного рябины, я могла бы приготовить
мазь... Обычно ее можно найти на берегу.",f_d0301_0010_0010
f_d0301_0010_0020,char_SHELLMON,"Извините, что прошу вас об этом, но не могли бы вы сходить и
принести мне Рябину, которая мне нужна?",f_d0301_0010_0020
f_d0301_0010_0030,char_SHELLMON,"Пожалуйста, я умоляю тебя...",f_d0301_0010_0030
f_d0301_0010_0040,char_SHELLMON,"Мне действительно неприятно спрашивать, но, как ты думаешь, ты
мог бы разыскать Камемона?",f_d0301_0010_0040
f_d0301_0010_0050,char_SHELLMON,"Камемон должен быть в деревне. Он настоящий болтун, так что это
должно быть легко.",f_d0301_0010_0050
f_d0301_0020_0010,char_SABMARIMON,"Направляешься под воду, да?",
f_d0301_0020_0020,char_SABMARIMON,Хочешь прокатиться?,
f_d0301_0020_0030,char_PLAYER_M,"Да, пожалуйста!",
f_d0301_0020_0031,char_PLAYER_M,{end}Не сейчас.,
f_d0301_0030_0010,char_AEGIOMON,"Раньше здесь не было никаких камней... Может быть, это снова те
Титаны?",
f_d0301_0040_0010,char_MOJYAMON,"Ха? Вы говорите, ищете Ковьюид? Это требует некоторого опыта,
знаете ли...",
f_d0301_0040_0020,char_MOJYAMON,"Хм... Что делать, что делать? Думаю, я должен предупредить
тебя...",
f_d0301_0040_0030,char_MOJYAMON,"Там были сякомоны, верно? Они всегда пытаются стащить себе
немного рябины.",
f_d0301_0040_0040,char_MOJYAMON,"Как специалист по морю, я отгоняю их, но они всегда
возвращаются. И я никогда не знаю, у кого из них украденные товары.",
f_d0301_0040_0050,char_MOJYAMON,"Для таких новичков, как вы, я полагаю, эта задача будет
практически невыполнимой.",
f_d0301_0040_0060,char_MOJYAMON,"Тем не менее, если ты твердо намерен раздобыть немного Рябины, я
не буду стоять у тебя на пути.",
f_d0301_0040_0070,char_MOJYAMON,"Эти сякомоны - колючая компания. Лучше держи себя в руках,
слышишь меня?",
f_d0301_0040_0080,char_AEGIOMON,У нас есть немного!,f_d0301_0040_0080
f_d0301_0040_0090,char_MOJYAMON,Подожди. Что? Уже?! Невероятно!,
f_d0301_0040_0100,char_MOJYAMON,"Так вы все это время были экспертами? Почему вы сразу об этом не
сказали?",
f_d0301_0050_0010,char_INORI,"Шелмон, ты меня слышишь? Мы принесли необходимые ингредиенты.",f_d0301_0050_0010
f_d0301_0050_0020,,"..Никакого ответа, да?",
f_d0301_0050_0030,char_INORI,Давай просто оставим это здесь.,f_d0301_0050_0030
f_d0301_0050_0040,char_SHELLMON,"О, подождите!",f_d0301_0050_0040
f_d0301_0050_0050,char_SHELLMON,"Фрагменты кораллов еще не доставили. Я попросил Камемона
принести мне немного, но он до сих пор не вернулся.",f_d0301_0050_0050
f_d0301_0050_0060,char_SHELLMON,"Не могли бы вы попытаться разыскать Камемона в деревне? Он
настоящий болтун, так что это должно быть легко.",f_d0301_0050_0060
f_d0301_0050_0070,char_SHELLMON,"Если вы действительно не можете его найти, не могли бы вы,
пожалуйста, вернуться сюда?",f_d0301_0050_0070
f_d0301_0050_0080,char_SHELLMON,Пожалуйста! И спасибо вам...,
f_d0301_0060_0010,char_DAGOMON,"Так, так! Поговорим о загляденье ...!",
f_d0301_0060_0020,char_DAGOMON,"Где ты был, брат мой...? Я искал тебя повсюду!",
f_d0301_0060_0030,char_HANGYOMON,"Братан! Понимаешь, я там пострадал...",
f_d0301_0060_0040,char_DAGOMON,Ну...! Это так ...? И что ты делаешь в этом доме?,
f_d0301_0060_0050,char_HANGYOMON,"Я просто использовал его как место для отдыха. Ничего
интересного там нет, поверьте мне...",
f_d0301_0060_0060,char_DAGOMON,"Хмм? Ты уверен ...? Я видел, как кто-то ходил вокруг...",
f_d0301_0060_0070,char_HANGYOMON,"Что?! ...Парни рядом с нами не местные, клянусь!",
f_d0301_0060_0080,char_DAGOMON,"В какую игру ты играешь, брат мой...? Ты знаешь, что случается с
предателями, не так ли?",
f_d0301_0060_0090,char_HANGYOMON,"Что ж, теперь пути назад нет... Ребята, помогите мне!",
f_d0301_0060_0100,char_AEGIOMON,"Я думал, вы, ребята, друзья?",
f_d0301_0060_0110,char_HANGYOMON,Еще совсем недавно мы были такими... Пошли. Пойдем к боссу.,
f_d0301_0070_0010,char_HANGYOMON,"Давно не виделись, брат. В отличие от большинства других, я
понимаю твое довольно странное поведение.",
f_d0301_0070_0020,char_HANGYOMON,"Ты притворяешься предателем, чтобы обмануть врага, а потом
уничтожишь деревню, верно?",
f_d0301_0070_0030,char_HANGYOMON,Фантастическая работа! Тогда давай! Отдай их!,
f_d0301_0070_0040,char_HANGYOMON,..Почему ты не отвечаешь?,
f_d0301_0070_0050,char_HANGYOMON,Если не... ты действительно стал предателем?!,
f_d0301_0070_0060,char_HANGYOMON,"Что ж, в таком случае... Тогда не бери в голову! Все в порядке!",
f_d0301_0070_0070,char_HANGYOMON,"Если я поймаю вас на предательстве, меня в мгновение ока
назначат командиром! Ладно, вы все! Хватайте их!",
f_d0301_0080_0010,,"Это то самое место, о котором тебе рассказывал Шелмон. Хочешь
подуть в рог?",
f_d0301_0080_0020,,{next}[Подуть в рог.],
f_d0301_0080_0021,,{end}[Не дуть в рог],
f_d0301_0080_0030,char_WHAMON,"Кит, запрыгивай!",
f_d0301_0080_0040,char_WHAMON,"Кит, мы уходим или как?",
f_d0301_0080_0050,char_PLAYER_M,"Да, пожалуйста!",
f_d0301_0080_0051,char_PLAYER_M,{end}Не сейчас.,
